proveedor,descripcion,costo,motivo
drovencentro,BUCALEX 3MG 10CARAMELOS BENCIDIAMINA CLORHI DISKAM,4.232,sin_candidato
drovencentro,BUCOFAINA MIEL LIMON 3MG 12 PASTILLAS MAGNALAB,2.10204,sin_candidato
drovencentro,"BUCOXOLGAR 0,15-0,25% FRUT ROJOS SOL TOP 120ML PHARMETIQUE C",4.4676,sin_candidato
drovencentro,"BUCOXOLGAR 0,15-0,25% MIEL SOL TOP 120ML PHARMETIQUE C",4.2048,sin_candidato
drovencentro,BUCOXOLGAR 3MG/1MG FRUTOS ROJOS 10TAB MAST PHARMETIQUE C,2.8544,sin_candidato
drovencentro,BUCOXOLGAR 3MG/1MG MENTA-FRESCA 10TAB MAST PHARMETIQUE C,2.8544,sin_candidato
drovencentro,BUCOXOLGAR 3MG/1MG MIEL-LIMON  10TAB MAST PHARMETIQUE C,2.8544,sin_candidato
drovencentro,BUDEMET 400 400/12MCG  30CAPS BUDESO/FORMOT NEOPHARMA,29.192,sin_candidato
drovencentro,BUDENAS 100MCG ATOMIZADOR NASAL 200 DOSIS OFTALMI,13.144,sin_candidato
drovencentro,BUDEPLUS X 60 CAP DURAS BUDESO/FORMOT,24.9241,sin_candidato
drovencentro,BUDESONIDA 200MCG INH 140DOSIS FELIRNI,10.376,sin_candidato
drovencentro,BUDESONIDA 200MCG INH 200 DOSIS BIUMAK,11.39808,sin_candidato
drovencentro,BUDESONIDA 200MCG INH 200 DOSIS MEDRIKHA,8.616,sin_candidato
drovencentro,BUDESONIDA 200MCG INH 200 DOSIS REMENY,15.328,sin_candidato
drovencentro,BUDESONIDA 200MCG INH 200DOSIS DISTRILAB,10.3572,sin_candidato
drovencentro,BUDESONIDA 50MCG/DOSIS 200 DOSIS MEDIFARM,17.03824,sin_candidato
drovencentro,BUMETIN RETARD 300MG 20TAB PHARMETIQUE,9.7104,sin_candidato
drovencentro,BUNOCORT 1MG/ML GOTAS 15ML BUDESONIDA ADN,5.8608,sin_candidato
drovencentro,BUPIGLASS SIMPLE 50MG/10ML SOL INY 10AMP BIOGLASS,19.136,sin_candidato
drovencentro,BUSCORON 10 X 10MG  20TAB UNIPHARMA,3.68,sin_candidato
drovencentro,BUSIMA 10MG 10TAB BUTILBROMURO VERMA,2.008,sin_candidato
drovencentro,BUSIMA KIDS 5MG/ML SOL ORAL 20ML BUTILBROMURO VERMA,5.256,sin_candidato
drovencentro,BUTIL BROMURO DE HIOSCINA 10MG 10TAB 10 BLISTER BIO DE VZLA,16.062,sin_candidato
drovencentro,BUTILAMINA 20TAB REC PLUSANDEX,5.30817,sin_candidato
drovencentro,BUTILATT  FEM  200MG/10MG 10TAB IBUPROF HIOSCINA LATTAN MEDIC,4.80624,sin_candidato
drovencentro,BUTILATT 10MG 10TAB BUTILBRO HIOSCI  LATTAN MEDIC,4.5756,sin_candidato
drovencentro,BUTILATT 5MG/5ML SOL ORAL GOTAS 20ML LATTAN,2.88672,sin_candidato
drovencentro,BUTILATT PLUS 500MG/10MG 10TAB ACETAMI+HIOSCINA LATTAN MEDIC,4.92528,sin_candidato
drovencentro,BUTILBROMURO DE HIOSCINA 10MG 10 TAB BLUE MEDICAL,4.032,sin_candidato
drovencentro,BUTILBROMURO DE HIOSCINA/PARACETAMOL 10MG/325MG 10 TAB MEDICAL GROUP,3.5696,sin_candidato
drovencentro,BUTILBROMURO HIOSCINA 10MG 14TAB  LATTAN MEDIC,3.43728,sin_candidato
drovencentro,BUTOSOL 100MCG/50MCG INH 200DOSIS MEDIFARM,16.04064,sin_candidato
drovencentro,BUTROPINA SOL GOTAS 5MG/ML 20ML VINCENTI,5.35224,sin_candidato
drovencentro,CABERGOLINA 0.5MG  4TAB UNIPHARMA CABERGUNI,7.952,sin_candidato
drovencentro,CABERGOLINA 0.5MG 4TAB BIOGLASS,7.432,sin_candidato
drovencentro,CABESTRILLO C/BOLSA AD AZUL FORMA ELASTICA,19.992,sin_candidato
drovencentro,CABESTRILLO C/BOLSA AD FUCSIA FORMA ELASTICA,19.992,sin_candidato
drovencentro,CABESTRILLO C/BOLSA PED NIÑA FORMA ELASTICA,16.504,sin_candidato
drovencentro,CABESTRILLO C/BOLSA PED NIÑO FORMA ELASTICA,16.504,sin_candidato
drovencentro,CALCIBONNATAL FORTE 30TAB REC,8.67848,sin_candidato
drovencentro,CALCIFOR PRENATAL  30TAB  PHARMATECH,10.2088,sin_candidato
drovencentro,CALCIO 1500 MG VIT D 300 UI 60 TAB  PREVENTUD,14.768,sin_candidato
drovencentro,CALCIO MAGNESIO ZINC MAS VITAMINA D 60TAB DROVENPLUS,6.032,sin_candidato
drovencentro,CALCIO MAGNESIO ZINC VIT D 30TAB VAL,10.3284,sin_candidato
drovencentro,CALCIO VIT D3 60CAPS BLAN ARCOIRIS,8.8,sin_candidato
drovencentro,CALCIO-VIT D 600MG/200 UI 30TAB VAL,9.6444,sin_candidato
drovencentro,CALCIUM CITRATE MAGNESIUM ZINC 600/15MG  100TAB NOW,18.28,sin_candidato
drovencentro,CALOSTRO DE BOVINO 400MG 60CAPS  BLAN ABEJITA,11.9544,sin_candidato
drovencentro,CALOSTRO PLUS 500MG 60CAPS PREVENTUD,21.536,sin_candidato
drovencentro,CALOXPIRINA 81MG 30TAB CALOX,2.336,sin_candidato
drovencentro,CANDEPRA-16 16MG 28 COMP REC ADN CANDESARTAN,2.3472,sin_candidato
drovencentro,CANDEPRA-8  8MG 28 COMP REC ADN CANDESARTAN,1.6272,sin_candidato
drovencentro,CANDESARTAN 16MG  30TAB ANGELUS,2.464,sin_candidato
drovencentro,CANDESARTAN 16MG  30TAB DISTRILAB,2.84832,sin_candidato
drovencentro,CANDESARTAN 16MG 10TAB LA SANTE,2.6928,sin_candidato
drovencentro,CANDESARTAN 16MG 30TAB CALOX,7.544,sin_candidato
drovencentro,CANDESARTAN 16MG 30TAB DAC55,2.90041,sin_candidato
drovencentro,CANDESARTAN 16MG 30TAB LA SANTE,7.8812,sin_candidato
drovencentro,CANDESARTAN 16MG 30TABL FELIRNI,3.248,sin_candidato
drovencentro,CANDESARTAN 8MG  30COMP ZUZU,6.4,sin_candidato
drovencentro,CANDESARTAN 8MG 10TAB LA SANTE,2.1216,sin_candidato
drovencentro,CANDESARTAN 8MG 30TAB ANGELUS,1.7472,sin_candidato
drovencentro,CANDESARTAN 8MG 30TAB CALOX,5.6,sin_candidato
drovencentro,CANDESARTAN 8MG 30TABL FELIRNI,3.176,sin_candidato
drovencentro,CANDETIQUE 16MG 30TAB PHARMETIQUE,10.3632,sin_candidato
drovencentro,CANDEX 16MG 30TAB CANDESARTAN SUPLIMEDIC,2.704,sin_candidato
drovencentro,"CANDEXIL PLUS 32MG/12,5MG 28TAB DOROPHARMA",12.85395,sin_candidato
drovencentro,CANDIDA SUPPORT 90 CAP NOW,32.176,sin_candidato
drovencentro,CANFIR LP 500MG 30COMP LETI,14.44,sin_candidato
drovencentro,CANFIR LP 750MG 30COMP LETI,15.632,sin_candidato
drovencentro,CANTIP 16 MG COMP 30 FC PHARMA,6.732,sin_candidato
drovencentro,CANTIP 8 MG COMP 30 FC PHARMA,5.6304,sin_candidato
drovencentro,CANULA NASAL PEDIATRICO PRIMA SALUD,3.08,sin_candidato
drovencentro,CAPTOPRIL 25MG 10BLT 10TAB BALAXI,4.0128,sin_candidato
drovencentro,CAPTOPRIL 25MG 20TAB LA SANTE,2.8928,sin_candidato
drovencentro,CAPTOPRIL 50MG  10TAB KMPLUS,0.83448,sin_candidato
drovencentro,CAPTOPRIL 50MG 10BLT 10TAB  BALAXI,5.7304,sin_candidato
drovencentro,CARBAMAZEPINA 200MG  10TAB ARTE MEDICO,2.256,sin_candidato
drovencentro,CARBAMAZEPINA 200MG  10TAB KMPLUS,1.7696,sin_candidato
drovencentro,CARBAMAZEPINA 200MG  10TAB PROGRETAZ DROVENCA,1.904,sin_candidato
drovencentro,CARBAMAZEPINA 200MG  20TAB FARMAMED,2.18572,sin_candidato
drovencentro,CARBAMAZEPINA 200MG 20TAB DAC55,3.62551,sin_candidato
drovencentro,CARBAMAZEPINA 200MG 30BLT 10TAB MULTIPACK LAPROFF,96.344,sin_candidato
drovencentro,CARBAMAZEPINA 200MG 30TAB ANGELUS,3.744,sin_candidato
drovencentro,CARBAMAZEPINA 400MG 30TAB ANGELUS,7.6544,sin_candidato
drovencentro,CARBIOLOL 25MG 30TAB CARVEDILOL BIOMERCY,3.568,sin_candidato
drovencentro,CARBOCERO  60CAPS HERBAPLANT,9.3092,sin_candidato
drovencentro,CARBONATO DE LITIO 300MG 20CAP FARMAMED,2.34184,sin_candidato
drovencentro,CARBOXYMETIL CELLULOSSE 0.5% 5ML SOL OFT  ZIEL PHARMA,2.56,sin_candidato
drovencentro,CARDELIX 16  16MG  28TAB REC ANDILAB,3.8448,sin_candidato
drovencentro,CARDELIX 8 8MG  28TAB REC ANDILAB,3.1248,sin_candidato
drovencentro,"CARDELIX HCT 16MG/12,5MG 28TAB REC ANDILAB",6.4008,sin_candidato
drovencentro,CARDIMAR 90CAPS ARCOIRIS,11.448,sin_candidato
drovencentro,CARDO LECHOZO 370MG  30CAPS HERBAPLANT,6.698,sin_candidato
drovencentro,CARDO LECHOZO 370MG  60CAPS HERBAPLANT,9.3092,sin_candidato
drovencentro,CAREFREE DIARIA 100UNID  DIVAR,9.12,sin_candidato
drovencentro,CAREFREE PROTEC C/PERFUM 15UNID  DIVAR,1.944,sin_candidato
drovencentro,CARIBAN 10MG/10MG 30COMP ENT LETI,13.264,sin_candidato
drovencentro,"CARLETOP 12,5MG 30COMP FC PHARMA",4.8348,sin_candidato
drovencentro,"CARLETOP 6,25MG 30COMP FC PHARMA",4.386,sin_candidato
drovencentro,CARLEUNI 25MG/250MG 30TAB CARB/LEVOD UNIPHARMA,10.624,sin_candidato
drovencentro,CARMIN 28 COMPRIMIDOS DESOGESTREL,10.36654,sin_candidato
drovencentro,"CARVEDIL 12,5MG 30TAB BEHRENS",5.168,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 14TAB REC CALOX",2.864,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 28TAB REC.CALOX",5.44,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 30COMP GENFAR",4.71696,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 30TAB ALESS",2.7819,sin_candidato
drovencentro,"CARVEDILOL 12,5MG 30TAB LA SANTE",5.0304,sin_candidato
drovencentro,"CARVEDILOL 12,5MGS  30TAB PHARMARIS",2.44846,sin_candidato
drovencentro,CARVEDILOL 12.5MG  30COMP ZUZU,5.6,sin_candidato
drovencentro,CARVEDILOL 12.5MG  30TAB DISTRILAB,4.15296,sin_candidato
drovencentro,CARVEDILOL 12.5MG 30TAB ANGELUS,3.976,sin_candidato
drovencentro,CARVEDILOL 25MG 14 TAB OB MEDICAL,4.4528,sin_candidato
drovencentro,CARVEDILOL 25MG 14TAB CALOX,4.176,sin_candidato
drovencentro,CARVEDILOL 25MG 28TAB REC CALOX,9.104,sin_candidato
drovencentro,"CARVEDILOL 6,25 MG  30 TABL BLUE MEDICAL",2,sin_candidato
drovencentro,"CARVEDILOL 6,25MG 14TAB CALOX",2.696,sin_candidato
drovencentro,"CARVEDILOL 6,25MG 28TAB CALOX",4.912,sin_candidato
drovencentro,"CARVEDILOL 6,25MG 30TAB LA SANTE",5.0976,sin_candidato
drovencentro,"CARVEDILOL 6,25MGS  30TAB PHARMARIS",2.04603,sin_candidato
drovencentro,CARVEDILOL 6.25MG  30COMP ZUZU,6.768,sin_candidato
drovencentro,CARVIX 30CAPS BLANDAS VIVAX,8.384,sin_candidato
drovencentro,CASCARA SAGRADA 300MG  30CAPS NATURISTIK,5.5104,sin_candidato
drovencentro,CASCARA SAGRADA 300MG  60CAPS NATURAL P,5.28702,sin_candidato
drovencentro,CASCARA SAGRADA 450MG 100CAP NOW,15.936,sin_candidato
drovencentro,CASTAÑO DE INDIA 300MG 30CAPS NATURISTIK,6.048,sin_candidato
drovencentro,CASTAÑO DE INDIA 60CAPS ARCOIRIS,12.184,sin_candidato
drovencentro,CASTAÑO DE INDIAS 450MG 60CAPS HERBAPLANT,9.3092,sin_candidato
drovencentro,CASTAÑO DE INDIAS 450MG 60CAPS WALIFE,7.884,sin_candidato
drovencentro,CASTAÑO DE INDIAS 70CAPS ABEJITA,8.262,sin_candidato
drovencentro,CATETER INTRAVENOSO 20G 50UND VIPSALUD,29.536,sin_candidato
drovencentro,CAVIDAGEL 30G 1 TUBO,7.392,sin_candidato
drovencentro,CAVIDAGEL15G /1TUBO,3.904,sin_candidato
drovencentro,CEBION MAST TROP 500MG 12TAB SOBRE,2.06829,sin_candidato
drovencentro,CEDOKID 250MG/5ML SUSP ORAL 60MÑ CEFADROXILO TIARES,3.0456,sin_candidato
drovencentro,CEDROX 500MG 10 CAP CEFADROXILO FC PHARMA,4.256,sin_candidato
drovencentro,CEDROXYL 500MG 10TAB CEFADRO ZUZU,4.4288,sin_candidato
drovencentro,CEFADROXAN 500MG  10CAPS CEFADROXILO BLUE MEDICAL,5.2,sin_candidato
drovencentro,CEFADROXILO 250MG/5ML P/P SUSP 60ML CALOX MCK,5.76,sin_candidato
drovencentro,CEFADROXILO 250MG/5ML SUSP ORAL 60ML UNIDROXY,3.448,sin_candidato
drovencentro,CEFADROXILO 500 MG10 TAB FARMAMED,2.81021,sin_candidato
drovencentro,CEFADROXILO 500MG  10CAP BIO DE VZLA,3.222,sin_candidato
drovencentro,CEFADROXILO 500MG 10 CAP DISTRILAB,5.65264,sin_candidato
drovencentro,CEFADROXILO 500MG 10 CAPS QUIM-FAR,2.97686,sin_candidato
drovencentro,CEFADROXILO 500MG 10 TAB MEDICAL GROUP,4.76464,sin_candidato
drovencentro,CEFADROXILO 500MG 10CAPS 10BLISTER BIO DE VZLA,29.344,sin_candidato
drovencentro,CEFADROXILO 500MG 10CAPS ANGELUS,4.52,sin_candidato
drovencentro,CEFADROXILO 500MG 10CAPS BUKA,3.48316,sin_candidato
drovencentro,CEFADROXILO 500MG 10TAB  PRISMADROX DROVENCA,3.696,sin_candidato
drovencentro,CEFADROXILO 500MG 10TAB KMPLUS,4.7232,sin_candidato
drovencentro,CEFADROXILO 500MG 10TAB UNIDROXY,4.144,sin_candidato
drovencentro,CEFADROXILO 500MG 10TAB.DAC 55,4.18747,sin_candidato
drovencentro,CEFADROXILO 500MG 12CAPS ALESS,3.46126,sin_candidato
drovencentro,CEFALEXINA  500MG  10TAB BUKA,4.30232,sin_candidato
drovencentro,CEFALEXINA 125MG/5ML SUSP 60ML  KMPLUS,3.58272,sin_candidato
drovencentro,CEFALEXINA 250MG/5ML P/P SUSP ORAL  60ML UNIPHARMA,5.08,sin_candidato
drovencentro,CEFALEXINA 500MG 10BLT 10TAB LAPROFF,51.904,sin_candidato
drovencentro,CEFALOTINA 1G P/P SOL INY 10 AMP DISTRILAB,54.75344,sin_candidato
drovencentro,CEFAZOLINA 1G P/P  SOL INY 10 AMP DISTRILAB,58.58472,sin_candidato
drovencentro,CEFIPLUS 15%/4% 40G CREMA VAG  DOLLDER,8.88889,sin_candidato
drovencentro,CEFIXIMA 100MG 5ML POLVO P/SUSP 60ML DAC55,3.04543,sin_candidato
drovencentro,CEFIXIMA 100MG/5ML 60ML POLVO P/SUSP  BLUE MEDICAL,3.6,sin_candidato
drovencentro,CEFIXIMA 100MG/5ML POLVO P/SUSP 30 ML ZAKI,3.2,sin_candidato
drovencentro,CEFIXIMA 100MG/5ML SUSP 60ML DISTRILAB,4.144,sin_candidato
drovencentro,CEFIXIMA 400MG  10TAB DISPERSABLES QUIMFAR,7.09265,sin_candidato
drovencentro,CEFONAX 250MG/5ML P/P SOL ORAL 60ML ELMOR,5.12736,sin_candidato
drovencentro,CEFONAX 500MG 16CAPS ELMOR,7.30688,sin_candidato
drovencentro,CEFOTAS 250MG/5ML POLVO PARA SUSP ORAL100ML,7.092,sin_candidato
drovencentro,CEFOTAS 500MG 20CAPS,9.4696,sin_candidato
drovencentro,CEFTAZIDIMA 1GR I.M/I.V AMP RONAMEDIC,3.768,sin_candidato
drovencentro,CEFTRIAXONA 1GR AMP VITALIS,3.32,sin_candidato
drovencentro,CEFiXIMA 100MG/5ML SUSP 60ML ZUZU,1.48,sin_candidato
drovencentro,CELECOXIB 200 MG 10 CAPS.VINCENTI,8.5536,sin_candidato
drovencentro,"CELESTREN 0,075MG  28TAB TIARES",8.3376,sin_candidato
drovencentro,CENTAB-BETA 30TAB PHARMATECH,6.128,sin_candidato
drovencentro,CENTELLA ASIATICA 450MG  30CAPS HERBAPLANT,7.5344,sin_candidato
drovencentro,CENTELLA ASIATICA 450MG  60CAPS HERBAPLANT,9.3092,sin_candidato
drovencentro,CENTELLA ASIATICA 500MG 60CAPS WALIFE,8.4972,sin_candidato
drovencentro,CENTELLA ASIATICA 60TAB FITOSANA,7.2448,sin_candidato
drovencentro,CENTELLA ASIATICA GOTU KOLA 500MG  10CAPS  BLISTER NATURAL SYSTEMS,3.264,sin_candidato
drovencentro,CENTELLA ASIATICA PLUS 30TAB VAL,11.3544,sin_candidato
drovencentro,CENTELLALAB  70CAPS ABEJITA,8.2824,sin_candidato
drovencentro,CENTELLASAN 90CAPS ARCOIRIS,12.8,sin_candidato
drovencentro,CENTRAVIT HOMBRE 30TAB ALESS,6.74421,sin_candidato
drovencentro,CENTRAVIT HOMBRE 60TAB ALESS,11.9321,sin_candidato
drovencentro,CENTRAVIT HOMBRE SILVER  30TAB ALESS,7.99202,sin_candidato
drovencentro,CENTRAVIT HOMBRE SILVER  60TAB ALESS,13.59241,sin_candidato
drovencentro,CENTRAVIT MUJER  30TAB ALESS,6.85672,sin_candidato
drovencentro,CENTRAVIT MUJER  60TAB ALESS,12.2404,sin_candidato
drovencentro,CENTRAVIT MUJER SILVER 30TAB ALESS,8.12762,sin_candidato
drovencentro,CENTRAVIT MUJER SILVER 60TAB ALESS,13.79919,sin_candidato
drovencentro,CENTRUNEX  60TAB FITOSANA,7.9744,sin_candidato
drovencentro,CENTRUNEX WOMAN 60TAB FITOSANA,7.9744,sin_candidato
drovencentro,CEPILLO DENTAL ADVANCED MED C/SURTIDOS 12UND RECARE,9.8352,sin_candidato
drovencentro,CEPILLO DENTAL CLASICO SUAVE C/SURTIDOS 12UND RECARE,9.5688,sin_candidato
drovencentro,CEPILLO DENTAL HEROE JUNIOR C/SURTIDOS 12UND RECARE,10.6344,sin_candidato
drovencentro,CEPILLO DENTAL KIDS MONSTER SUAVE C/SURTIDOS 12UND RECARE,9.4392,sin_candidato
drovencentro,CEPILLO DENTAL KIDS RAINBOW SUAVE 12UND RECARE,10.9008,sin_candidato
drovencentro,CEPILLO DENTAL KIDS T-REX SUAVE 12UND RECARE,10.9008,sin_candidato
drovencentro,CEPILLO DENTAL NEON MEDIO C/SURTIDOS 12UND RECARE,10.1016,sin_candidato
drovencentro,CERAGESTREL 75MG 28TAB DESOGESTREL,7.744,sin_candidato
drovencentro,CERCIORAT 0.75MG  2COMP  EXELTIS,5.23032,sin_candidato
drovencentro,CERCIORAT 1.5MG 1COMP  EXELTIS,4.69464,sin_candidato
drovencentro,CEROPIOJOS L0P LOCION 240 ML,6.896,sin_candidato
drovencentro,CETAPHIL BARRA DERMOLIMPIADORA 127GR,8.912,sin_candidato
drovencentro,CETAPHIL CR HIDRAT FACIAL DIA 88 GR ARO ACIDO HIALURONICO,28.07431,sin_candidato
drovencentro,CETAPHIL CREMA 453GR HUMECTANTE HIDRATANTE,22.74533,sin_candidato
drovencentro,CETAPHIL EMULSION HIDRATANTE 473 ML.,22.96737,sin_candidato
drovencentro,CETAPHIL LIMPIADOR FACIAL DIARIO PIEL GRASA 473ML,22.98125,sin_candidato
drovencentro,CETAPHIL LOCION LIMP. PIEL GRASA 237 ML.,18.06859,sin_candidato
drovencentro,CETAPHIL LOCION LIMPIADORA 237 ML.,17.54124,sin_candidato
drovencentro,CETAPHIL LOCION LIMPIADORA 473 ML.,21.37145,sin_candidato
drovencentro,CETAPHIL LOCION ULTRA HUMECTANTE 226GR.,21.57528,sin_candidato
drovencentro,CETAPHIL LOCION ULTRA HUMECTANTE 473 ML.,30.40574,sin_candidato
drovencentro,CETAPHIL O.H. WATER GEL 48GR,29.51151,sin_candidato
drovencentro,CETIDEX 5MG/5ML SOL ORAL 120ML PLUSANDEX,3.19685,sin_candidato
drovencentro,CETIMAX 10MG  10TAB 10BLIS CETIRIZINA SUPLIMEDIC,8,sin_candidato
drovencentro,CETIRIN 10MG 10TAB CETIRIZINA BLUE MEDICAL,0.896,sin_candidato
drovencentro,CETIRIZINA 10MG  10TAB KMPLUS,0.5916,sin_candidato
drovencentro,CETIRIZINA 10MG 10COMP PLUSANDEX,0.97229,sin_candidato
drovencentro,CETIRIZINA 10MG 10TAB BUKA,0.77442,sin_candidato
drovencentro,CETIRIZINA 10MG 10TAB LA SANTE,1.3504,sin_candidato
drovencentro,CETIRIZINA 10MG 40BLT 10TAB MULTIPACK LAPROFF,27.888,sin_candidato
drovencentro,CETIRIZINA 5MG/5ML 60ML SOL ORAL LA SANTE,3.264,sin_candidato
drovencentro,CETIRIZINA 5MG/5ML JBE 60ML MEDICAL GROUP,2.49872,sin_candidato
drovencentro,CETRIAXIN 1G  1AMP CEFTRIAXONA BLUE MEDICAL,2.944,sin_candidato
drovencentro,CEUMID 1000MG 30COMP REC KLINOS,34.464,sin_candidato
drovencentro,CHAMPU BAF TRATAMIENTO CAPILAR 230 ML.,8.0332,sin_candidato
drovencentro,CHAMPU PIRITON TRATAMIENTO CAPILAR 230ML,7.5316,sin_candidato
drovencentro,CHAMPU VITAGENIK T CAPILAR ANTICAIDA 230ML,6.08,sin_candidato
drovencentro,CHANCA PIEDRA 400MG  60CAPS HERBAPLANT,9.3092,sin_candidato
drovencentro,CHANCA PIEDRA 400MG 30CAPS HERBAPLANT,7.5344,sin_candidato
drovencentro,CHANCAPIEDRA 500MG 70CAPS ABEJITA,5.7936,sin_candidato
drovencentro,CHERRY BETUN PARA CALZADO NEGRO 12GR,1.6728,sin_candidato
drovencentro,CHICCO CHAMPU MANZANILLA 200ML BABY SKIN,3.472,sin_candidato
drovencentro,CHICCO CHAMPU NORMAL BABY SKIN 100CC,2.088,sin_candidato
drovencentro,CHICCO CHAMPU ORIGINAL 200ML BABY SKIN,3.584,sin_candidato
drovencentro,CHICCO CHAMPU ORIGINAL 400ML BABY SKIN,6.76,sin_candidato
drovencentro,CHICCO CHAMPU ROMERO 400ML BABY SKIN,6.232,sin_candidato
drovencentro,CHICCO COLONIA BABY SKIN 220ML,4.32232,sin_candidato
drovencentro,CHICCO COTONCITO BABY SKIN 300 HISOPOS,2.792,sin_candidato
drovencentro,CHICCO COTONCITO BABY SKIN 60 HISOPOS,1.0476,sin_candidato
drovencentro,CHICCO JABON EN BARRA PARA NIÑOS 90G,1.73048,sin_candidato
drovencentro,CHICCO JABON LIQ HIDROLIZADA DE TRIGO BABY SKIN 400ML,9.672,sin_candidato
drovencentro,CHICCO LOCION BABY SKIN 100 CC,2.976,sin_candidato
drovencentro,CHICCO PAÑAL TALLA G REG 20UND,5.52512,sin_candidato
drovencentro,CHICCO PAÑAL TALLA M REG 20UND,5.13712,sin_candidato
drovencentro,CHICCO PAÑAL TALLA XG REG 20UND,5.7036,sin_candidato
drovencentro,CHICCO TALCO BABY SKIN  200 GR,4.71808,sin_candidato
drovencentro,CHICCO TALCO BABY SKIN 100G,2.66168,sin_candidato
drovencentro,CHICCO TH CON PROTEINA DE TRIGO 72 UND BABY SKIN,2.312,sin_candidato
drovencentro,CHICCO TH PROTEINA TRIGO BABY SKIN 24 UND,0.70616,sin_candidato
drovencentro,CHICCO TH PROTEINA TRIGO BABY SKIN 48 UND,1.21832,sin_candidato
drovencentro,CHIPS AHOY 6S 168 GRS  MONDELEZ,2.5636,sin_candidato
drovencentro,CHIQUILIN CINNAMON CANELA 16UND 200GR PUIG,1.768,sin_candidato
drovencentro,CHOCOLATE COOKY CHIPS BOLSA  200GR PUIG,2.968,sin_candidato
drovencentro,CHOLINE 250MG + INOSITOL 250MG  60CAPS WALIFE,10.2544,sin_candidato
drovencentro,CIBRALIP 100MG 30CAP CIPROFIBRATO FC P,14.4576,sin_candidato
drovencentro,CICA-BRU CREMA DERMORESTAURADORA  30GR,9.03054,sin_candidato
drovencentro,CICLESONA-T INH AD 200MCG/6MCG/ 9MC BIOMERCY,22.632,sin_candidato
drovencentro,CICLOGYNON 0.15MG/0.03MG 21TAB TIARES,8.0424,sin_candidato
drovencentro,CIFLOX 500MG 14 COMP REC MEGALABS,6.2764,sin_candidato
drovencentro,CILOSTAZOL 100MG  30TAB REC CLEO,9.752,sin_candidato
drovencentro,CILOSTAZOL 50MG  30TAB CILOSTUNI,7.408,sin_candidato
drovencentro,CILOSTAZOL 50MG  30TAB H&M,4.12056,sin_candidato
drovencentro,CILOSTAZOL 50MG  30TAB REC DAC,5.35579,sin_candidato
drovencentro,CILOSTAZOL 50MG 30TAB CLEO,7.208,sin_candidato
drovencentro,CIMAKID 100MG/5ML SUSP ORAL 60ML CEFIXIMA TIARES,4.1544,sin_candidato
drovencentro,CINAREN 25MG 30COMP DOLLDER,3.64858,sin_candidato
drovencentro,CINAREN 75MG 20CAPS DOLLDER,3.65526,sin_candidato
drovencentro,CIPROFIBRATO 100MG 30TAB LA SANTE,13.8924,sin_candidato
drovencentro,CIPROFLOXACINA 200MG/100ML SOL INY IPS,1.36,sin_candidato
drovencentro,CIPROFLOXACINA 400MG/200ML SOL INY 1 AMP DISTRILAB,5.79072,sin_candidato
drovencentro,CIPROFLOXACINA 400MG/200ML SOL INY 200ML 1AMP CIPROBAC MEDVAL,8.778,sin_candidato
drovencentro,CIPROFLOXACINA 500MG  10TAB JKN MED,1.6,sin_candidato
drovencentro,CIPROFLOXACINA 500MG  6TAB VENEQUIMEX,1.1648,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10 TAB KMPLUS,2.7336,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10 TAB MEDICAL GROUP,1.358,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10 TAB QUIM-FAR,1.27864,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB ANGELUS,1.76,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB ARTE MEDICO,1.936,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB DAC 55,3.62551,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB DISTRILAB,1.98,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 10TAB LA SANTE,3.7876,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 30BLT 10TAB MULTIPACK LAPROFF,97.512,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 6TAB ALESS,0.82264,sin_candidato
drovencentro,CIPROFLOXACINA 500MG 6TAB LA SANTE,2.5636,sin_candidato
drovencentro,CIPROFLOXACINA 500MG X 6 GEN DE CALIDAD,2.0736,sin_candidato
drovencentro,CIPROFLOXACINO 200MG/100ML SOL INFUS BLUE MEDICAL,1.576,sin_candidato
drovencentro,CIPROFLOXACINO 500MG 10TAB REC BLUE MEDICAL,1.424,sin_candidato
drovencentro,CIPROMAX 500MG  10TAB  10BLIS CIPROFLOXACINA SUPLIMEDIC,12.92,sin_candidato
drovencentro,CIPROQUIN 200MG/100ML INF 1 BEHRENS,6.3688,sin_candidato
drovencentro,CIPROTAN 500MG  20TAB ZORIAK CIPROFLOXACINA,3.83801,sin_candidato
drovencentro,CIRNAPREM  60CAPS NATURAL P,3.55537,sin_candidato
drovencentro,CIRUELAX FORTE 125MG  24COMP REC,5.0976,sin_candidato
