ef,sku,nombre_antes,nombre_despues,forma,frase_quitada,flag
E.F.G.43.431,ME43431/2,QUETIAPINA 100 mg TABLETAS RECUBIERTAS X 10 tabletas,QUETIAPINA 100 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.431,ME43431/3,QUETIAPINA 100 mg TABLETAS RECUBIERTAS X 30 tabletas,QUETIAPINA 100 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.426,ME43426,QUETIAPINA 25 mg TABLETAS RECUBIERTAS X 30 tabletas,QUETIAPINA 25 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.39.822,ME39822,QUETIAZIC 300 mg COMPRIMIDOS RECUBIERTOS X 30 tabletas,QUETIAZIC 300 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.42.736,ME42736,QUETIVAL 100 mg TABLETAS RECUBIERTAS X 30 recubierta,QUETIVAL 100 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.43.563,ME43563,QUETIVAL 200 mg TABLETAS RECUBIERTAS  X 30 recubierta,QUETIVAL 200 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.42.737,ME42737,QUETIVAL 25 mg TABLETAS RECUBIERTAS X 30 recubierta,QUETIVAL 25 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.40.243,ME40243,RAMIPRES 5 mg COMPRIMIDOS X 30 comprimidos,RAMIPRES 5 mg X 30 COMPRIMIDOS,COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.G.37.058,ME37058,"RAMIPRIL 2,5 mg COMPRIMIDOS X 30 tabletas","RAMIPRIL 2,5 mg X 30 COMPRIMIDOS",COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.G.30.929,HO30929,RANITIDINA 50 mg/2 mL SOLUCION INYECTABLE X 10 solucion inyectable,RANITIDINA 50 mg/2 mL X 10 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.G.26.538,ME26538,RANITIDINA 150 mg COMPRIMIDOS RECUBIERTOS X 10 tabletas,RANITIDINA 150 mg X 10 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.G.31.884,ME31884,RANITIDINA 300mg TABLETAS X 10 tabletas,RANITIDINA 300mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.39.265,ME39265,REGULIP 20 mg TABLETAS X 30 tabletas,REGULIP 20 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.44.650,ME44650,REUMAQUINE 200 mg TABLETAS RECUBIERTAS X 20 comprimidos,REUMAQUINE 200 mg X 20 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.30.106,ME30106,RIDAL 2 mg COMPRIMIDOS RECUBIERTOS X 20 comprimidos,RIDAL 2 mg X 20 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.30.105,ME30105,RIDAL 3 mg COMPRIMIDOS RECUBIERTOS X 20 comprimidos,RIDAL 3 mg X 20 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.36.450,ME36450,RIDAL 1 mg COMPRIMIDOS RECUBIERTOS X 20 recubierta,RIDAL 1 mg X 20 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.39.775,ME39775/3,RIFAMIX 200 mg COMPRIMIDOS RECUBIERTOS X 12 recubierta,RIFAMIX 200 mg X 12 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.39.775,ME39775/2,RIFAMIX 200 mg COMPRIMIDOS RECUBIERTOS X 10 recubierta,RIFAMIX 200 mg X 10 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.40.087,ME40087,"RINARIS 2,5 mg - 30 mg /5 mL SOLUCION ORAL X 10 recubierta","RINARIS 2,5 mg - 30 mg /5 mL X 10 SOLUCION ORAL",SOLUCION ORAL,SOLUCION ORAL,limpio
E.F.32.231,ME32231,RINOLAST 120 mg TABLETAS RECUBIERTAS X 10 tabletas,RINOLAST 120 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.28.992,ME28992,RISPERID 2 mg COMPRIMIDOS RECUBIERTOS X 30 comprimidos,RISPERID 2 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.28.993,ME28993,RISPERID 3 mg COMPRIMIDOS RECUBIERTOS X 30 comprimidos,RISPERID 3 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.36.861,ME36861,RISPERID 1 mg/ mL SOLUCION ORAL X 30 recubierta,RISPERID 1 mg/ mL X 30 SOLUCION ORAL,SOLUCION ORAL,SOLUCION ORAL,limpio
E.F.36.375,ME36375,RISPERID 1 mg COMPRIMIDOS RECUBIERTOS X 20 tabletas,RISPERID 1 mg X 20 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.G.38.180,ME38180,RISPERIDONA 2 mg TABLETAS RECUBIERTAS X 20 tabletas,RISPERIDONA 2 mg X 20 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.44.735,ME44735,RISTONEL 100 mg COMPRIMIDOS RECUBIERTOS X 30 comprimidos,RISTONEL 100 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.44.734,ME44734,RISTONEL 50 mg COMPRIMIDOS RECUBIERTOS X 30 comprimidos,RISTONEL 50 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.42.436,ME42436,RITROMI 500 mg TABLETAS RECUBIERTAS X 10 recubierta,RITROMI 500 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.42.922,ME42922,RIVAROXABAN 15 mg TABLETAS RECUBIERTAS X 30 tabletas,RIVAROXABAN 15 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.42.923,ME42923/2,RIVAROXABAN 20 mg TABLETAS RECUBIERTAS X 10 tabletas,RIVAROXABAN 20 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.42.923,ME42923/3,RIVAROXABAN 20 mg TABLETAS RECUBIERTAS X 14 recubierta,RIVAROXABAN 20 mg X 14 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.43.974,ME43974,RONARES 500 mg - 4 mg COMPRIMIDOS X 10 comprimidos,RONARES 500 mg - 4 mg X 10 COMPRIMIDOS,COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.44.475,ME44475,ROSUTAN 10 mg TABLETAS RECUBIERTAS X 30 tabletas,ROSUTAN 10 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.37.264,ME37264,ROSUVASTATINA 20 mg COMPRIMIDOS RECUBIERTOS X 30 tabletas,ROSUVASTATINA 20 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.G.42.632,ME42632/2,ROSUVASTATINA 20 mg TABLETAS RECUBIERTAS X 10 recubierta,ROSUVASTATINA 20 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.42.632,ME42632/3,ROSUVASTATINA 20 mg TABLETAS RECUBIERTAS X 30 recubierta,ROSUVASTATINA 20 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.42.676,ME42676,ROSUVASTATINA 10 mg TABLETAS RECUBIERTAS X 30 recubierta,ROSUVASTATINA 10 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.35.905,ME35905,ROVARTAL 10 mg COMPRIMIDOS RECUBIERTOS X 30 recubierta,ROVARTAL 10 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.38.325,ME38325,ROVARTAL 40 mg COMPRIMIDOS RECUBIERTOS X 30 recubierta,ROVARTAL 40 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.37.201,ME37201/2,ROWELUK 5 mg COMPRIMIDOS MASTICABLES X 10 masticable,ROWELUK 5 mg X 10 COMPRIMIDOS MASTICABLES,COMPRIMIDOS,COMPRIMIDOS MASTICABLES,limpio
E.F.37.201,ME37201/3,ROWELUK 5 mg COMPRIMIDOS MASTICABLES X 30 masticable,ROWELUK 5 mg X 30 COMPRIMIDOS MASTICABLES,COMPRIMIDOS,COMPRIMIDOS MASTICABLES,limpio
E.F.37.202,ME37202,ROWELUK 10 mg COMPRIMIDOS RECUBIERTOS X 10 recubierta,ROWELUK 10 mg X 10 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.37.200,ME37200/3,ROWELUK 4 mg COMPRIMIDOS MASTICABLES X 30 masticable,ROWELUK 4 mg X 30 COMPRIMIDOS MASTICABLES,COMPRIMIDOS,COMPRIMIDOS MASTICABLES,limpio
E.F.37.200,ME37200/2,ROWELUK 4 mg COMPRIMIDOS MASTICABLES X 10 pediatrica,ROWELUK 4 mg X 10 COMPRIMIDOS MASTICABLES,COMPRIMIDOS,COMPRIMIDOS MASTICABLES,limpio
E.F.43.848,ME43848,RUBIZON 20 mg TABLETAS RECUBIERTAS X 35 recubierta,RUBIZON 20 mg X 35 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.43.810,ME43810,SADOXOL 50 mg TABLETAS X 30 tabletas,SADOXOL 50 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.16.041,ME16041,SALBUTAN 100 mcg / DOSIS SUSPENSION PARA INHALACION ORAL X 200 suspension,SALBUTAN 100 mcg / DOSIS X 200 SUSPENSION PARA INHALACION ORAL,SUSPENSION ORAL,SUSPENSION PARA INHALACION ORAL,limpio
E.F.20.265,ME20265,"SARIFAN COMPOSITUM 0,01 g - 0,25 g TABLETAS RECUBIERTAS X 20 tabletas","SARIFAN COMPOSITUM 0,01 g - 0,25 g X 20 TABLETAS RECUBIERTAS",TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.38.854,ME38854,SAVER 200 mg / 5 mL POLVO PARA SUSPENSION ORAL X 37 suspension,SAVER 200 mg / 5 mL X 37 POLVO PARA SUSPENSION ORAL,POLVO PARA RECONSTITUCION,POLVO PARA SUSPENSION ORAL,limpio
E.F.29.493,ME29493,SAVER 500 mg COMPRIMIDOS RECUBIERTOS X 5 comprimidos,SAVER 500 mg X 5 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.G.30.953,ME30953,SECNIDAZOL 500 mg TABLETAS RECUBIERTAS X 4 tabletas,SECNIDAZOL 500 mg X 4 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.37.061,ME37061,SECNIDAZOL 1 g TABLETAS RECUBIERTAS X 2 tabletas,SECNIDAZOL 1 g X 2 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.31.560,ME31560,SECNIDAZOL 1 g TABLETAS RECUBIERTAS X 2 tabletas,SECNIDAZOL 1 g X 2 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.37.852,ME37852,SECNIDAZOL 500 mg COMPRIMIDOS X 4 tabletas,SECNIDAZOL 500 mg X 4 COMPRIMIDOS,COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.G.37.617,ME37617,SECNIDAZOL 1 g TABLETAS RECUBIERTAS X 2 recubierta,SECNIDAZOL 1 g X 2 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.37.680,ME37680,SECNIDEX 500 mg TABLETAS RECUBIERTAS X 4 recubierta,SECNIDEX 500 mg X 4 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.33.722,ME33722,SELENE 400 UI - 70 mcg CAPSULAS BLANDAS X 30 blanda,SELENE 400 UI - 70 mcg X 30 CAPSULAS BLANDAS,CAPSULAS,CAPSULAS BLANDAS,limpio
E.F.37.708,ME37708,SELENE 100 UI - 70 mcg CAPSULAS BLANDAS X 60 capsulas,SELENE 100 UI - 70 mcg X 60 CAPSULAS BLANDAS,CAPSULAS,CAPSULAS BLANDAS,limpio
E.F.31.374,ME31374,SERETIDE 25 mcg - 50 mcg DOSIS SUSPENSION PARA INHALACION ORAL X 120 suspension,SERETIDE 25 mcg - 50 mcg DOSIS X 120 SUSPENSION PARA INHALACION ORAL,SUSPENSION ORAL,SUSPENSION PARA INHALACION ORAL,limpio
E.F.32.712,ME32712,SERLINE 100 mg COMPRIMIDOS X 10 comprimidos,SERLINE 100 mg X 10 COMPRIMIDOS,COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.30.171,ME30171/2,SERLINE 50 mg COMPRIMIDOS X 10 comprimidos,SERLINE 50 mg X 10 COMPRIMIDOS,COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.30.171,ME30171/3,SERLINE 50 mg COMPRIMIDOS X 30 tabletas,SERLINE 50 mg X 30 COMPRIMIDOS,COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.G.32.466,ME32466/3,SERTRALINA 50 mg TABLETAS X 30 recubierta,SERTRALINA 50 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.32.466,ME32466/4,SERTRALINA 50 mg TABLETAS X 56 recubierta,SERTRALINA 50 mg X 56 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.32.466,ME32466/2,SERTRALINA 50 mg TABLETAS X 10 recubierta,SERTRALINA 50 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.31.067,ME31067/2,SERTRALINA 50 mg COMPRIMIDOS RECUBIERTOS X 10 tabletas,SERTRALINA 50 mg X 10 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.G.31.067,ME31067/3,SERTRALINA 50 mg COMPRIMIDOS RECUBIERTOS X 14 tabletas,SERTRALINA 50 mg X 14 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.G.31.067,ME31067/4,SERTRALINA 50 mg COMPRIMIDOS RECUBIERTOS X 30 tabletas,SERTRALINA 50 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.G.43.842,ME43842,Sertralina 50 mg Tabletas Recubiertas X 14 tabletas,Sertralina 50 mg X 14 Tabletas Recubiertas,TABLETAS,Tabletas Recubiertas,limpio
E.F.34.530,ME34530,SESAREN XR 150 mg CAPSULAS CON MICROGRANULOS DE LIBERACION PROLONGADA X 15 capsulas,SESAREN XR 150 mg X 15 CAPSULAS CON MICROGRANULOS DE LIBERACION PROLONGADA,CAPSULAS,CAPSULAS CON MICROGRANULOS DE LIBERACION PROLONGADA,limpio
E.F.43.900,ME43900,SIDAZOL 100 mg TABLETAS X 30 tabletas,SIDAZOL 100 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.43.899,ME43899,SIDAZOL 50 mg TABLETAS X 30 tabletas,SIDAZOL 50 mg X 30 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.44.582,ME44582,SIGLUTAN 50 mg-500 mg TABLETAS RECUBIERTAS X 30 tabletas,SIGLUTAN 50 mg-500 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.690,ME43690/2,SILDENAFILO 50mg TABLETAS RECUBIERTAS X 1 tabletas,SILDENAFILO 50mg X 1 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.690,ME43690/3,SILDENAFILO 50mg TABLETAS RECUBIERTAS X 2 tabletas,SILDENAFILO 50mg X 2 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.690,ME43690/4,SILDENAFILO 50mg TABLETAS RECUBIERTAS X 4 recubierta,SILDENAFILO 50mg X 4 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.42.444,ME42444/2,SILDEX 100 mg TABLETAS RECUBIERTAS X 1 tabletas,SILDEX 100 mg X 1 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.42.444,ME42444/3,SILDEX 100 mg TABLETAS RECUBIERTAS X 2 tabletas,SILDEX 100 mg X 2 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.37.030,ME37030/2,SILDEX 50 mg TABLETAS RECUBIERTAS X 1 tabletas,SILDEX 50 mg X 1 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.37.030,ME37030/3,SILDEX 50 mg TABLETAS RECUBIERTAS X 2 recubierta,SILDEX 50 mg X 2 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.259,ME43259/3,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 mg - 500 mg TABLETAS RECUBIERTAS X 30 tabletas,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 mg - 500 mg X 30 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.43.259,ME43259/2,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 mg - 500 mg TABLETAS RECUBIERTAS X 10 tabletas,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 mg - 500 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.G.44.367,ME44367,METFORMINA CLORHIDRATO - SITAGLIPTINA 850 mg - 50 mg TABLETAS RECUBIERTAS X 28 tabletas,METFORMINA CLORHIDRATO - SITAGLIPTINA 850 mg - 50 mg X 28 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.40.375,ME40375,SITAGLIS MET 50 mg-1000 mg COMPRIMIDOS RECUBIERTOS X 28 recubierta,SITAGLIS MET 50 mg-1000 mg X 28 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.31.026,ME31026,SOMAZINA 500 mg COMPRIMIDOS RECUBIERTOS X 30 comprimidos,SOMAZINA 500 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.33.901,HO33901,SOMAZINA 1000 mg / 4 mL SOLUCION INYECTABLE X 5 inyectable,SOMAZINA 1000 mg / 4 mL X 5 AMPOLLAS,INYECTABLE,SOLUCION INYECTABLE,limpio
E.F.G.43.073,ME43073/3,SUCRALFATO 1 g TABLETAS X 20 tabletas,SUCRALFATO 1 g X 20 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.G.43.073,ME43073/2,SUCRALFATO 1 g TABLETAS X 10 tabletas,SUCRALFATO 1 g X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.43.187,ME43187,"SULIXTRA 0,4 mg CAPSULAS DE LIBERACION PROLONGADA X 30 capsulas","SULIXTRA 0,4 mg X 30 CAPSULAS DE LIBERACION PROLONGADA",CAPSULAS,CAPSULAS DE LIBERACION PROLONGADA,limpio
E.F.43.279,ME43279/2,"SULIXTRA DUO 0,4 mg - 0,5 mg CAPSULAS DE LIBERACION PROLONGADA X 10 capsulas","SULIXTRA DUO 0,4 mg - 0,5 mg X 10 CAPSULAS DE LIBERACION PROLONGADA",CAPSULAS,CAPSULAS DE LIBERACION PROLONGADA,limpio
E.F.43.279,ME43279/3,"SULIXTRA DUO 0,4 mg - 0,5 mg CAPSULAS DE LIBERACION PROLONGADA X 30 capsulas","SULIXTRA DUO 0,4 mg - 0,5 mg X 30 CAPSULAS DE LIBERACION PROLONGADA",CAPSULAS,CAPSULAS DE LIBERACION PROLONGADA,limpio
E.F.44.472,ME44472,SULPIR 25mg COMPRIMIDOS X 30 comprimidos,SULPIR 25mg X 30 COMPRIMIDOS,COMPRIMIDOS,COMPRIMIDOS,limpio
E.F.G.31.596,ME31596,SULTAMICILINA 750 mg TABLETAS RECUBIERTAS X 10 tabletas,SULTAMICILINA 750 mg X 10 TABLETAS RECUBIERTAS,TABLETAS,TABLETAS RECUBIERTAS,limpio
E.F.44.577,ME44577,SULTRIM 400 mg – 80 mg TABLETAS X 20 tabletas,SULTRIM 400 mg – 80 mg X 20 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.28.856,ME28856,SUPRAMYCINA FORTE 200 mg TABLETAS X 10 tabletas,SUPRAMYCINA FORTE 200 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.28.673,ME28673,SUPRAMYCINA 100 mg TABLETAS X 10 tabletas,SUPRAMYCINA 100 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.39.943,ME39943,SURIDE 25 mg COMPRIMIDOS RECUBIERTOS X 30 comprimidos,SURIDE 25 mg X 30 COMPRIMIDOS RECUBIERTOS,COMPRIMIDOS,COMPRIMIDOS RECUBIERTOS,limpio
E.F.40.210,ME40210,TACHIFORTE 1 g TABLETAS X 20 tabletas,TACHIFORTE 1 g X 20 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.35.368,ME35368,TACHIFORTE 650 mg TABLETAS X 10 tabletas,TACHIFORTE 650 mg X 10 TABLETAS,TABLETAS,TABLETAS,limpio
E.F.23.819,ME23819,TACHIPIRIN 125 mg SUPOSITORIOS X 6 pediatrica,TACHIPIRIN 125 mg X 6 SUPOSITORIOS,SUPOSITORIOS,SUPOSITORIOS,limpio
