proveedor,descripcion,codigo,codigo_aux,costo_usd,producto_id_bd,nombre_producto_bd,precio_final_usd,estado,motivo
drovencentro,IBUPROFENO 100MG/5ML SUSP 60ML LA SANTE,7592454003353       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",2.97,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 100MG/5ML SUSP 60ML SPEFAR,7590027000600       ,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",5.55,2657,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,9.25,matched,score=0.766
drovencentro,IBUPROFENO 100MG/5ML SUSP 90ML GENVEN,7591585277701       ,"LABORATORIOS LETI,S.A.V",4.58,3095,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,7.63,matched,score=0.916
drovencentro,IBUPROFENO 200MG 10TAB REC LA SANTE,7592454891196       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",1.5,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 200MG/5ML SUSP ORAL  60ML BIOQUIMICA,7594000851821       ,BIOQUIMICA INTERNACIONAL CA,3.08,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG  10TAB ARTE MEDICO,731946648475        ,"DISTRIBUIDORA ARTE MEDICO, C.A.",0.87,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG  10TAB REMENY,7595152002642       ,"LABORATORIOS REMENY, C.A.",1.4,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG  20TAB VENEQUIMEX,7597285000113       ,"PRODUCTOS VENEQUIMEX, C.A.",1.34,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG 10COMP REC GENVEN,7591585277602       ,"LABORATORIOS LETI,S.A.V",1.77,2251,IBUPROFENO 400 mg COMPRIMIDOS RECUBIERTOS,2.95,matched,score=0.708
drovencentro,IBUPROFENO 400MG 10TAB BIOQUIMICA,7594000850534       ,BIOQUIMICA INTERNACIONAL CA,1.71,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG 10TAB CALOX,7591519000757       ,"CALOX INTERNATIONAL,C.A.",1.35,2343,IBUPROFENO 400 mg TABLETAS RECUBIERTAS,2.25,matched,score=0.905
drovencentro,IBUPROFENO 400MG 10TAB KIMICEG,7592616220017       ,"LABORATORIOS  KIMICEG, C.A.",1.43,2636,IBUPROFENO 400 mg TABLETAS RECUBIERTAS,2.38,matched,score=0.857
drovencentro,IBUPROFENO 400MG 10TAB LATTAN MEDIC,720524031204        ,CASA DE REPRESENTACION LATTAN MEDIC CA,1.72,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG 10TAB PLUSANDEX,7594001101123       ,"LABORATORIO  PLUSANDEX, C.A.",1.78,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG 10TAB REC ALESS,7597758000176       ,ALESS PHARMACEUTICALS CA,1.09,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG 20TAB BIOQUIMICA,7594000850565       ,BIOQUIMICA INTERNACIONAL CA,2.79,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 400MG 20TAB CALOX,7591519001525       ,"CALOX INTERNATIONAL,C.A.",4.57,2343,IBUPROFENO 400 mg TABLETAS RECUBIERTAS,7.62,matched,score=0.905
drovencentro,IBUPROFENO 400MG 20TAB QUINFAR,7598484001055       ,"LABORATORIO QUIM-FAR, C.A",1.21,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 600MG 10COMP REC LETI,7591585177698       ,"LABORATORIOS LETI,S.A.V",2.76,2259,IBUPROFENO 600 mg COMPRIMIDOS RECUBIERTOS,4.6,matched,score=0.889
drovencentro,IBUPROFENO 600MG 10TAB CALOX,7591519007107       ,"CALOX INTERNATIONAL,C.A.",2.97,3618,IBUPROFENO 600 mg TABLETAS RECUBIERTAS,4.95,matched,score=0.905
drovencentro,IBUPROFENO 600MG 10TAB FARMAMED,8909440001528       ,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",1.33,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 600MG 10TAB KMPLUS,6942189304262       ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",1.59,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 600MG 10TAB VARGAS,7592349001815       ,"LABORATORIOS VARGAS, S.A",2.71,2710,IBUPROFENO 600 mg TABLETAS,4.52,matched,score=0.911
drovencentro,IBUPROFENO 600MG 20 TAB MEDICAL GROUP,736372722546        ,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A.",1.43,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 800MG  60TAB COASPHARMA,7703712030350       ,"QUALITYMED, C.A.",10.34,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 800MG 10COMP GENVEN,7591585277688       ,"LABORATORIOS LETI,S.A.V",6.03,4974,IBUPROFENO 800 mg COMPRIMIDOS,10.05,matched,score=0.899
drovencentro,IBUPROFENO 800MG 10TAB LA SANTE,7592454153928       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",6.38,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO 800MG 30BL  10TAB MULTIPACK LAPROFF,7703038066606       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",44.37,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO SUSP 100MG/5ML 60ML KIMICEG,7592616221014       ,"LABORATORIOS  KIMICEG, C.A.",2.39,2673,IBUPROFENO 100 mg / 5 mL SUSPENSION ORAL,3.98,matched,score=0.915
drovencentro,IBUPROFENO TIOCOLCHICOSIDO 600MG/4MG 10TAB DAC55,7598578000247       ,"MEDICAMENTOS DAC 55, C.A.",3.41,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO TIOCOLCHICOSIDO 600MG/4MG 10TAB KMPLUS,730170649500        ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",3.79,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO+METOCARBAMOL 200/500MH 24TAB COASPHARMA,7703712033306       ,"QUALITYMED, C.A.",11.66,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO+TIOCOLCHICOSIDO 600/4MG  10TAB IBOTUNI,7598852000604       ,"LABORATORIO  UNIPHARMA, C.A.",3.68,,,,sin_match,sin_candidato
drovencentro,IBUPROFENO-TIOCOLCHICOSIDO 400/4MG 10TAB CALOX,7591519008586       ,"CALOX INTERNATIONAL,C.A.",4.94,4449,IBUPROFENO - TIOCOLCHICOSIDO 400 mg - 4 mg TABLETAS RECUBIERTAS,8.23,matched,score=0.939
drovencentro,IBUPROFENO-TIOCOLCHICOSIDO 600MG-4MG 10CR VARGAS,7592349001921       ,"LABORATORIOS VARGAS, S.A",4.54,4622,IBUPROFENO - TIOCOLCHICOSIDO 600 mg - 4 mg COMPRIMIDOS RECUBIERTOS,7.57,matched,score=0.923
drovencentro,IBUTAN 100MG/5ML SUSP 60ML PED SIEGFRIED,7592601200192       ,LABORATORIOS SIEGFRIED S.A.,3.39,2305,IBUTAN 100 mg / 5 mL SUSPENSION,5.65,matched,score=0.902
drovencentro,IBUTAN 200MG/5ML 60ML SIEGFRIED,7592601201205       ,LABORATORIOS SIEGFRIED S.A.,3.88,4573,IBUTAN 200 mg / 5 mL SUSPENSION,6.47,matched,score=0.919
drovencentro,IBUTAN 400MG 10TAB SIEGFRIED,7592601200208       ,LABORATORIOS SIEGFRIED S.A.,2.22,1877,IBUTAN 400 mg TABLETAS,3.7,matched,score=0.902
drovencentro,IBUTAN 400MG 20TAB SIEGFRIED,7592601201182       ,LABORATORIOS SIEGFRIED S.A.,2.42,1877,IBUTAN 400 mg TABLETAS,4.03,matched,score=0.902
drovencentro,IBUTAN 600MG 10TAB SIEGFRIED,7592601200536       ,LABORATORIOS SIEGFRIED S.A.,2.83,4616,IBUTAN 600 mg TABLETAS,4.72,matched,score=0.902
drovencentro,IBUTANCOL 400MG/4MG 10TAB SIEGFRIED,7592601301783       ,LABORATORIOS SIEGFRIED S.A.,4.43,4985,IBUTANCOL 400 mg - 4 mg TABLETAS,7.38,matched,score=0.905
drovencentro,IBUTANCOL 400MG/4MG 20TAB SIEGFRIED,7592601301790       ,LABORATORIOS SIEGFRIED S.A.,7.6,4985,IBUTANCOL 400 mg - 4 mg TABLETAS,12.67,matched,score=0.905
drovencentro,IBUTANCOL 600MG/4MG 10TAB SIEGFRIED,7592601001188       ,LABORATORIOS SIEGFRIED S.A.,6.6,4673,IBUTANCOL 600 mg - 4 mg TABLETAS,11,matched,score=0.905
drovencentro,IBUTANCOL 600MG/4MG 20TAB SIEGFRIED,7592601001195       ,LABORATORIOS SIEGFRIED S.A.,11.69,4673,IBUTANCOL 600 mg - 4 mg TABLETAS,19.48,matched,score=0.905
drovencentro,IBUTANFEM 400/20MG 20TAB REC SIEGFRIED,7592601000105       ,LABORATORIOS SIEGFRIED S.A.,7.17,4985,IBUTANCOL 400 mg - 4 mg TABLETAS,11.95,matched,score=0.705
drovencentro,IBUTANMIGRA 400/40/1MG 10TAB SIEGFRIED,7592601301622       ,LABORATORIOS SIEGFRIED S.A.,6.41,,,,sin_match,sin_candidato
drovencentro,IBUTANMIGRA 400/40/1MG 20TAB SIEGFRIED,7592601301653       ,LABORATORIOS SIEGFRIED S.A.,11.66,,,,sin_match,sin_candidato
drovencentro,IBUTIL FORTE 600MG/8MG 10CAP RONAVA,7592806134018       ,COMPAÑIA ANONIMA PRODUCTOS RONAVA,8.59,,,,sin_match,sin_candidato
drovencentro,IBUVAX FEM 200MG/30MG 10TAB VIVAX,7592432900322       ,"CALOX INTERNATIONAL,C.A.",3.7,3436,IBUCAF 200 mg - 30 mg TABLETAS,6.17,matched,score=0.877
drovencentro,IDOXEN 150MG 10CAPS LP DOLLDER,7592803001498       ,ESPECIALIDADES DOLLDER CA,15.57,,,,sin_match,sin_candidato
drovencentro,IDOXEN 75MG 30CAPS DOLLDER,7592803002235       ,ESPECIALIDADES DOLLDER CA,30.02,,,,sin_match,sin_candidato
drovencentro,ILANA 600MG 1OVULO VIVAX,7592432011523       ,"CALOX INTERNATIONAL,C.A.",7.06,,,,sin_match,sin_candidato
drovencentro,ILTUX 20MG 28COMP ADIUM,7841141002699       ,"ADIUM LABORATORIOS, C.A.",9.77,,,,sin_match,sin_candidato
drovencentro,ILTUX 40MG 28COMP ADIUM,7841141002712       ,"ADIUM LABORATORIOS, C.A.",15.26,,,,sin_match,sin_candidato
drovencentro,"ILTUX HCT 20MG/12,5MG 28COMP ADIUM",7841141002736       ,"ADIUM LABORATORIOS, C.A.",11.12,,,,sin_match,sin_candidato
drovencentro,IMAZOL 100MG 6 OVULOS CAP BLANDA SIEGFRIED,7592601100485       ,LABORATORIOS SIEGFRIED S.A.,3.55,5847,IMAZOL DUAL 100 mg CAPSULAS BLANDAS VAGINALES - 1 % CREMA VAGINAL,5.92,matched,score=0.895
drovencentro,IMAZOL 100MG 6CAPS BLAN VAG DUAL SIEGFRIED,7592601101062       ,LABORATORIOS SIEGFRIED S.A.,5.24,5847,IMAZOL DUAL 100 mg CAPSULAS BLANDAS VAGINALES - 1 % CREMA VAGINAL,8.73,matched,score=0.917
drovencentro,IMAZOL 500MG 1 CAP BLANDAS VAG SIEGFRIED,7592601100737       ,LABORATORIOS SIEGFRIED S.A.,1.11,5848,IMAZOL DUAL 500 mg CAPSULA BLANDA VAGINAL + 1 % CREMA VAGINAL,1.85,matched,score=0.926
drovencentro,IMAZOL 500MG 10GR 1CAP BLAN VAG DUAL SIEGFRIED,7592601101055       ,LABORATORIOS SIEGFRIED S.A.,2.6,5848,IMAZOL DUAL 500 mg CAPSULA BLANDA VAGINAL + 1 % CREMA VAGINAL,4.33,matched,score=0.909
drovencentro,IMAZOL 6 TAB OVULOS VAGINALES SIEGFRIED,7592601100478       ,LABORATORIOS SIEGFRIED S.A.,6.19,1883,IMAZOL 100 mg TABLETAS VAGINALES,10.32,matched,score=0.741
drovencentro,IMAZOL CREMA 1% 20 GR SIEGFRIED,7592601100454       ,LABORATORIOS SIEGFRIED S.A.,4.62,5847,IMAZOL DUAL 100 mg CAPSULAS BLANDAS VAGINALES - 1 % CREMA VAGINAL,7.7,matched,score=0.771
drovencentro,IMAZOL CREMA VAG 1% 50 GR SIEGFRIED,7592601100621       ,LABORATORIOS SIEGFRIED S.A.,5.72,5848,IMAZOL DUAL 500 mg CAPSULA BLANDA VAGINAL + 1 % CREMA VAGINAL,9.53,matched,score=0.776
drovencentro,IMAZOL POLVO 1% 20 GR SIEGFRIED,7592601110590       ,LABORATORIOS SIEGFRIED S.A.,2.56,7376,IMAZOL 1 % POLVO,4.27,matched,score=0.754
drovencentro,IMAZOL SOL 1% 20ML SIEGFRIED,7592601100461       ,LABORATORIOS SIEGFRIED S.A.,4.29,1884,IMAZOL 1 % SOLUCION,7.15,matched,score=0.761
drovencentro,IMAZOL SPRAY 1% SOL TOP 25ML SIEGFRIED,7592601100447       ,LABORATORIOS SIEGFRIED S.A.,7.16,5847,IMAZOL DUAL 100 mg CAPSULAS BLANDAS VAGINALES - 1 % CREMA VAGINAL,11.93,matched,score=0.551
drovencentro,IMIPENEN CILASTATINA 0.5G/0.5G IV 1 VIAL AMP VITALIS,7707236122355       ,"PHARMASTERIL, C.A.",20.92,,,,sin_match,sin_candidato
drovencentro,IMLASTIN 250/250MG  1 AMP IMIPEN-CILASTAT  ZUZU,7599608003108       ,"LABORATORIOS ZUZU, CA",13.63,,,,sin_match,sin_candidato
drovencentro,IMMUNE SUPPORT 60 CAPS PREVENTUD,7598953000169       ,SALUD A TU ALCANCE S.T.A. C.A.,17.85,,,,sin_match,sin_candidato
drovencentro,IMOL 20MG 30COMP REC DOLLDER,7592803004222       ,ESPECIALIDADES DOLLDER CA,5.74,,,,sin_match,sin_candidato
drovencentro,IMOL 40MG 30COMP REC DOLLDER,7592803004239       ,ESPECIALIDADES DOLLDER CA,10.55,,,,sin_match,sin_candidato
drovencentro,"IMOL HCT 20MG-12,5MG 30COMP REC DOLLDER",7592803004246       ,ESPECIALIDADES DOLLDER CA,9.32,,,,sin_match,sin_candidato
drovencentro,"IMOL HCT 40MG-12,5MG 30COMP REC DOLLDER",7592803004253       ,ESPECIALIDADES DOLLDER CA,10.64,,,,sin_match,sin_candidato
drovencentro,INHILAC 100MCG/50MCG P/P INH 60CAPS+INH LETI,7591585110282       ,"LABORATORIOS LETI,S.A.V",21.03,,,,sin_match,sin_candidato
drovencentro,INHILAC 250MCG/50MCG P/P INH 60CAPS+INH LETI,7591585110299       ,"LABORATORIOS LETI,S.A.V",23.62,,,,sin_match,sin_candidato
drovencentro,INHILAC 500MCG/50MCG P/P INH 60CAPS+INH LETI,7591585110367       ,"LABORATORIOS LETI,S.A.V",34.96,,,,sin_match,sin_candidato
drovencentro,INIBIL PANTOPRAZOL 20MG 14COMP DOLLDER,7592803003874       ,ESPECIALIDADES DOLLDER CA,3.81,,,,sin_match,sin_candidato
drovencentro,INMOVILIZADOR P/HOMBROS PED NIÑO FORMA ELASTICA,7594001081340       ,"FORMA ELASTICA, C.A.",40.92,,,,sin_match,sin_candidato
drovencentro,INMUBIOTIC 60CAPS  ARCOIRIS,7592946001775       ,ARCO IRIS LABORATORIO C.A,27.08,,,,sin_match,sin_candidato
drovencentro,INMUNEPLUS 30 CAPS PREVENTUD,7598953000022       ,SALUD A TU ALCANCE S.T.A. C.A.,22.15,,,,sin_match,sin_candidato
drovencentro,INMUNEPLUS 60 CAPS PREVENTUD,7598953000015       ,SALUD A TU ALCANCE S.T.A. C.A.,30.15,,,,sin_match,sin_candidato
drovencentro,INMUNEX PLUS VAINILLA 131G,612197877770        ,"MEGALABS VZL, C.A.",8.55,,,,sin_match,sin_candidato
drovencentro,INMUNOLAB 555MG  70CAPS ABEJITA,7597134001155       ,FABIO MEJIA OSPINA  (LABORATORIO LA ABEJITA),10.3,,,,sin_match,sin_candidato
drovencentro,INMUNOLIFE 450MG 60CAPS WALIFE,7592710004964       ,"WALIFE NUTRITION, C.A.",8.08,,,,sin_match,sin_candidato
drovencentro,INOSITOL 500MG 100CAPS NOW,733739004758        ,"NOW DE VENEZUELA, C.A.",21.56,,,,sin_match,sin_candidato
drovencentro,INTYLAC JABON LIQUIDO PARA ROPA INTIMA 400ML,7599740000171       ,"STOREFIT INTERNACIONAL, C.A.",8.42,,,,sin_match,sin_candidato
drovencentro,INTYLACT ARANDANO  220ML JABON INTIMO,7599740000034       ,"STOREFIT INTERNACIONAL, C.A.",8.76,,,,sin_match,sin_candidato
drovencentro,INTYLACT FLORAL 220ML JABON INTIMO,7599740000041       ,"STOREFIT INTERNACIONAL, C.A.",8.76,,,,sin_match,sin_candidato
drovencentro,INTYLACT GEL HIDRATANTE  50ML,7599740000010       ,"STOREFIT INTERNACIONAL, C.A.",11.49,,,,sin_match,sin_candidato
drovencentro,INTYLACT MANZANILLA  220ML JABON INTIMO,7599740000027       ,"STOREFIT INTERNACIONAL, C.A.",8.76,,,,sin_match,sin_candidato
drovencentro,INTYLACT SIN FRAGANCIA 220ML JABON INTIMO,7599740000157       ,"STOREFIT INTERNACIONAL, C.A.",8.76,,,,sin_match,sin_candidato
drovencentro,INTYLACT TH INTIMAS MANZANILLA 20UN,7599740000058       ,"STOREFIT INTERNACIONAL, C.A.",2.59,,,,sin_match,sin_candidato
drovencentro,INTYPROB PROBIOTICOS  60CAP,7599740000119       ,"STOREFIT INTERNACIONAL, C.A.",46.21,,,,sin_match,sin_candidato
drovencentro,IODOPOVIDONA SPRAY 10%  30ML RECETTMARKET,7594001455745       ,"LABORATORIO RECETTEMARK, C.A.",2.27,,,,sin_match,sin_candidato
drovencentro,IOFI 30TAB REC LAPROFF,7703038065470       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",19.66,,,,sin_match,sin_candidato
drovencentro,IOFI DHA + EPA 30CAP BLAN LAPROFF,7703038067573       ,"CASA DE REPRESENTACIONES NAUTICA, C.A.",19.66,,,,sin_match,sin_candidato
drovencentro,IPALAT 1% CREMA 20G COFASA,7591818114001       ,"LABORATORIO COFASA, S.A.",4.82,1975,IPALAT 1 % CREMA,8.03,matched,score=0.783
drovencentro,IPATRIXAIR 20MCG AER INH 200DOSIS KLINOS,7730698013695       ,"MEGALABS VZL, C.A.",16.01,,,,sin_match,sin_candidato
drovencentro,IPORET 40MG/ML 60ML OFTALMI,7591196004253       ,"LABORATORIOS L.O OFTALMI, C.A",4.72,3794,IPORET 40 mg / mL SUSPENSION ORAL GOTAS,7.87,matched,score=0.937
drovencentro,IPROXIN 500MG 12TAB PLUSANDEX,7594001100416       ,"LABORATORIO  PLUSANDEX, C.A.",5.38,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 150MG  10TAB KMPLUS,0730170649326       ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",3.15,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 150MG 10 TAB MEDICAL GROUP,793969044320        ,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A.",2.86,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 150MG 10TAB LA SANTE,7592454002547       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",5.46,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 150MG 28TAB CALOX,7591519001075       ,"CALOX INTERNATIONAL,C.A.",10.01,3752,IRBESARTAN 150 mg TABLETAS,16.68,matched,score=0.905
drovencentro,IRBESARTAN 150MG 30TAB LA SANTE,7592454002554       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",9.49,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 300MG 10TAB KMPLUS,0730170649333       ,"CASA DE REPRESENTACIONES MARQUEZ Y KOTEICH, C.A.",4.68,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 300MG 10TAB LA SANTE,7592454004084       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",7.11,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 300MG 10TAB MEDICAL GROUP,632627843601        ,"CASA DE REPRESENTACION H & M MEDICAL GROUP, C.A.",2.38,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 300MG 28COMP REC  DOROPHARMA,5375159             ,"DOROPHARMA, C.A.",23.56,,,,sin_match,sin_candidato
drovencentro,IRBESARTAN 300MG 28TAB CALOX,7591519001082       ,"CALOX INTERNATIONAL,C.A.",17.92,3690,IRBESARTAN 300 mg TABLETAS,29.87,matched,score=0.905
drovencentro,IRBESARTAN 300MG 30COMP SPEFAR,7590027002802       ,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",7.54,5440,IRBESARTAN 300 mg COMPRIMIDOS,12.57,matched,score=0.912
drovencentro,"IRBETIAZID 300MG/12,5MG 28TAB SIEGFRIED",7707355053967       ,LABORATORIOS SIEGFRIED S.A.,28.64,6465,"IRBETIAZID 300 mg - 12,5 mg TABLETAS",47.73,matched,score=0.901
drovencentro,IRGEM 150MG  30TAB IRBESARTAN GEMA LABS,7598981001527       ,"GEMA LABS, C.A.",8.82,6364,IRGEM 150 mg TABLETAS,14.7,matched,score=0.898
drovencentro,IRGEM 300MG  10TAB IRBESARTAN GEMA LABS,7598981001534       ,"GEMA LABS, C.A.",2.83,6363,IRGEM 300 mg TABLETAS,4.72,matched,score=0.898
drovencentro,IRGEM 300MG  30TAB IRBESARTAN GEMA LABS,7598981001541       ,"GEMA LABS, C.A.",6.74,6363,IRGEM 300 mg TABLETAS,11.23,matched,score=0.903
drovencentro,"IRGEM PLUS 300MG/12,5MG 30TAB IRBESARTAN/HCT  GEMA LABS",7598981001602       ,"GEMA LABS, C.A.",19.61,6418,"IRGEM PLUS 300 mg - 12,5 mg TABLETAS",32.68,matched,score=0.917
drovencentro,ISBELA 2MG/0.035MG 21 G-TAB VIVAX,7703153041199       ,"CALOX INTERNATIONAL,C.A.",12.64,,,,sin_match,sin_candidato
drovencentro,"ISOSPRAY PLUS 0,15%/0,25% 120ML COLUTORIO",7591243826487       ,"BIOTECH LABORATORIOS, C.A",3.33,4763,"ISOSPRAY PLUS 0,15 % - 0,25 % SOLUCION",5.55,matched,score=0.638
drovencentro,"ISOSPRAY PLUS 0,15%/0,25% 180ML COLUTORIO",7591243826494       ,"BIOTECH LABORATORIOS, C.A",3.72,7364,"AZUTAN 0,15 % COLUTORIO",6.2,matched,score=0.731
drovencentro,ITISONA CREMA 30G PHARMETIQUE,7592454001182       ,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.,",7.09,,,,sin_match,sin_candidato
drovencentro,ITRACONAZOL 100MG 10CAP FARMAMED,8908020242870       ,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",2.34,,,,sin_match,sin_candidato
drovencentro,ITRACONAZOL 100MG 10CAPS ALESS,7597758001494       ,ALESS PHARMACEUTICALS CA,3.03,,,,sin_match,sin_candidato
drovencentro,ITRASEC 33.33MG/166.6MG 12CAPS TIARES,198715171839        ,"COMERCIALIZADORA TIARES, C.A",11.25,,,,sin_match,sin_candidato
drovencentro,IVAGAN FORTE 650/40/1MG 100TAB DISPENSADOR BIOTECH,7591243826814       ,"BIOTECH LABORATORIOS, C.A",15.76,3189,IVAGAN FORTE TABLETAS RECUBIERTAS,26.27,matched,score=0.595
drovencentro,IVANOVA 5MG  30TAB  ZORIAK IVABRADINA,7599112000457       ,"ZORIAK, C.A.",12.18,,,,sin_match,sin_candidato
drovencentro,IVARALAM 5MG  30TAB IVABRADINA UNIPHARMA,7598852001861       ,"LABORATORIO  UNIPHARMA, C.A.",9.72,,,,sin_match,sin_candidato
drovencentro,IVERMECTINA 6MG  10TAB REMENY,7595152000266       ,"LABORATORIOS REMENY, C.A.",2.84,,,,sin_match,sin_candidato
drovencentro,IVERMECTINA 6MG 4TAB CALOX,7591519007121       ,"CALOX INTERNATIONAL,C.A.",3.91,,,,sin_match,sin_candidato
drovencentro,IZABAN 10MG 30COMP REC LETI,7591585112729       ,"LABORATORIOS LETI,S.A.V",22.89,6249,IZABAN 10 mg COMPRIMIDOS RECUBIERTOS,38.15,matched,score=0.885
drovencentro,IZABAN 25MG 30COMP REC LETI,7591585112712       ,"LABORATORIOS LETI,S.A.V",41.07,6758,IZABAN DPP 25 mg - 5 mg COMPRIMIDOS RECUBIERTOS,68.45,matched,score=0.885
drovencentro,IZABAN DPP 10MG/5MG 30COMP REC LETI,7591585112927       ,"LABORATORIOS LETI,S.A.V",43.93,6759,IZABAN DPP 10 mg - 5 mg COMPRIMIDOS RECUBIERTOS,73.22,matched,score=0.909
drovencentro,IZABAN DPP 25/5MG 30COMP REC LETI,7591585112941       ,"LABORATORIOS LETI,S.A.V",51.03,6758,IZABAN DPP 25 mg - 5 mg COMPRIMIDOS RECUBIERTOS,85.05,matched,score=0.923
drovencentro,JABON AURORA 90GR ONCOVITA,7597304231108       ,"JABONERIA HAMURD,C.A",3.08,,,,sin_match,sin_candidato
drovencentro,JABON BARRA 3PACK ANTIBACTERIAL 100GR RK,7594001455486       ,"MEDICAL R.K., C.A.",1.5,,,,sin_match,sin_candidato
drovencentro,JABON BARRA 3PACK SURTIDAS 100GR RK,7594001455493       ,"MEDICAL R.K., C.A.",1.5,,,,sin_match,sin_candidato
drovencentro,JABON BARRA DOVE KARITE Y VAINILLA 90GR DIMASSI,7891150019560       ,"DIMASSI, C.A.",1.94,,,,sin_match,sin_candidato
drovencentro,JABON BARRA DOVE LECHE DE COCO/JAZMIN 90GR,7891150034075       ,"DIMASSI, C.A.",1.94,,,,sin_match,sin_candidato
drovencentro,JABON BARRA DOVE ORIGINAL 90GR,7898422746759       ,"DIMASSI, C.A.",1.94,,,,sin_match,sin_candidato
drovencentro,JABON BARRA GLICERINA AZUFRE 5% 75GR RK,7594001455943       ,"MEDICAL R.K., C.A.",2.18,,,,sin_match,sin_candidato
drovencentro,JABON BARRA GLICERINA CON OZONO 75GR RK,7594001456056       ,"MEDICAL R.K., C.A.",2.18,,,,sin_match,sin_candidato
drovencentro,JABON BARRA GLICERINA Y ZABILA 5% 75GR RK,7594001455974       ,"MEDICAL R.K., C.A.",2.18,,,,sin_match,sin_candidato
drovencentro,"JABON BARRA GLICERINA,AVENA Y MANZANILLA 75GR RK",7594001455929       ,"MEDICAL R.K., C.A.",2.18,,,,sin_match,sin_candidato
drovencentro,"JABON BARRA GLICERINA,AVENA Y MIEL 75GR RK",7594001455936       ,"MEDICAL R.K., C.A.",2.18,,,,sin_match,sin_candidato
drovencentro,"JABON BARRA GLICERINA,CALENDULA,MANZANILLA Y ZABILA 75GR RK",7594001456063       ,"MEDICAL R.K., C.A.",2.18,,,,sin_match,sin_candidato
drovencentro,JABON CONCHA DE NACAR 100GR SOE,7597304231153       ,"JABONERIA HAMURD,C.A",2.46,,,,sin_match,sin_candidato
drovencentro,JALZER MET 50/850MG 30COMP REC ADIUM,7841141005072       ,"ADIUM LABORATORIOS, C.A.",14.16,,,,sin_match,sin_candidato
drovencentro,JARABE DE BERRO 120 ML FARMAGENIK,25525748            ,"LABORATORIO FARMAGENIK,C.A",3.28,,,,sin_match,sin_candidato
drovencentro,JARABE LAMEDOR 120 ML.FARMAGENIK,25525762            ,"LABORATORIO FARMAGENIK,C.A",3.39,,,,sin_match,sin_candidato
drovencentro,JARIT 100MG 30CAPS VIVAX,7703153035693       ,"CALOX INTERNATIONAL,C.A.",35.2,,,,sin_match,sin_candidato
drovencentro,JENGIBRE CON MIEL JBE 120ML RECETTMARKET,7594001450924       ,"LABORATORIO RECETTEMARK, C.A.",4.1,,,,sin_match,sin_candidato
