id,sku,nombre_comercial,molecula,forma,laboratorio,fuente_inhrr_ef
"39606","","TRAMAL 100 mg / mL SOLUCION ORAL","","","",""
"37679","ME43783","CARBAMAZEPINA 200 mg X 30 TABLETAS","Carbamazepina","TABLETAS","JIANGXI SYNERGY PHARMACEUTICAL CO., LTD","E.F.G.43.783"
"37638","ME42932/4","VITAMINA C - ZINC 500 mg - 15 mg X 60 TABLETAS MASTICABLES SABOR A MANDARINA","Ascorbico Acido - Zinc","TABLETAS","BIONUTREC S.A.S.","E.F.G.42.932"
"38876","ME37412","TOBRAMICINA 300 mg/5 ml SOLUCION PARA INHALACION","Tobramicina","INHALACION","CATALENT PHARMA SOLUTIONS, LLC, USA","E.F.G.37.412"
"38654","ME41148","PEREBRON 28 mg / 5 mL JARABE SABOR MIEL - LIMON","","JARABE","LABORATORIOS ELMOR, S.A.","E.F.41.148"
"37622","ME36416","BRUGESIC FORTE 200 mg / 5 mL X 10 SUSPENSION ORAL","Ibuprofeno","SUSPENSION ORAL","LABORATORIOS ELMOR, S.A.","E.F.36.416"
"37987","ME42749","DULOXETINA 60 mg X 28 TABLETAS GASTRORRESISTENTES","Duloxetina","TABLETAS","HIRAL LABS Ltd.","E.F.G.42.749"
"38910","ME43451","UROSINA 0,4 mg X 30 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA","","TABLETAS","RONALD PHARMACEUTICALS Pvt. Ltd.","E.F.43.451"
"37693","ME38916/6","CARVEDILOL 6,5mg X 30 TABLETAS","Carvedilol","TABLETAS","OKASA PHARMA ,PVT,LTDA","E.F.G.38.916"
"38008","ME1103","ENTEROGERMINA (ESPORAS DE BACILLUS CLAUSII) 2 MILLARDOS / 5 mL X 10 SUSPENSION ORAL","","SOLUCION ORAL","CALOX INTERNATIONAL, C.A.","P.B.1.103"
"37754","HO44679","CIPROFLOXACINA INFUSIÓN 0.2 g / 100 mL SOLUCION PARA INFUSION INTRAVENOSA","Ciprofloxacino","INYECTABLE","U SQUARE LIFESCIENCE PVT. LTD.","E.F.G.44.679"
"37361","ME37466","FUCIDIN H 20 mg - 10 mg/g CREMA.","Acido Fusidico Hemihidrato","CREMA","LEO LABORATORIES LTD, IRLANDA","E.F.37.466"
"39611","","TRAMAL 100 mg / mL SOLUCION ORAL","","","",""
"37844","ME39494/3","CORENTEL 1,25 mg X 30 COMPRIMIDOS RECUBIERTOS","","COMPRIMIDOS","MEGALABS VZL, C.A.","E.F.39.494"
"37632","HO43908","BUPIVACAINA 50 mg/10 mL SOLUCIÓN INYECTABLE","Bupivacaina","INYECTABLE","MEDVAL, C.A.","E.F.G.43.908"
"37890","ME34405/2","DESLORAT 5 mg X 10 TABLETAS RECUBIERTAS","Desloratadina","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.34.405"
"37908","ME14784","PREVERAL  CON  DEXTROMETORFANO 6,25 mg-15,00 mg/5ml JARABE PEDIATRICO","","JARABE","LABORATORIOS WYETH, S.A.","E.F.14.784"
"37734","ME33334/2","VITAMINA C 500 mg X 15 TABLETAS MASTICABLES SABOR A PIÑA","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.33.334"
"38294","HO43918","KETOPROFENO 50 mg / mL SOLUCIÓN INYECTABLE","Ketoprofeno","INYECTABLE","JIANGXI SYNERGY PHARMACEUTICAL CO., LTD","E.F.G.43.918"
"38954","ME41583","DARLIDE 1.000 UI X 100 CAPSULAS BLANDAS","Vitamina D3","CAPSULAS","INDUSTRIAS INTERCAPS DE VENEZUELA, C.A.","E.F.41.583"
"37668","MI1290","OXIGENO MEDICINAL","","","AGA GAS, C.A.","E.F.G.1.290"
"37767","ME36822/2","CITRATO DE CALCIO 1190 mg X 30 TABLETAS MASTICABLES SABOR A MANDARINA","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.36.822"
"37866","HO13931","DECALONA 4 mg / mL X 1 AMPOLLAS","","INYECTABLE","BIOTECH LABORATORIOS, C.A.","E.F.13.931"
"38075","ME27405/2","FERGANIC 40 mg X 14 CAPSULAS","","CAPSULAS","MEGALABS VZL, C.A.","E.F.27.405"
"38169","ME32727","GLIMERID 2 mg X 30 TABLETAS","Glimepirida","TABLETAS","LABORATORIOS LA SANTE, C.A.","E.F.32.727"
"38249","ME40027","FLUTIXAIR 125 mg - 25 mcg / DOSIS X 200 SUSPENSION INHALACION ORAL","","SOLUCION ORAL","LABORATORIOS HAYMANN S.A.","E.F.40.027"
"39568","ME43545","PROFLOX 1g / 5 ml suspensión oral ","","SUSPENSION ORAL","RONALD PHARMACEUTICALS PVT LTD","E.F.43.545"
"39408","ME998","VITAMINA C 100 mg/5 ml JARABE","Ascorbico Acido","JARABE","MEGALABS VZL, C.A.","P.F.998"
"37804","ME36122","CLOPIDOGREL 75 mg X 14 TABLETAS RECUBIERTAS","Clopidogrel","TABLETAS","LABORATORIOS VALMOR,C.A.","E.F.G.36.122"
"38371","ME22858","LOGANIL 250 mg / 5 mL JARABE","","JARABE","BIOTECH LABORATORIOS, C.A.","E.F.22.858"
"38190","ME35183/3","LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 30 COMPRIMIDOS RECUBIERTOS","Hidroclorotiazida - Losartan","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.35.183"
"37589","ME38626","BISOPROLOL FUMARATO 5 mg X 30 TABLETAS RECUBIERTAS","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.38.626"
"37427","ME32016/2","AMLODIPINA 10 mg X 10 TABLETAS","Amlodipino","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.32.016"
"38422","ME38235","GLETOP 20 mg X 60 TABLETAS CON CUBIERTA ENTERICA","Esomeprazol Magnesio Trihidrato","TABLETAS","GLENMARK PHARMACEUTICALS LIMITED / INDIA","E.F.38.235"
"38004","ME26416/2","ENALAPRIL 20 mg X 20 TABLETAS","Enalapril","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.26.416"
"38470","ME37626","BETALOCZOK 47,5 mg X 30 COMPRIMIDOS DE LIBERACION CONTROLADA","Metoprolol","COMPRIMIDOS","ASTRAZENECA AB.","E.F.37.626"
"38554","ME25984/2","NIFEDIPINA 10 mg X 10 COMPRIMIDOS DISPERSABLES","Nifedipino","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.25.984"
"38504","ME33690/2","MONTELUKAST 10 mg X 10 TABLETAS RECUBIERTAS","Montelukast","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.G.33.690"
"37810","ME29314","CLORACE 125 - 0,5 mg / 5 mL SOLUCION ORAL","","SOLUCION ORAL","LABORATORIO COFASA, S.A.","E.F.29.314"
"37671","ME25738/2","CAPTOPRIL 25 mg X 20 TABLETAS","Captopril","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.25.738"
"38862","ME17508","TILODRIN 30 mg / 15 mL JARABE","","JARABE","LABORATORIOS SIEGFRIED S.A.","E.F.17.508"
"38889","ME30065","TRAMAL LONG 150 mg X 20 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA","","TABLETAS","TECNANDINA S.A.","E.F.30.065"
"38932","ME37644/2","VALSARTAN 80 mg X 14 CAPSULAS","Valsartan","CAPSULAS","SM PHARMA, C.A.","E.F.G.37.644"
"37539","ME33685/4","AZACARD 81 mg X 100 TABLETAS CON CUBIERTA ENTERICA","","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.33.685"
"38454","ME43925/2","Metformina Clorhidrato 850mg X 14 Tabletas Recubiertas","(+)-tetrabenazina - Metformina","TABLETAS","LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A. - LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.","E.F.G.43.925"
"38966","ME23088","CALCIO OSTELIN 175 mg - 60 UI / 5 mL SUSPENSION","Vitamina D3","SUSPENSION ORAL","LABORATORIOS FARMA, S.A.","E.F.23.088"
"37566","ME26475","BETADINE 8 % SOLUCION TOPICO BUCAL","","SOLUCION TOPICA","LABORATORIOS FARMA, S.A","E.F.26.475"
"38890","ME23882","TRAMAL 100 mg / mL SOLUCION ORAL","Tramadol","SOLUCION ORAL","TECNANDINA S.A. / ECUADOR","E.F.23.882"
"38556","ME38246","NIMODIPINA 30 mg X 30 COMPRIMIDOS","","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.38.246"
"37912","ME10432","DI-EUDRIN 50 mg X 30 TABLETAS","Hidroclorotiazida","TABLETAS","BIOTECH LABORATORIOS, C.A.","E.F.10.432"
"37591","ME36891","BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA 5 mg - 6,25 mg X 30 TABLETAS","Bisoprolol - Hidroclorotiazida","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.36.891"
"38577","ME27271/2","NOTOLAC 20 mg X 4 TABLETAS","","TABLETAS","LABORATORIOS FARMA S.A.","E.F.27.271"
"38459","ME44619","METFORMINA 500 mg X 30 TABLETAS RECUBIERTAS","Metformina","TABLETAS","ANG LIFESCIENCES INDIA LTD (DISTT. SOLAN)","E.F.G.44.619"
"38749","ME37264","ROSUVASTATINA 20 mg X 30 COMPRIMIDOS RECUBIERTOS","Rosuvastatina","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.37.264"
"38012","ME19381","ERILON 1 mg / mL LOCION","","LOCION","BIOTECH LABORATORIOS, C.A.","E.F.19.381"
"37698","ME31748/2","CARVEDILOL 25 mg X 15 COMPRIMIDOS","Carvedilol","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.31.748"
"38055","ME42009","EUKENE HCT 40 mg - 25 mg X 30 COMPRIMIDOS RECUBIERTOS","Hidroclorotiazida","COMPRIMIDOS","MEGALABS VZL, C.A.","E.F.42.009"
"37701","ME36321/2","CARVEDILOL 25 mg X 14 TABLETAS RECUBIERTAS","Carvedilol","TABLETAS","CALOX INTERNATIONAL, C.A. / PLANTA LOS RUICES","E.F.G.36.321"
"38200","ME1384","HIRUDOID (POLISULFATO DE MUCOPOLISACARIDO) 25.000 UI / 100 g GEL","","GEL","CIFARMA S.A.C.","P.B.1.384"
"38861","ME12998","TILODRIN 4 mg / mL SOLUCION ORAL","","SOLUCION ORAL","LABORATORIOS SIEGFRIED S.A.","E.F.12.998"
"39052","ME42104","ANGRIP FORTE DIA 650 mg - 2 mg - 20 mg COMPRIMIDOS RECUBIERTOS","Acetaminofen - Cafeina - Clorfeniramina","COMPRIMIDOS","MEGALABS VZL, C.A.","E.F.42.104"
"37903","HO43012","DEXAMETASONA FOSFATO 8 mg / 2 mL X 1 AMPOLLAS","Dexametasona","INYECTABLE","LABORATORIOS VALMOR, C.A.","E.F.G.43.012"
"37927","HO36803/2","DICLOFENACO SODICO 75mg/3ml X 1 AMPOLLAS","Diclofenaco","INYECTABLE","FARMIONNI SCALPI,S.A.","E.F.G.36.803"
"38716","ME29673","OTIRILIN 4 % - 1 % SOLUCION OTICA","","SOLUCION OTICA","BIOCODEX","E.F.29.673"
"37340","ME26178/2","ACICLOVIR 200 mg X 10 TABLETAS","Aciclovir","TABLETAS","LABORATORIOS PIFANO, C.A.","E.F.G.26.178"
"38622","HO35150/3","ONDATRIN 2 mg / mL X 5 AMPOLLAS","Ondansetron","INYECTABLE","LABORATORIO BEHRENS, C.A.","E.F.35.150"
"38958","HO26226","VITAMINA B12 5 mg / mL X 1 AMPOLLAS","","INYECTABLE","C.A. PRODUCTOS RONAVA","E.F.G.26.226"
"37766","ME36822/3","CITRATO DE CALCIO 1190 mg X 60 TABLETAS MASTICABLES SABOR A MANDARINA","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.36.822"
"38559","ME44261","NISTATINA 100.000 UI/mL SUSPENSIÓN ","Nistatina","SUSPENSION ORAL","ASPEN BIOPHARMA LABS PVT. LTD. - ASPEN BIOPHARMA LABS PVT. LTD.","E.F.G.44.261"
"38093","ME13715","MONOSULPA X 260 SOLUCION NASAL","","SOLUCION NASAL","LABORATORIOS LETI, S.A.V.","E.F.13.715"
"37817","ME34033","CLORTALIDONA 25 mg X 30 TABLETAS","Clortalidona","TABLETAS","EMPRESA LABORATORIOS MEDSOL UNIDAD EMPRESARIAL DE BASE (UEB) SOLMED","E.F.G.34.033"
"37437","ME43309","CLAVULAM 875 mg - 125 mg TABLETAS RECUBIERTAS","Amoxicilina - Clavulanico Acido","TABLETAS","LABORATE PHARMACEUTICALS INDIA Ltd.","E.F.43.309"
"38916","ME31624/3","VALSARTAN 160 mg X 14 CAPSULAS","Valsartan","CAPSULAS","LABORATORIOS LETI, S.A.V.","E.F.G.31.624"
"37641","ME34121","CALCITREX D3 950 mg - 200 UI X 30 TABLETAS","Vitamina D3","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.34.121"
"37481","ME43847","APIBLOTAN 5mg X 60 TABLETAS RECUBIERTAS","Apixaban","TABLETAS","SYNOKEM PHARMACEUTICALS LIMITED","E.F.43.847"
"37572","ME42631","BETAMETASONA - GENTAMICINA - CLOTRIMAZOL 0,5 mg - 1 mg - 10 mg CREMA","Betametasona Dipropionato - Clotrimazol - Gentamicina","CREMA","AUROCHEM LABORATORIES (INDIA), Pvt. Ltd. / INDIA","E.F.G.42.631"
"38129","ME43528","FLUOXETINA 20 mg X 30 TABLETAS RECUBIERTAS","Fluoxetina","TABLETAS","ANG LIFESCIENCES INDIA LTD (AMRITSAR)","E.F.G.43.528"
"38483","ME43038","METRONIDAZOL 500 mg X 30 TABLETAS","Metronidazol","TABLETAS","JIANGXI XIER KANGTAI PHARMACEUTICAL CO. LTD.","E.F.G.43.038"
"38103","ME44088","FLAVOXATO 200 mg X 30 TABLETAS RECUBIERTAS","Flavoxato","TABLETAS","JIANGXI SYNERGY PHARMACEUTICAL CO., LTD","E.F.G.44.088"
"37751","ME28283/3","CIPROFLOXACINA 500 mg X 14 TABLETAS RECUBIERTAS","","TABLETAS","LABORATORIOS LA SANTE, S.A.","E.F.G.28.283"
"38399","ME37542/2","LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 10 TABLETAS RECUBIERTAS","Hidroclorotiazida - Losartan","TABLETAS","LABORATORIOS LA SANTE, C.A.","E.F.G.37.542"
"38338","ME35920/3","LEVOFLOXACINA 500 mg X 10 TABLETAS RECUBIERTAS","Levofloxacino","TABLETAS","PROCAPS, S.A.","E.F.G.35.920"
"38783","ME31067/2","SERTRALINA 50 mg X 10 COMPRIMIDOS RECUBIERTOS","Sertralina","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.31.067"
"38018","ME40960/3","ESCITALOPRAM 20 mg X 30 COMPRIMIDOS RECUBIERTOS","Escitalopram","COMPRIMIDOS","MEGALABS VZL, C.A.","E.F.G.40.960"
"37523","ME35340/3","ATORVASTATINA 40 mg X 30 TABLETAS RECUBIERTAS","Atorvastatina","TABLETAS","LABORATORIOS FARMA S.A.","E.F.G.35.340"
"38828","ME43450","TADALAFILO 5 mg X 30 TABLETAS RECUBIERTAS","Tadalafilo","TABLETAS","LABORATORIOS SIEGFRIED S.A.","E.F.G.43.450"
"37759","ME26487/3","CIPROFLOXACINA 500 mg X 10 COMPRIMIDOS RECUBIERTOS","","COMPRIMIDOS","LABORATORIOS LETI, S.A.V.","E.F.G.26.487"
"37771","ME25929","CLARIX 0,25 mg / mL SOLUCION NASAL","","SOLUCION NASAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.25.929"
"38026","ME43163","ESCITALOPRAM 10 mg X 28 TABLETAS RECUBIERTAS","Escitalopram","TABLETAS","RONALD PHARMACEUTICALS Pvt. Ltd.","E.F.G.43.163"
"37344","ME44064","ACICLOVIR 5% CREMA TOPICA","Aciclovir","SOLUCION TOPICA","CALOX INTERNATIONAL, C.A.","E.F.G.44.064"
"39070","ME38655/2","ARANDA 5 mg - 50 mg X 10 CAPSULAS","Losartan","CAPSULAS","LABORATORIOS FARMA S.A.","E.F.38.655"
"37345","ME34553/2","ACIDO ACETILSALICILICO 81 mg X 24 TABLETAS CON CUBIERTA ENTERICA","","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.G.34.553"
"37370","ME36828/2","AFLAMAX 50 mg X 10 TABLETAS RECUBIERTAS","Diclofenaco","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.36.828"
"37371","ME36828/3","AFLAMAX 50 mg X 20 TABLETAS RECUBIERTAS","Diclofenaco","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.36.828"
"37399","ME43815","ALIVET 100 mg - 0,42 mg / mL X 10 SOLUCIÓN ORAL","Acetaminofen - Clorfenamina","SOLUCION ORAL","LABORATORIOS LETI, S.A.V.","E.F.43.815"
"37436","ME44341","SINOT CLAV 875 mg – 125 mg X 14 COMPRIMIDOS","Amoxicilina","COMPRIMIDOS","MOMENTA FARMACEUTICA LTDA.","E.F.44.341"
"37476","ME42864","APIRET 120 mg / 5 mL SOLUCION ORAL","","SOLUCION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.42.864"
"37538","ME33685/3","AZACARD 81 mg X 60 TABLETAS CON CUBIERTA ENTERICA","","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.33.685"
"39174","ME40804","DERMAZOL 0,05 % UNGUENTO","Clobetasol","UNGUENTO","MEGALABS VZL,C.A.","E.F.40.804"
"37537","ME33685/2","AZACARD 81 mg X 30 TABLETAS CON CUBIERTA ENTERICA","","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.33.685"
"37548","ME34643","AZITROMICINA 500 mg X 5 TABLETAS RECUBIERTAS","Azitromicina","TABLETAS","LABORATORIOS VALMOR,C.A.","E.F.G.34.643"
"37586","ME44259/2","BIPROLIL HCT 5 mg - 6,25 mg X 15 COMPRIMIDOS RECUBIERTOS","Bisoprolol - Hidroclorotiazida","COMPRIMIDOS","LABORATORIOS VARGAS, S.A. - LABORATORIOS VARGAS, S.A.","E.F.44.259"
"37602","ME42224/2","BRASARTAN CTDN 80 mg - 12,5 mg X 10 TABLETAS RECUBIERTAS","Clortalidona - Valsartan","TABLETAS","LABORATORIOS FARMA S.A.","E.F.42.224"
"39225","MI8381","FURFURIL 0,2 %  APOSITO SOLUBLE","Nitrofurazona","","MEGALABS VZL, C.A.","E.F.8.381"
"37768","ME33790","CALCITREX D3 1500 mg - 200 UI X 30 TABLETAS","","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.33.790"
"37842","ME35619/3","CORENTEL 10 mg X 30 COMPRIMIDOS RECUBIERTOS","","COMPRIMIDOS","MEGALABS  S.A.","E.F.35.619"
"37814","ME43585/4","DOPALEN 200 mg X 30 CÁPSULAS DE LIBERACIÓN PROLONGADA","Mebeverina","CAPSULAS","BIOTECH LABORATORIOS, C. A.","E.F.43.585"
"37891","ME34405/3","DESLORAT 5 mg X 20 TABLETAS RECUBIERTAS","Desloratadina","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.34.405"
"37925","MI35435/3","DICLOFENAC POT X 10 UNIDADES","Diclofenaco","","LABORATORIO CHILE S.A.","E.F.G.35.435"
"37955","ME38177/4","DIOSMINA 600 mg X 30 TABLETAS RECUBIERTAS","Diosmina","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.38.177"
"37961","ME30873","DOBET 2 % - 0,5 % SOLUCION OFTALMICA","","SOLUCION OFTALMICA","LABORATORIOS L.O. OFTALMI, C.A.","E.F.30.873"
"38081","ME33240/4","FERGANIC FOLIC 40 mg - 360 mcg / 15 mL X 30 JARABE","Folico Acido","JARABE","MEGALABS VZL, C.A.","E.F.33.240"
"38072","HO41409","FENITOINA SODICA 50 mg / mL SOLUCION INYECTABLE","Fenitoina","INYECTABLE","VITALIS S.A.C.I.","E.F.G.41.409"
"38138","ME43354","FUNTRAZOL 100 mg X 10 CAPSULAS","Itraconazol","CAPSULAS","RONALD PHARMACEUTICALS Pvt. Ltd.","E.F.43.354"
"38132","HO21515","FOSFATO DE POTASIO MONOBASICO 1 mEq / mL SOLUCION INYECTABLE I.V.","","INYECTABLE","LABORATORIO BEHRENS, C.A.","E.F.G.21.515"
"38158","ME33501","GLIBENCLAMIDA 5 mg X 10 COMPRIMIDOS","Glibenclamida","COMPRIMIDOS","LABORATORIOS ELMOR S.A.","E.F.G.33.501"
"38259","ME43716","IRBETIAZID 150 mg - 12,5 mg X 28 TABLETAS","Hidroclorotiazida - Irbesartan","TABLETAS","LABORATORIOS SIEGFRIED S.A.","E.F.43.716"
"39445","ME32078","BONAC 4% GEL USO TOPICO","Eritromicina","GEL","ARBOFARMA S.A.S.","E.F.32.078"
"38273","ME42343","KELAC 30 mg X 4 TABLETAS SUBLINGUALES.","Ketorolaco","TABLETAS","MEGALABS VZL, C.A.","E.F.42.343"
"38287","HO35019/5","KETOPROFENO 100mg / 2 mL X 20 AMPOLLAS","Ketoprofeno","INYECTABLE","CALOX INTERNATIONAL, C.A.","E.F.G.35.019"
"38324","ME44311","LERCANIDIPNO 20 mg X 30 TABLETAS RECUBIERTAS","Lercanidipino","TABLETAS","AXA PARENTERALS LTD.","E.F.G.44.311"
"38346","ME42231","LEVORAT 5 mg / mL X 10 SOLUCION ORAL","Levocetirizina","SOLUCION ORAL","LABORATORIOS L.O. OFTALMI, C.A.","E.F.42.231"
"38333","ME43817","LEVOFLOXACINO 500 mg X 10 TABLETAS RECUBIERTAS","Levofloxacino","TABLETAS","JIANGXI SYNERGY PHARMACEUTICAL CO., LTD","E.F.G.43.817"
"38369","ME39867","LODIPIN VL 10 mg - 160 mg X 30 CAPSULAS","","CAPSULAS","MEGALABS VZL,C.A.","E.F.39.867"
"38385","ME40440","LORATADINA - AMBROXOL CLORHIDRATO 5 mg - 30 mg / 5 mL SOLUCION ORAL","Ambroxol - Loratadina","SOLUCION ORAL","LABORATORIOS KIMICEG, C.A.","E.F.G.40.440"
"38400","ME37542/3","LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 30 TABLETAS RECUBIERTAS","Hidroclorotiazida - Losartan","TABLETAS","LABORATORIOS LA SANTE, C.A.","E.F.G.37.542"
"38456","ME42410","METFORMINA CLORHIDRATO 1000 mg X 30 TABLETAS RECUBIERTAS","Metformina","TABLETAS","LEK S.A.","E.F.G.42.410"
"38515","ME40494","MOXIDEX 0,5 -0,1 % SOLUCION OFTALMICA ESTERIL","","SOLUCION OFTALMICA","LABORATORIOS L.O. OFTALMI, C.A.","E.F.40.494"
"38514","ME35996","MOVIMEX 15 mg X 10 TABLETAS","Meloxicam","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.35.996"
"38536","ME31384/2","NEFROTAL H 50 mg - 12,5 mg X 10 COMPRIMIDOS RECUBIERTOS","Hidroclorotiazida - Losartan","COMPRIMIDOS","MEGALABS VZL, C.A.","E.F.31.384"
"38599","ME27785/6","OMEPRAZOL 20 mg X 30 CAPSULAS CON MICROGRANULOS ENTERICOS","","CAPSULAS","CALOX INTERNATIONAL, C.A.","E.F.G.27.785"
"38596","ME27785/3","OMEPRAZOL 20 mg X 10 CAPSULAS CON MICROGRANULOS ENTERICOS","","CAPSULAS","CALOX INTERNATIONAL, C.A.","E.F.G.27.785"
"37316","ME25466/2","ACETAMINOFEN 500 mg X 10 COMPRIMIDOS","Acetaminofen","COMPRIMIDOS","LABORATORIOS SPEFAR VENEZOLANOS, S.A.","E.F.G.25.466"
"37319","ME23275/2","ACETAMINOFEN 500 mg X 10 TABLETAS","Acetaminofen","TABLETAS","LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.","E.F.G.23.275"
"37307","ME36867","ACETAB 250 mg X 20 TABLETAS","Acetazolamida","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.36.867"
"37330","ME42976","ACEVAL 180 mg / 5 mL SOLUCION ORAL","Acetaminofen","SOLUCION ORAL","LABORATORIOS VALMOR, C.A.","E.F.42.976"
"37334","ME24209","ACICLOR 5 % CREMA","Aciclovir","CREMA","LABORATORIOS LETI, S.A.V.","E.F.24.209"
"37337","HO1046","MONARC- M 250 u. 1 X 1 AMPOLLAS","","INYECTABLE","CORPORACION COLIMODIO C.A","P.B.1.046"
"37343","ME42505","ACICLOVIR 400 mg X 100 TABLETAS","Aciclovir","TABLETAS","CAPLIN POINT LABORATORIES LIMITED","E.F.G.42.505"
"37346","ME34553/3","ACIDO ACETILSALICILICO 81 mg X 30 TABLETAS CON CUBIERTA ENTERICA","","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.G.34.553"
"37348","ME42963","ACIDO ASCORBICO 100 mg / mL SOLUCION ORAL","Ascorbico Acido","SOLUCION ORAL","BIOQUIMICA INTERNACIONAL, C.A.","E.F.G.42.963"
"37349","ME1457","RESTYLANE PERLANE LIDOCAINA (ACIDO HIALURONICO - LIDOCAINA CLORHIDRATO) 20mg / mL - 3 mg/mL GEL INYECTABLE","Hialuronico Acido","INYECTABLE","Q-MED AB","P.B.1.457"
"37352","HO3187/4","ACIDO FOLICO 10 mg / mL X 20 AMPOLLAS","Folico Acido","INYECTABLE","MEGALABS VZL, C.A.","E.F.G.3.187"
"37353","ME33347","ACIDO FOLICO 10 mg COMPRIMIDOS","Folico Acido","COMPRIMIDOS","LABORATORIOS VARGAS, S.A.","E.F.G.33.347"
"37356","ME4630/2","ACIDO FOLICO 10 mg X 10 COMPRIMIDOS","Folico Acido","COMPRIMIDOS","MEGALABS VZL, C.A.","E.F.G.4.630"
"37365","ME23174/4","VALPRON 500 mg X 60 TABLETAS","Valproico Acido","TABLETAS","LABORATORIOS FARMA S.A.","E.F.23.174"
"37366","ME38066","ACIDO IBANDRONICO 150 mg X 1 TABLETAS RECUBIERTAS","","TABLETAS","CALOX INTERNATIONAL, C.A.","E.F.G.38.066"
"37379","ME33783/3","AIRON 10 mg X 30 TABLETAS RECUBIERTAS","Montelukast","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.33.783"
"37380","ME33783/2","AIRON 10 mg X 10 TABLETAS RECUBIERTAS","Montelukast","TABLETAS","LABORATORIOS L.O. OFTALMI, C.A.","E.F.33.783"
"37393","ME33876","ALERGOT 0,05 % SOLUCION OFTALMICA","Azelastina","SOLUCION OFTALMICA","LABORATORIOS L.O. OFTALMI, C.A.","E.F.33.876"
"37394","ME35409","ALFADYN 0,2 % SOLUCION OFTALMICA","Brimonidina","SOLUCION OFTALMICA","LABORATORIOS L.O. OFTALMI, C.A.","E.F.35.409"
"37408","ME33085/3","ALSART 160 mg X 30 CAPSULAS","Valsartan","CAPSULAS","LABORATORIOS SIEGFRIED S.A.","E.F.33.085"
"37414","ME28493","AMBROXOL CLORHIDRATO 30 mg / 5 mL JARABE","Ambroxol","JARABE","LABORATORIOS LA SANTE, C.A.","E.F.G.28.493"
"37416","ME29181","CLORHIDRATO DE AMBROXOL 30mg/5mL SOLUCION ORAL","Ambroxol","SOLUCION ORAL","LABORATORIOS KIMICEG C.A.","E.F.G.29.181"
"37400","ME44004","ALOPURINOL 100 mg X 30 TABLETAS","Alopurinol","TABLETAS","ANG LIFESCIENCES INDIA LTD (AMRITSAR)","E.F.G.44.004"
"37441","ME20340/4","AMOXICILINA 500 mg X 12 CAPSULAS","Amoxicilina","CAPSULAS","CALOX INTERNATIONAL, C.A.","E.F.G.20.340"
"37445","ME20104","AMOXICILINA 125 mg / 5 mL POLVO PARA SUSPENSION","Amoxicilina","POLVO PARA RECONSTITUCION","CALOX INTERNATIONAL, C.A.","E.F.G.20.104"
