id_a,nombre_a,id_b,nombre_b,score,motivo,atc_a,atc_b,canon_a,canon_b
985,Daunorubicina,986,Daunorubicina Hidrocloruro,1,canonico_igual,L01DB02,L01DB02,daunorubicina,daunorubicina
994,Decualinio,995,Decualinio Cloruro,1,canonico_igual,D08AH01,D08AH01,decualinio,decualinio
998,Deferoxamina,999,Deferoxamina Mesilato,1,canonico_igual,V03AC01,V03AC01,deferoxamina,deferoxamina
1001,Degarelix,1002,Degarelix Acetato,1,canonico_igual,L02BX02,L02BX02,degarelix,degarelix
1007,Delapril,1008,Delapril Hidrocloruro,1,canonico_igual,C09AA12,C09AA12,delapril,delapril
1021,Desfesoterodina,1022,Desfesoterodina Succinato,1,canonico_igual,G04BD13,G04BD11,desfesoterodina,desfesoterodina
1026,Desmopresina,1027,Desmopresina Acetato,1,canonico_igual,H01BA02,H01BA02,desmopresina,desmopresina
1029,Desvenlafaxina,1031,Desvenlafaxina Succinato Monohidrato,1,canonico_igual,N06AX23,N06AX16,desvenlafaxina,desvenlafaxina
1034,Dexametasona,1035,Dexametasona Fosfato,1,canonico_igual,S01CB01,S01CB01,dexametasona,dexametasona
1034,Dexametasona,1036,Dexametasona Fosfato Disodio,1,canonico_igual,S01CB01,S01CB01,dexametasona,dexametasona
1034,Dexametasona,1037,Dexametasona Fosfato Sodio,1,canonico_igual,S01CB01,S01CB01,dexametasona,dexametasona
1035,Dexametasona Fosfato,1036,Dexametasona Fosfato Disodio,1,canonico_igual,S01CB01,S01CB01,dexametasona,dexametasona
1035,Dexametasona Fosfato,1037,Dexametasona Fosfato Sodio,1,canonico_igual,S01CB01,S01CB01,dexametasona,dexametasona
1036,Dexametasona Fosfato Disodio,1037,Dexametasona Fosfato Sodio,1,canonico_igual,S01CB01,S01CB01,dexametasona,dexametasona
1038,Dexametasona Metasulfobenzoato,1039,Dexametasona Metasulfobenzoato Sodico,1,canonico_igual,S01CB01,S01CB01,dexametasona metasulfobenzoato,dexametasona metasulfobenzoato
1041,Dexanfetamina,1042,Dexanfetamina Sulfato,1,canonico_igual,N06BA02,N06BA01,dexanfetamina,dexanfetamina
1043,Dexclorfeniramina,1044,Dexclorfeniramina Maleato,1,canonico_igual,R06AB02,R06AB02,dexclorfeniramina,dexclorfeniramina
1046,Dexmedetomidina,1047,Dexmedetomidina Hidrocloruro,1,canonico_igual,N05CM18,N05CM18,dexmedetomidina,dexmedetomidina
1053,Dextrometorfano,1054,Dextrometorfano Hidrobromuro,1,canonico_igual,R05DA09,R05DA09,dextrometorfano,dextrometorfano
1071,Dicicloverina,1072,Dicicloverina Hidrocloruro,1,canonico_igual,A03AA07,A03AA07,dicicloverina,dicicloverina
1073,Diclofenaco,1076,Diclofenaco Sodico,1,canonico_igual,D11AX18,D11AX18,diclofenaco,diclofenaco
1081,Difelicefalina,1082,Difelicefalina Acetato,1,canonico_igual,V03AX04,V03AX04,difelicefalina,difelicefalina
1083,Difenhidramina,1084,Difenhidramina Hidrocloruro,1,canonico_igual,D04AA32,D04AA32,difenhidramina,difenhidramina
1087,Difenilmetoxi-8-isopropilnortropano,1088,Difenilmetoxi-8-isopropilnortropano Mesilato,1,canonico_igual,,,8 difenilmetoxi isopropilnortropano,8 difenilmetoxi isopropilnortropano
1100,Dihidroergocristina,1101,Dihidroergocristina Mesilato,1,canonico_igual,C04AE04,C04AE04,dihidroergocristina,dihidroergocristina
1102,Dihidroestreptomicina,1103,Dihidroestreptomicina Sulfato,1,canonico_igual,J01GA91,A07AA04,dihidroestreptomicina,dihidroestreptomicina
1104,Dihidrogenofosfato De Sodio Dihidrato,1105,Dihidrogenofosfato De Sodio Monohidrato,1,canonico_igual,A06AD17,A06AD17,dihidrogenofosfato,dihidrogenofosfato
1104,Dihidrogenofosfato De Sodio Dihidrato,2850,Potasio Dihidrogenofosfato,1,canonico_igual,A06AD17,,dihidrogenofosfato,dihidrogenofosfato
1104,Dihidrogenofosfato De Sodio Dihidrato,3197,Sodio Dihidrogenofosfato,1,canonico_igual,A06AD17,,dihidrogenofosfato,dihidrogenofosfato
1105,Dihidrogenofosfato De Sodio Monohidrato,2850,Potasio Dihidrogenofosfato,1,canonico_igual,A06AD17,,dihidrogenofosfato,dihidrogenofosfato
1105,Dihidrogenofosfato De Sodio Monohidrato,3197,Sodio Dihidrogenofosfato,1,canonico_igual,A06AD17,,dihidrogenofosfato,dihidrogenofosfato
2850,Potasio Dihidrogenofosfato,3197,Sodio Dihidrogenofosfato,1,canonico_igual,,,dihidrogenofosfato,dihidrogenofosfato
1111,Diltiazem,1112,Diltiazem Hidrocloruro,1,canonico_igual,C08DB01,C08DB01,diltiazem,diltiazem
1116,Dimetindeno Maleato,4023,Dimetindeno,1,canonico_igual,D04AA13,D04AA13,dimetindeno,dimetindeno
1128,Dobesilato De Calcio,1129,Dobesilato De Calcio Monohidrato,1,canonico_igual,C05BX01,C05BX01,dobesilato,dobesilato
1131,Dobutamina,1132,Dobutamina Hidrocloruro,1,canonico_igual,C01CA07,C01CA07,dobutamina,dobutamina
1133,Docetaxel,1134,Docetaxel Trihidrato,1,canonico_igual,L01CD02,L01CD02,docetaxel,docetaxel
1137,Dolutegravir,1138,Dolutegravir Sodio,1,canonico_igual,J05AJ03,J05AJ03,dolutegravir,dolutegravir
1139,Domperidona,1140,Domperidona Maleato,1,canonico_igual,A03FA03,A03FA03,domperidona,domperidona
1142,Donepezilo Hidrocloruro Monohidrato,3946,Donepezilo Hidrocloruro,1,canonico_igual,N06DA02,N06DA02,donepezilo,donepezilo
1142,Donepezilo Hidrocloruro Monohidrato,4026,Donepezilo,1,canonico_igual,N06DA02,N06DA02,donepezilo,donepezilo
3946,Donepezilo Hidrocloruro,4026,Donepezilo,1,canonico_igual,N06DA02,N06DA02,donepezilo,donepezilo
1143,Donidalorsen,1144,Donidalorsen Sodico,1,canonico_igual,B06AC09,B06AC09,donidalorsen,donidalorsen
1145,Dopamina,1146,Dopamina Hidrocloruro,1,canonico_igual,C01CA04,C01CA04,dopamina,dopamina
1149,Dorzolamida,1150,Dorzolamida Hidrocloruro,1,canonico_igual,S01EC03,S01EC03,dorzolamida,dorzolamida
1152,Doxazosina,1153,Doxazosina Mesilato,1,canonico_igual,C02CA04,C02CA04,doxazosina,doxazosina
1154,Doxepina,1155,Doxepina Hidrocloruro,1,canonico_igual,N06AA12,N06AA12,doxepina,doxepina
1156,Doxiciclina,1158,Doxiciclina Hidrocloruro,1,canonico_igual,A01AB22,A01AB22,doxiciclina,doxiciclina
1161,Doxorubicina,1162,Doxorubicina Hidrocloruro,1,canonico_igual,L01DB01,L01DB01,doxorubicina,doxorubicina
1165,Dronedarona,1166,Dronedarona Clorhidrato,1,canonico_igual,C01BD07,C01BD07,dronedarona,dronedarona
1173,Duloxetina,1174,Duloxetina Hidrocloruro,1,canonico_igual,N06AX21,N06AX21,duloxetina,duloxetina
1179,Eberconazol,1180,Eberconazol Nitrato,1,canonico_igual,D01AC17,D01AC17,eberconazol,eberconazol
1193,Edoxaban Tosilato,1194,Edoxaban Tosilato Monohidrato,1,canonico_igual,B01AF03,B01AF03,edoxaban tosilato,edoxaban tosilato
1198,Efedrina,1199,Efedrina Hidrocloruro,1,canonico_igual,C01CA26,C01CA26,efedrina,efedrina
1201,Eflornitina,1202,Eflornitina Hidrocloruro,1,canonico_igual,D11AX16,D11AX16,eflornitina,eflornitina
1211,Eletriptan,1212,Eletriptan Hidrobromuro,1,canonico_igual,N02CC06,N02CC06,eletriptan,eletriptan
1227,Enalapril,1228,Enalapril Maleato,1,canonico_igual,C09AA02,C09AA02,enalapril,enalapril
1233,Enoxaparina,1234,Enoxaparina Sodica,1,canonico_igual,B01AB05,B01AB05,enoxaparina,enoxaparina
1237,Entecavir,1238,Entecavir Monohidrato,1,canonico_igual,J05AF10,J05AF10,entecavir,entecavir
1242,Epinastina,1243,Epinastina Clorhidrato,1,canonico_igual,S01GX10,S01GX10,epinastina,epinastina
1244,Epinefrina,1246,Epinefrina Tartrato,1,canonico_igual,S01EA01,S01EA01,epinefrina,epinefrina
1247,Epirubicina,1248,Epirubicina Hidrocloruro,1,canonico_igual,L01DB03,L01DB03,epirubicina,epirubicina
1254,Eprosartan,1255,Eprosartan Mesilato Dihidrato,1,canonico_igual,C09CA02,C09CA02,eprosartan,eprosartan
1263,Erbio Er-169 Citrato,3864,Erbio Er-169,1,canonico_igual,,,169 er erbio,169 er erbio
1267,Ergotamina,1268,Ergotamina Tartrato,1,canonico_igual,N02CA02,N02CA02,ergotamina,ergotamina
1269,Eribulina,1270,Eribulina Mesilato,1,canonico_igual,L01XX41,L01XX41,eribulina,eribulina
1276,Ertapenem,1277,Ertapenem Sodio,1,canonico_igual,J01DH03,J01DH03,ertapenem,ertapenem
1284,Escopolamina,1285,Escopolamina Hidrobromuro,1,canonico_igual,A04AD01,A04AD01,escopolamina,escopolamina
1306,Esketamina,1307,Esketamina Hidrocloruro,1,canonico_igual,N01AX14,N01AX03,esketamina,esketamina
1308,Eslicarbazepina,1309,Eslicarbazepina Acetato,1,canonico_igual,N03AF04,N03AF04,eslicarbazepina,eslicarbazepina
1310,Esomeprazol,1314,Esomeprazol Sodico,1,canonico_igual,A02BC05,A02BC01,esomeprazol,esomeprazol
1311,Esomeprazol Magnesico,1312,Esomeprazol Magnesico Dihidrato,1,canonico_igual,A02BC01,A02BC01,esomeprazol magnesico,esomeprazol magnesico
1321,Estaño,1322,Estaño Cloruro Dihidrato,1,canonico_igual,A01AA04,,estano,estano
1325,Estetrol Monohidrato,4079,Estetrol,1,canonico_igual,G03CA10,G03CA10,estetrol,estetrol
1327,Estradiol,1328,Estradiol Hemihidrato,1,canonico_igual,G03CA03,G03CA03,estradiol,estradiol
1330,Estramustina,1331,Estramustina Fosfato Sodio,1,canonico_igual,L01XX11,L01XX11,estramustina,estramustina
1333,Estreptomicina,1334,Estreptomicina Sulfato,1,canonico_igual,A07AA04,A07AA04,estreptomicina,estreptomicina
1338,Etambutol,1339,Etambutol Hidrocloruro,1,canonico_igual,J04AK02,J04AK02,etambutol,etambutol
1345,Etelcalcetida,1346,Etelcalcetida Hidrocloruro,1,canonico_igual,H05BX04,H05BX04,etelcalcetida,etelcalcetida
1402,Febuxostat,1403,Febuxostat Hemihidrato,1,canonico_igual,M04AA03,M04AA03,febuxostat,febuxostat
1408,Fenazopiridina,1409,Fenazopiridina Hidrocloruro,1,canonico_igual,G04BX06,G04BX06,fenazopiridina,fenazopiridina
1410,Fenfluramina,1411,Fenfluramina Hidrocloruro,1,canonico_igual,A08AA02,A08AA02,fenfluramina,fenfluramina
1419,Fenilefrina,1421,Fenilefrina Hidrocloruro,1,canonico_igual,C01CA06,C01CA06,fenilefrina,fenilefrina
1426,Fenilpropanolamina,1427,Fenilpropanolamina Hidrocloruro,1,canonico_igual,R01BA01,D08AX03,fenilpropanolamina,fenilpropanolamina
1428,Fenitoina,1429,Fenitoina Sodica,1,canonico_igual,N03AB02,N03AB02,fenitoina,fenitoina
1431,Fenofibrato,1432,Fenofibrato Micronizado,1,canonico_igual,C10AB05,C10AB05,fenofibrato,fenofibrato
1433,Fenoximetilpenicilina,1434,Fenoximetilpenicilina Calcica,1,canonico_igual,J01CE02,J01CE02,fenoximetilpenicilina,fenoximetilpenicilina
1433,Fenoximetilpenicilina,1435,Fenoximetilpenicilina Potasica,1,canonico_igual,J01CE02,J01CE02,fenoximetilpenicilina,fenoximetilpenicilina
1434,Fenoximetilpenicilina Calcica,1435,Fenoximetilpenicilina Potasica,1,canonico_igual,J01CE02,J01CE02,fenoximetilpenicilina,fenoximetilpenicilina
1437,Fentanilo,1438,Fentanilo Citrato,1,canonico_igual,N01AH01,N01AH01,fentanilo,fentanilo
1439,Fenticonazol,1440,Fenticonazol Nitrato,1,canonico_igual,G01AF12,G01AF12,fenticonazol,fenticonazol
1444,Ferroglicina,1445,Ferroglicina Sulfato,1,canonico_igual,B05CX03,B05CX03,ferroglicina,ferroglicina
1446,Fesoterodina,1447,Fesoterodina Fumarato,1,canonico_igual,G04BD11,G04BD11,fesoterodina,fesoterodina
1448,Fexofenadina,1449,Fexofenadina Hidrocloruro,1,canonico_igual,R06AX26,R06AX26,fexofenadina,fexofenadina
1453,Filgotinib Maleato,3868,Filgotinib,1,canonico_igual,L04AA45,L04AA45,filgotinib,filgotinib
1461,Flavoxato,1462,Flavoxato Hidrocloruro,1,canonico_igual,G04BD02,G04BD02,flavoxato,flavoxato
1463,Flecainida,1464,Flecainida Acetato,1,canonico_igual,C01BC04,C01BC04,flecainida,flecainida
1469,Fludarabina,1470,Fludarabina Fosfato,1,canonico_igual,L01BB05,L01BB05,fludarabina,fludarabina
1472,Fludrocortisona,1473,Fludrocortisona Acetato,1,canonico_igual,H02AA02,H02AB10,fludrocortisona,fludrocortisona
1482,Fluoresceina,1483,Fluoresceina Sodica,1,canonico_igual,S01JA01,S01JA01,fluoresceina,fluoresceina
1490,Fluoxetina,1491,Fluoxetina Hidrocloruro,1,canonico_igual,N06AB03,N06AB03,fluoxetina,fluoxetina
1492,Flurazepam,1493,Flurazepam Hidrocloruro,1,canonico_igual,N05CD01,N05CD01,flurazepam,flurazepam
1500,Fluvastatina,1501,Fluvastatina Sodica,1,canonico_igual,C10AA04,C10AA04,fluvastatina,fluvastatina
1502,Fluvoxamina,1503,Fluvoxamina Maleato,1,canonico_igual,N06AB08,N06AB08,fluvoxamina,fluvoxamina
1506,Foliculo Estimulante Hormona,1798,Hormona Foliculo Estimulante,1,canonico_igual,,,estimulante foliculo hormona,estimulante foliculo hormona
1512,Fondaparinux,1513,Fondaparinux Sodico,1,canonico_igual,B01AX05,B01AX05,fondaparinux,fondaparinux
1522,Formoterol Fumarato,1523,Formoterol Fumarato Dihidrato,1,canonico_igual,R03AC13,R03AC13,formoterol,formoterol
1522,Formoterol Fumarato,4087,Formoterol,1,canonico_igual,R03AC13,R03AC13,formoterol,formoterol
1523,Formoterol Fumarato Dihidrato,4087,Formoterol,1,canonico_igual,R03AC13,R03AC13,formoterol,formoterol
1524,Fosamprenavir,1525,Fosamprenavir Calcico,1,canonico_igual,J05AE07,J05AE05,fosamprenavir,fosamprenavir
1537,Fosfomicina,1538,Fosfomicina Calcica,1,canonico_igual,J01XX01,J01XX01,fosfomicina,fosfomicina
1537,Fosfomicina,1539,Fosfomicina Sodica,1,canonico_igual,J01XX01,J01XX01,fosfomicina,fosfomicina
1538,Fosfomicina Calcica,1539,Fosfomicina Sodica,1,canonico_igual,J01XX01,J01XX01,fosfomicina,fosfomicina
1551,Framicetina,1552,Framicetina Sulfato,1,canonico_igual,D09AA01,D09AA01,framicetina,framicetina
1555,Frovatriptan,1556,Frovatriptan Succinato Monohidrato,1,canonico_igual,N02CC07,N02CC07,frovatriptan,frovatriptan
1562,Fumarato Hierro,1658,Gluconato Hierro,1,canonico_igual,,,hierro,hierro
1562,Fumarato Hierro,1964,Lactato Hierro,1,canonico_igual,,,hierro,hierro
1562,Fumarato Hierro,4092,Hierro,1,canonico_igual,,B03AC02,hierro,hierro
1658,Gluconato Hierro,1964,Lactato Hierro,1,canonico_igual,,,hierro,hierro
1658,Gluconato Hierro,4092,Hierro,1,canonico_igual,,B03AC02,hierro,hierro
1964,Lactato Hierro,4092,Hierro,1,canonico_igual,,B03AC02,hierro,hierro
1586,Galantamina,1587,Galantamina Hidrobromuro,1,canonico_igual,N06DA04,N06DA04,galantamina,galantamina
1589,Galio 67ga,1590,Galio 67ga Citrato,1,canonico_igual,V09HX01,V09HX01,67ga galio,67ga galio
1591,Galio 68ga,1592,Galio 68ga Cloruro,1,canonico_igual,V09IX09,,68ga galio,68ga galio
1600,Ganciclovir,1601,Ganciclovir Sodico,1,canonico_igual,J05AB06,J05AB06,ganciclovir,ganciclovir
1608,Gelatina,1609,Gelatina Succinato,1,canonico_igual,B02BC01,,gelatina,gelatina
1611,Gemcitabina,1612,Gemcitabina Hidrocloruro,1,canonico_igual,L01BC05,L01BC05,gemcitabina,gemcitabina
1614,Gentamicina,1615,Gentamicina Sulfato,1,canonico_igual,S02AA14,S02AA14,gentamicina,gentamicina
1619,Gilteritinib Fumarato,3874,Gilteritinib,1,canonico_igual,L01EX13,L01EX13,gilteritinib,gilteritinib
1625,Givinostat,1626,Givinostat Hidrocloruro Monohidrato,1,canonico_igual,M09AX14,M09AX14,givinostat,givinostat
1628,Glasdegib,1629,Glasdegib Maleato,1,canonico_igual,L01XX63,L01XX63,glasdegib,glasdegib
1630,Glatiramero,1631,Glatiramero Acetato,1,canonico_igual,P03AA05,P03AA05,glatiramero,glatiramero
1638,Glicerofosfato De Sodio Hidratado,1639,Glicerofosfato Sodio,1,canonico_igual,A06AD17,,glicerofosfato,glicerofosfato
1654,Glucagon,1655,Glucagon Hidrocloruro,1,canonico_igual,H04AA01,H04AA01,glucagon,glucagon
1661,Glucosa,1662,Glucosa Anhidra,1,canonico_igual,B05CX01,B05CX01,glucosa,glucosa
1661,Glucosa,1663,Glucosa Monohidrato,1,canonico_igual,B05CX01,B05CX01,glucosa,glucosa
1662,Glucosa Anhidra,1663,Glucosa Monohidrato,1,canonico_igual,B05CX01,B05CX01,glucosa,glucosa
1664,Glucosamina,1665,Glucosamina Hidrocloruro,1,canonico_igual,M01AX05,B05CX01,glucosamina,glucosamina
1664,Glucosamina,1666,Glucosamina Sulfato,1,canonico_igual,M01AX05,B05CX01,glucosamina,glucosamina
1664,Glucosamina,1667,Glucosamina Sulfato De-cloruro Sodio,1,canonico_igual,M01AX05,B05CX01,glucosamina,glucosamina
1665,Glucosamina Hidrocloruro,1666,Glucosamina Sulfato,1,canonico_igual,B05CX01,B05CX01,glucosamina,glucosamina
1665,Glucosamina Hidrocloruro,1667,Glucosamina Sulfato De-cloruro Sodio,1,canonico_igual,B05CX01,B05CX01,glucosamina,glucosamina
1666,Glucosamina Sulfato,1667,Glucosamina Sulfato De-cloruro Sodio,1,canonico_igual,B05CX01,B05CX01,glucosamina,glucosamina
1683,Goserelina,1684,Goserelina Acetato,1,canonico_igual,L02AE03,L02AE03,goserelina,goserelina
1688,Granisetron,1689,Granisetron Hidrocloruro,1,canonico_igual,A04AA02,A04AA02,granisetron,granisetron
1690,Grazoprevir,1691,Grazoprevir Monohidrato,1,canonico_igual,J05AP54,,grazoprevir,grazoprevir
1695,Guanfacina,1696,Guanfacina Hidrocloruro,1,canonico_igual,C02AC02,C02AC02,guanfacina,guanfacina
1719,Heparina,1723,Heparina Sodica,1,canonico_igual,B01AB01,B01AB01,heparina,heparina
1727,Heptaminol,1728,Heptaminol Hidrocloruro,1,canonico_igual,C01DX08,C01DX08,heptaminol,heptaminol
1734,Hidralazina,1735,Hidralazina Hidrocloruro,1,canonico_igual,C02DB02,C02DB02,hidralazina,hidralazina
1736,Hidrazida Del Acido Isonicotinico,1922,Isonicotinico Acido Hidrazida,1,canonico_igual,,,hidrazida isonicotinico,hidrazida isonicotinico
1740,Hidrocortisona,1742,Hidrocortisona Acetato,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1740,Hidrocortisona,1745,Hidrocortisona Fosfato Sodio,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1740,Hidrocortisona,1747,Hidrocortisona Succinato,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1740,Hidrocortisona,1748,Hidrocortisona Succinato Sodio,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1742,Hidrocortisona Acetato,1745,Hidrocortisona Fosfato Sodio,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1742,Hidrocortisona Acetato,1747,Hidrocortisona Succinato,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1742,Hidrocortisona Acetato,1748,Hidrocortisona Succinato Sodio,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1745,Hidrocortisona Fosfato Sodio,1747,Hidrocortisona Succinato,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1745,Hidrocortisona Fosfato Sodio,1748,Hidrocortisona Succinato Sodio,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1747,Hidrocortisona Succinato,1748,Hidrocortisona Succinato Sodio,1,canonico_igual,H02AB09,H02AB09,hidrocortisona,hidrocortisona
1750,Hidromorfona,1751,Hidromorfona Hidrocloruro,1,canonico_igual,N02AA03,N02AA03,hidromorfona,hidromorfona
1752,Hidroquinidina,1753,Hidroquinidina Hidrocloruro,1,canonico_igual,C01BA13,C01BA01,hidroquinidina,hidroquinidina
1758,Hidroxicloroquina,1759,Hidroxicloroquina Sulfato,1,canonico_igual,P01BA02,P01BA01,hidroxicloroquina,hidroxicloroquina
1763,Hidroximetionina,1764,Hidroximetionina Calcica,1,canonico_igual,V03AB26,V03AB26,hidroximetionina,hidroximetionina
1770,Hidroxizina,1772,Hidroxizina Hidrocloruro,1,canonico_igual,N05BB01,N05BB01,hidroxizina,hidroxizina
1773,Hidroxocobalamina,1774,Hidroxocobalamina Acetato,1,canonico_igual,B03BA03,B03BA03,hidroxocobalamina,hidroxocobalamina
1773,Hidroxocobalamina,1775,Hidroxocobalamina Hidrocloruro,1,canonico_igual,B03BA03,B03BA03,hidroxocobalamina,hidroxocobalamina
1773,Hidroxocobalamina,1776,Hidroxocobalamina Sulfato,1,canonico_igual,B03BA03,B03BA03,hidroxocobalamina,hidroxocobalamina
1774,Hidroxocobalamina Acetato,1775,Hidroxocobalamina Hidrocloruro,1,canonico_igual,B03BA03,B03BA03,hidroxocobalamina,hidroxocobalamina
1774,Hidroxocobalamina Acetato,1776,Hidroxocobalamina Sulfato,1,canonico_igual,B03BA03,B03BA03,hidroxocobalamina,hidroxocobalamina
1775,Hidroxocobalamina Hidrocloruro,1776,Hidroxocobalamina Sulfato,1,canonico_igual,B03BA03,B03BA03,hidroxocobalamina,hidroxocobalamina
1792,Histidina,1793,Histidina Hidrocloruro,1,canonico_igual,,,histidina,histidina
1792,Histidina,1794,"Histidina, Hidrocloruro De, Monohidrato",1,canonico_igual,,,histidina,histidina
1793,Histidina Hidrocloruro,1794,"Histidina, Hidrocloruro De, Monohidrato",1,canonico_igual,,,histidina,histidina
1812,Ibuprofeno Sodico Dihidrato,3877,Ibuprofeno,1,canonico_igual,M01AE01,M01AE01,ibuprofeno,ibuprofeno
1813,Icatibanto,1814,Icatibanto Acetato,1,canonico_igual,B06AC02,B06AC02,icatibanto,icatibanto
1818,Idarubicina,1819,Idarubicina Hidrocloruro,1,canonico_igual,L01DB06,L01DB06,idarubicina,idarubicina
1828,Imatinib,1829,Imatinib Mesilato,1,canonico_igual,L01XE01,L01XE01,imatinib,imatinib
1832,Imidapril,1833,Imidapril Hidrocloruro,1,canonico_igual,C09AA16,C09AA16,imidapril,imidapril
1835,Imipenem Monohidrato,4094,Imipenem,1,canonico_igual,,J01DH51,imipenem,imipenem
1836,Imipramina,1837,Imipramina Hidrocloruro,1,canonico_igual,N06AA02,N06AA02,imipramina,imipramina
1840,Inclisiran,1841,Inclisiran Sodio,1,canonico_igual,C10AX16,C10AX16,inclisiran,inclisiran
1842,Indacaterol,1843,Indacaterol Acetato,1,canonico_igual,R03AC18,R03AC18,indacaterol,indacaterol
1842,Indacaterol,1844,Indacaterol Maleato,1,canonico_igual,R03AC18,R03AC18,indacaterol,indacaterol
1843,Indacaterol Acetato,1844,Indacaterol Maleato,1,canonico_igual,R03AC18,R03AC18,indacaterol,indacaterol
1845,Indapamida,1846,Indapamida Hemihidrato,1,canonico_igual,C03BA11,C03BA11,indapamida,indapamida
1910,Iptacopan,1911,Iptacopan Hidrocloruro Monohidrato,1,canonico_igual,L04AJ08,L04AJ08,iptacopan,iptacopan
1913,Irinotecan,1914,Irinotecan Hidrocloruro Trihidrato,1,canonico_igual,L01CE02,L01CE02,irinotecan,irinotecan
1916,Isavuconazol,1917,Isavuconazol Sulfato,1,canonico_igual,J02AC05,J02AC05,isavuconazol,isavuconazol
1924,Isoprenalina,1925,Isoprenalina Hidrocloruro,1,canonico_igual,C01CA02,C01CA02,isoprenalina,isoprenalina
1924,Isoprenalina,1926,Isoprenalina Sulfato,1,canonico_igual,C01CA02,C01CA02,isoprenalina,isoprenalina
1925,Isoprenalina Hidrocloruro,1926,Isoprenalina Sulfato,1,canonico_igual,C01CA02,C01CA02,isoprenalina,isoprenalina
1936,Itoprida,1937,Itoprida Hidrocloruro,1,canonico_igual,A03FA07,A03FA07,itoprida,itoprida
1939,Ivabradina,1940,Ivabradina Hidrocloruro,1,canonico_igual,C01EB17,C01EB17,ivabradina,ivabradina
1944,Ixazomib,1945,Ixazomib Citrato,1,canonico_igual,L01XX50,L01XX50,ixazomib,ixazomib
1951,Ketamina,1952,Ketamina Hidrocloruro,1,canonico_igual,N01AX03,N01AX03,ketamina,ketamina
1958,Ketotifeno Fumarato,4102,Ketotifeno,1,canonico_igual,R06AX17,R06AX17,ketotifeno,ketotifeno
1959,Labetalol,1960,Labetalol Hidrocloruro,1,canonico_igual,C07AG01,C07AG01,labetalol,labetalol
1968,Lactitol,1969,Lactitol Monohidrato,1,canonico_igual,A06AD12,A06AD12,lactitol,lactitol
1993,Landiolol,1994,Landiolol Hidrocloruro,1,canonico_igual,C07AB14,C07AB14,landiolol,landiolol
1997,Lanreotida,1998,Lanreotida Acetato,1,canonico_igual,H01CB03,H01CB03,lanreotida,lanreotida
2000,Lantano,2001,Lantano Carbonato,1,canonico_igual,V03AE03,V03AE03,lantano,lantano
2006,Larotrectinib,2007,Larotrectinib Sulfato,1,canonico_igual,L01EX12,L01EX12,larotrectinib,larotrectinib
2009,Lasmiditan,2010,Lasmiditan Succinato,1,canonico_igual,N02CC08,N02CC08,lasmiditan,lasmiditan
2016,Laurilsulfato,2017,Laurilsulfato Sodio,1,canonico_igual,S02DA93,,laurilsulfato,laurilsulfato
2018,Laurilsulfoacetato,2019,Laurilsulfoacetato Sodio,1,canonico_igual,,,laurilsulfoacetato,laurilsulfoacetato
2033,Lenacapavir,2034,Lenacapavir Sodio,1,canonico_igual,J05AX31,J05AX31,lenacapavir,lenacapavir
2038,Lenvatinib,2039,Lenvatinib Besilato,1,canonico_igual,L01EX08,L01EX08,lenvatinib,lenvatinib
2038,Lenvatinib,2040,Lenvatinib Mesilato,1,canonico_igual,L01EX08,L01EX08,lenvatinib,lenvatinib
2039,Lenvatinib Besilato,2040,Lenvatinib Mesilato,1,canonico_igual,L01EX08,L01EX08,lenvatinib,lenvatinib
2044,Lercanidipino,2045,Lercanidipino Hidrocloruro,1,canonico_igual,C08CA13,C08CA13,lercanidipino,lercanidipino
2044,Lercanidipino,2046,Lercanidipino Hidrocloruro Hemihidrato,1,canonico_igual,C08CA13,C08CA13,lercanidipino,lercanidipino
2045,Lercanidipino Hidrocloruro,2046,Lercanidipino Hidrocloruro Hemihidrato,1,canonico_igual,C08CA13,C08CA13,lercanidipino,lercanidipino
2052,Leuprorelina,2053,Leuprorelina Acetato,1,canonico_igual,L02AE02,L02AE02,leuprorelina,leuprorelina
2052,Leuprorelina,2054,Leuprorelina Mesilato,1,canonico_igual,L02AE02,L02AE02,leuprorelina,leuprorelina
2053,Leuprorelina Acetato,2054,Leuprorelina Mesilato,1,canonico_igual,L02AE02,L02AE02,leuprorelina,leuprorelina
2058,Levobupivacaina,2059,Levobupivacaina Hidrocloruro,1,canonico_igual,N01BB10,N01BB01,levobupivacaina,levobupivacaina
2060,Levocabastina,2061,Levocabastina Hidrocloruro,1,canonico_igual,R01AC02,R01AC02,levocabastina,levocabastina
2067,Levofloxacino,2068,Levofloxacino Hemihidrato,1,canonico_igual,S01AE05,S01AE01,levofloxacino,levofloxacino
