proveedor,descripcion,costo,ef,estado,motivo
drovencentro,TRIMIC FORTE L 750MG/200MG/100MG 7 OVULOS TIARES,12.7224,,sin_match,sin_candidato
drovencentro,TRINARIA 50MCG SPRAY NASAL 120 DOSIS MOMETASONA MEGALABS,6.5624,,sin_match,sin_candidato
drovencentro,TRIPUR 80/400MG 20COMP PHARMETIQUE,6.8816,,sin_match,sin_candidato
drovencentro,"TRITICUM VULGARE 0,6G  6OVULOS SAN LORENZO",9.48,,sin_match,sin_candidato
drovencentro,TRITTICO 50MG 30TAB ELMOR,5.95056,E.F.22.699,matched,score=0.898
drovencentro,TROLAM 20MG 20COMP SNC,6.56137,,sin_match,sin_candidato
drovencentro,TROPEX CONVICAP 18MCG 30CAPS TRIOTROPIO NEOPHARMA,28.888,,sin_match,sin_candidato
drovencentro,TRUSOMIDA 2% SOL OFTALMICA 5ML DIEMA,10.08292,,sin_match,sin_candidato
drovencentro,TURMERIC 2000MG  60CAP NATURAL SYSTEMS,15.7056,,sin_match,sin_candidato
drovencentro,TURMERIC BIOPERINE1500MG  30TAB (CURCUMA/PIMIENTA NEGRA) VAL,10.6856,,sin_match,sin_candidato
drovencentro,TURMERIC CURCUMA 700MG  60CAPS ETERNAL,17.25,,sin_match,sin_candidato
drovencentro,UDOX 75MG 10CAPS DOLLDER,6.46035,,sin_match,sin_candidato
drovencentro,ULCENOL 20MG 10TAB ELMOR,1.75616,E.F.25.349,matched,score=0.902
drovencentro,ULCENOL 40MG 20TAB ELMOR,2.8224,E.F.25.348,matched,score=0.902
drovencentro,ULCON 1G 20TAB FARMA,11.00865,E.F.25.477,matched,score=0.900
drovencentro,ULCON SUSP 80ML FARMA,17.26356,,sin_match,sin_candidato
drovencentro,ULCRAF 1GR 5ML SUSP 200 ML SABOR A NARANJA  ZUKATI,34.048,,sin_match,sin_candidato
drovencentro,ULGARIN 20MG 16CAPS LETI,7.144,E.F.36.772,matched,score=0.902
drovencentro,ULGARIN 20MG 28CAPS LETI,12.152,E.F.36.772,matched,score=0.902
drovencentro,ULGARIN 40MG 16CAPS LETI,9.416,E.F.36.645,matched,score=0.902
drovencentro,ULGARIN 40MG 32CAPS LETI,16.056,E.F.36.645,matched,score=0.902
drovencentro,ULGASMA 150MG/10ML SOL ORAL 120ML RANITIDINA VERMA,3.448,,sin_match,sin_candidato
drovencentro,ULTRAMEGA 4 + VITAMINA D  30CAPS NATURISTIK,6.5484,,sin_match,sin_candidato
drovencentro,ULTRAMEGA 4 + VITAMINA D  60CAPS NATURISTIK,9.3636,,sin_match,sin_candidato
drovencentro,UMBRELLA GEL SPF 50+ 60g MEDIHEALTH,16.8436,,sin_match,sin_candidato
drovencentro,UMBRELLA PERFECT SKIN EMULSION TONO CLARO SPF 50+ X 50G,28.064,,sin_match,sin_candidato
drovencentro,UMBRELLA R.A SPF 50+ 170GR,20.492,,sin_match,sin_candidato
drovencentro,UMBRELLA SPORT ACTIVE EMULSION FPS50  170GR,36.4464,,sin_match,sin_candidato
drovencentro,UREADERM LACTATO 225G,22.2624,,sin_match,sin_candidato
drovencentro,"URFACID 12,5MG  30TAB HIDROCLOROTIAZIDA ADN",1.6848,,sin_match,sin_candidato
drovencentro,URIGRON 25MG  30TAB MIRABEGRON ZORIAK,16.54586,,sin_match,sin_candidato
drovencentro,UROCIT 10 mEq 100TAB LP,26.85442,,sin_match,sin_candidato
drovencentro,URODUTAN 200MG 10 TAB FLAVOXATO FC PHARMA,5.6,,sin_match,sin_candidato
drovencentro,"UROFIDE DUTASTERIDA 0,5MG 30TAB ANGELUS",8.596,,sin_match,sin_candidato
drovencentro,UROLPROT 30 CAPS NATURLIFES,6.768,,sin_match,sin_candidato
drovencentro,UROSINA 0.4MG 30TAB TAMSULOSINA ANGELUS,4.736,,sin_match,sin_candidato
drovencentro,UROSINA-DUO  0.4MG/0.5MG 30CAP ANGELUS,12.0232,,sin_match,sin_candidato
drovencentro,UÑA DE GATO 60CAPS NATURAL P,3.42819,,sin_match,sin_candidato
drovencentro,UÑA DE GATO/JENGIBRE 30CAPS NATURISTIK,6.4464,,sin_match,sin_candidato
drovencentro,VAGILEN R  750/200MG  7 OVUL VAG FC,12.32,,sin_match,sin_candidato
drovencentro,VAINILLINA 10GR RECETTMARKET,2.15929,,sin_match,sin_candidato
drovencentro,VALACICLOVIR VACICLOVIR 500MG 10TAB ADN,12.5064,,sin_match,sin_candidato
drovencentro,VALERIANA 300MG 90CAPS ARCOIRIS,9.48,,sin_match,sin_candidato
drovencentro,VALERIANA GOTA 30ML RECETTMARKET,2.7228,,sin_match,sin_candidato
drovencentro,"VALGEM PLUS 160MG/12,5MG 10TAB GEMA LABS",5.168,E.F.43.779,matched,score=0.931
drovencentro,"VALGEM PLUS 160MG/12,5MG 30TAB GEMA LABS",12.2,E.F.43.779,matched,score=0.931
drovencentro,VALKAN 80MG  30TAB VALSARTAN SUPLIMEDIC,4.432,,sin_match,sin_candidato
drovencentro,VALPROATO DE SODIO 200MG/5ML SUSP ORAL  60ML BIO DE VZLA,1.8368,,sin_match,sin_candidato
drovencentro,VALPROATO DE SODIO 500MG   30TAB H&M,4.59392,,sin_match,sin_candidato
drovencentro,VALPROATO SODICO SEIZUR 500MG 10TAB PRISM,3.08,,sin_match,sin_candidato
drovencentro,VALPRODAC 500MG  30TAB REC VALPROATO SODICO,9.97016,,sin_match,sin_candidato
drovencentro,VALPRON 250MG/5ML JBE 180ML FARMA,17.83066,,sin_match,sin_candidato
drovencentro,VALPRON 500MG 30TAB FARMA,16.34617,E.F.23.174,matched,score=0.907
drovencentro,VALPRON 500MG 60TAB FARMA,27.35482,E.F.23.174,matched,score=0.907
drovencentro,VALPRON SOL 200MG/ML 30ML,8.33989,,sin_match,sin_candidato
drovencentro,VALPROTAN 500MG 30TAB AC VALPROICO ZORIAK,9.50366,,sin_match,sin_candidato
drovencentro,VALSARTAN 160MG  30 TAB ZIEL PHARMA,4.4288,,sin_match,sin_candidato
drovencentro,VALSARTAN 160MG 10TAB ANGELUS,1.3192,,sin_match,sin_candidato
drovencentro,VALSARTAN 160MG 10TAB FARMAMED,1.09286,,sin_match,sin_candidato
drovencentro,VALSARTAN 160MG 14CAPS LETI,5.072,E.F.G.31.624,matched,score=0.779
drovencentro,VALSARTAN 160MG 20CAPS SPEFAR,4.83472,E.F.G.42.451,matched,score=0.905
drovencentro,VALSARTAN 160MG 28COMP RECUB VARGAS,6.18264,E.F.G.37.747,matched,score=0.913
drovencentro,VALSARTAN 160MG 30 CAPSULAS  KIMICEG,6.11544,E.F.G.38.569,matched,score=0.929
drovencentro,VALSARTAN 160MG 30CAPS GENCER,7.472,E.F.G.38.559,matched,score=0.903
drovencentro,VALSARTAN 160MG 30CAPS GENVEN,9.792,E.F.G.36.230,matched,score=0.898
drovencentro,VALSARTAN 160MG 30TAB ANGELUS,4.3296,,sin_match,sin_candidato
drovencentro,VALSARTAN 160MG 30TAB DAC55,9.2505,,sin_match,sin_candidato
drovencentro,VALSARTAN 160MG 30TAB DISTRILAB,6.45504,,sin_match,sin_candidato
drovencentro,VALSARTAN 160MG 30TAB ZUZU,12.616,,sin_match,sin_candidato
drovencentro,VALSARTAN 80MG 10TAB KMPLUS,1.3056,,sin_match,sin_candidato
drovencentro,VALSARTAN 80MG 14CAP LETI,3.288,E.F.G.31.623,matched,score=0.892
drovencentro,VALSARTAN 80MG 14TAB REC LA SANTE,3.5564,,sin_match,sin_candidato
drovencentro,VALSARTAN 80MG 30 CAPSULAS  KIMICEG,4.6148,E.F.G.38.568,matched,score=0.931
drovencentro,VALSARTAN 80MG 30 COMP REC LAB VARGAS,5.70944,E.F.G.42.915,matched,score=0.894
drovencentro,VALSARTAN 80MG 30 TABLE. RECUB BLUE MEDICAL,4.712,,sin_match,sin_candidato
drovencentro,VALSARTAN 80MG 30CAP LETI,6.8,E.F.G.31.623,matched,score=0.896
drovencentro,VALSARTAN 80MG 30TAB FAHD,3.5112,,sin_match,sin_candidato
drovencentro,VALSARTAN 80MG 30TAB GENCER,5.504,E.F.G.38.613,matched,score=0.901
drovencentro,VALSARTAN 80MG 30TAB LA SANTE,5.9432,,sin_match,sin_candidato
drovencentro,VALSARTAN 80MG 30TAB ZUZU,7.744,,sin_match,sin_candidato
drovencentro,VALSARTAN AMLODIPINA 160/10MG 10TAB LA SANTE,6.1948,,sin_match,sin_candidato
drovencentro,VALSARTAN AMLODIPINO 80/5MG 10TAB LA SANTE,4.9896,,sin_match,sin_candidato
drovencentro,"VALSARTAN HCT 160/12,5MG 10COMP REC VARGAS",5.7728,E.F.G.37.747,matched,score=0.772
drovencentro,"VALSARTAN HCT 160/12,5MG 14TAB GENCER",7.136,,sin_match,sin_candidato
drovencentro,"VALSARTAN HCT 80/12,5MG 10COMP REC VARGAS",3.11872,E.F.G.37.749,matched,score=0.768
drovencentro,"VALSARTAN HCT 80/12,5MG 30TAB LA SANTE",7.9424,,sin_match,sin_candidato
drovencentro,VALSARTAN HCT 80/12.5MG 14TAB CALOX,4.408,,sin_match,sin_candidato
drovencentro,VALSARTAN HCT 80/12.5MG 28TAB CALOX,7.36,E.F.G.35.562,matched,score=0.924
drovencentro,VALSARTAN PRIVAL-80 80MG 10BLIST 10TAB PRISM,18.464,,sin_match,sin_candidato
drovencentro,"VALSARTAN/CLORTALIDONA 80/12,5MG  30TAB REC ANGELUS",12.8,,sin_match,sin_candidato
drovencentro,VALTAN 160MG 30TAB ZORIAK VALSARTAN,9.49212,,sin_match,sin_candidato
drovencentro,VALVEY INSULINA GLARGINA 100 UI/ML CARTUCHO 3ML NOZOMI,22.68978,,sin_match,sin_candidato
drovencentro,"VANCOMEDC POLVO PARA INY  0,5GR VANCOMICINA IPS",3.22432,,sin_match,sin_candidato
drovencentro,VANCOMICINA  500MG I.V SOL INY 1AMP OVEROL,5.624,,sin_match,sin_candidato
drovencentro,VARIFLON 450MG/5MG  30 TAB REC TIARES,8.7696,,sin_match,sin_candidato
drovencentro,VARITROL 450MG 60CAPS WALIFE,7.6296,,sin_match,sin_candidato
drovencentro,VASELINA 10G LYA,1.5088,,sin_match,sin_candidato
drovencentro,VASELINA 30G  1 UND FSI,1.85152,,sin_match,sin_candidato
drovencentro,VASELINA 30G LYA,2.25952,,sin_match,sin_candidato
drovencentro,VASELINA 60G  1 UND FSI,2.75264,,sin_match,sin_candidato
drovencentro,VASELINA DEPORTIVA 120ML FREE LIFE STYLE,6.3308,,sin_match,sin_candidato
drovencentro,VASELINA TERAPIA ALOE VERA 4.8G DIMASSI,3.48,,sin_match,sin_candidato
drovencentro,VASELINA TERAPIA LABIAL ORIGINAL 4.8G 1UND DIMASSI,3.48,,sin_match,sin_candidato
drovencentro,VASELINA TERAPIA MANTECA CACAO 4.8G 1UND DIMASSI,3.48,,sin_match,sin_candidato
drovencentro,VASELINE LIP CARE LABIOS ROSADOS 7G 1UND DIMASSI,5,,sin_match,sin_candidato
drovencentro,VASELYM CR MANZANILLA 100GR SOMA,5.392,,sin_match,sin_candidato
drovencentro,VASO DE FACIL AGARRE C/CLIP C/SURTIDOS TOMI TIPI,9.224,,sin_match,sin_candidato
drovencentro,VASO ENTRENADOR C/ASAS TOMI TIPI,9.192,,sin_match,sin_candidato
drovencentro,VASPITOR 20MG 10COMP REC ROWE,1.292,E.F.43.273,matched,score=0.885
drovencentro,VASPITOR 20MG 30COMP REC MEGALABS,5.7088,E.F.43.273,matched,score=0.706
drovencentro,VASPITOR 40MG 30COMP REC MEGALABS,11.448,,sin_match,sin_candidato
drovencentro,VASSLUTEN 150MG 30TAB GLOBAL FARMA,6.83584,,sin_match,sin_candidato
drovencentro,VAXIDUO 100MG/400MG 7 OVULOS VIVAX,8.968,,sin_match,sin_candidato
drovencentro,VECTUS 20MG 1TAB REC SIEGFRIED,0.644,E.F.43.211,matched,score=0.891
drovencentro,VECTUS 20MG 2TAB REC SIEGFRIED,1.4,E.F.43.211,matched,score=0.891
drovencentro,VECTUS 5MG 10TAB REC SIEGFRIED,1.4,E.F.43.394,matched,score=0.897
drovencentro,VEDINOR 600MG 15 COMP REC DIOSMINA VARGAS.,11.1744,E.F.G.43.969,matched,score=0.877
drovencentro,VEMANTIN 25MG 30TABL ANGELUS,13.928,,sin_match,sin_candidato
drovencentro,VENACARE 460MG  60CAPS HERBAPLANT,10.3564,,sin_match,sin_candidato
drovencentro,VENACARE 460MG 30CAPS HERBAPLANT,8.6836,,sin_match,sin_candidato
drovencentro,VENACTIN 450/50MG 10CAPS BLANDAS VIVAX,7.984,E.F.G.43.348,matched,score=0.906
drovencentro,VENACTIN 450MG/50MG  30CAPS BLANDAS VIVAX,20.12,E.F.G.43.348,matched,score=0.892
drovencentro,VENAMIX 60CAPS BIOINFINITY,8.3708,,sin_match,sin_candidato
drovencentro,VENASPRAD DIOSMINA  HESPER 450/50MG  30TAB DPT,16.26205,,sin_match,sin_candidato
drovencentro,VENAXEN 150MG  10CAP LP VENLAFAXINA FC PHARMA,14.152,,sin_match,sin_candidato
drovencentro,VENDA YESO 8CM X 4M UND ITN,1.0488,,sin_match,sin_candidato
drovencentro,"VENDAPRESS 7,5CM X 4,5 M 1 UND",4.296,,sin_match,sin_candidato
drovencentro,VENDITAS KIDS NIÑAS 20UND CUREBAND,4.616,,sin_match,sin_candidato
drovencentro,VENDITAS KIDS NIÑOS 20UND CUREBAND,4.616,,sin_match,sin_candidato
drovencentro,VENDITAS PREMIUM IMPERMEABLE 30UND CUREBAND,7.912,,sin_match,sin_candidato
drovencentro,VENDITAS PREMIUM SURTIDA 30UND CUREBAND,7.912,,sin_match,sin_candidato
drovencentro,VENDITAS PREMIUM TRANSPARENTE 20UND CUREBAND,6.288,,sin_match,sin_candidato
drovencentro,VENDITAS STANDAR 100UND CUREBAND,5.68,,sin_match,sin_candidato
drovencentro,VENOSAN 90CAPS ARCOIRIS,10.832,,sin_match,sin_candidato
drovencentro,VENTODUO 100MCG/50MCG 200 DOSIS INH,12.864,,sin_match,sin_candidato
drovencentro,VEPAGLI 10MG 30TAB EMPAGLIFLOZINA ANGELUS,14.152,,sin_match,sin_candidato
drovencentro,"VERALEN 1,16% GEL 50GR COFASA",6.544,,sin_match,sin_candidato
drovencentro,VERALEN-P 75MG/3ML SOL INY 1 AMP DICLOF POT COFASA,1.088,E.F.43.946,matched,score=0.716
drovencentro,VERAPAMILO 80MG  10TAB REMENY,4.104,,sin_match,sin_candidato
drovencentro,VERATROL DUO 50MG 200UI 30CAPS  FC PHARMA,12.32,,sin_match,sin_candidato
drovencentro,"VEROLAX  7,5MG/15ML 10ML  PICOSULFATO SODIO DISKAM",9.72,,sin_match,sin_candidato
drovencentro,"VERONIQ 3/0,03MG 21TAB VIVAX",14.224,,sin_match,sin_candidato
drovencentro,VESTAX 650MG 10TAB VARGAS ACETAMINOFEN,1.116,E.F.35.075,matched,score=0.899
drovencentro,VIAJESAN 50MG 10TAB CALOX,6.416,,sin_match,sin_candidato
drovencentro,VIASEK 50MG 1TAB LETI,1.13088,E.F.32.610,matched,score=0.892
drovencentro,VIASEK 50MG 2TAB LETI,2.06088,E.F.32.610,matched,score=0.892
drovencentro,VICK VAPORUB TARRO UNGUENTO 50GR,8.53504,,sin_match,sin_candidato
drovencentro,VICZIN 30 TAB MAST 500MG/15MG FC PHARMA,9.072,,sin_match,sin_candidato
drovencentro,VIGRASOL 50MG  1TAB KLINOS,0.7392,E.F.32.611,matched,score=0.895
drovencentro,VINAGRE DE SIDRA DE MANZANA 500MG 30 CAP VAL,10.6704,,sin_match,sin_candidato
drovencentro,VINAGRE MANZANA  60TAB FITOSANA,7.9744,,sin_match,sin_candidato
drovencentro,VINAGRE SIDRA DE MANZANA 450MG  180CAPS NOW,26.864,,sin_match,sin_candidato
drovencentro,VIOLETA DE GENCIANA 30ML 1UNID FSI,1.45024,,sin_match,sin_candidato
drovencentro,VIOLETA DE GENCIANA 30ML LYA,2.33312,,sin_match,sin_candidato
drovencentro,VIROSUPRIL 5%  5GR ROEMMERS,15.076,,sin_match,sin_candidato
drovencentro,VISTAGEL GEL OFTALMICO 10GR  DIEMA,15.17858,,sin_match,sin_candidato
drovencentro,VIT C-1000MG 100TAB NOW,20.9016,,sin_match,sin_candidato
drovencentro,VIT-B6 PIRIDOXINA 100MG/1ML IV/IM AMP BIOSANO,0.6,,sin_match,sin_candidato
drovencentro,VIT-C KLINOS JARABE,4.2368,P.F.998,matched,score=0.777
drovencentro,"VITADOLL 650MG+1,4MG 60CAPS DOLLY",14.53642,,sin_match,sin_candidato
drovencentro,VITADOLL C 1000MG  20TAB EFERV DOLLY,6.64522,,sin_match,sin_candidato
drovencentro,VITADYN C (VIT-C 1 GR)10TAB S/NARANJA EFERV SIN AZUCAR OFTALMI,12.336,E.F.31.438,matched,score=0.840
drovencentro,VITADYN C (VIT-C 1 GR)S/MANDARINA  EFERVECENTES 10COMP OFTALMI,11.424,E.F.31.438,matched,score=0.585
drovencentro,VITADYN C + ZINC  30CAPS OFTALMI,6.336,,sin_match,sin_candidato
drovencentro,VITADYN C 500MG 30TAB OFTALMI,10.392,E.F.31.002,matched,score=0.864
drovencentro,VITADYN KIDS JBE NARANJA 120ML OFTALMI,8.584,,sin_match,sin_candidato
drovencentro,VITALAC KIDS MULTIVITAMINICO 120ML B&M,2.464,,sin_match,sin_candidato
drovencentro,VITAMAX  SOL INY C/LIDOCAINA 3ML 3AMP SUPLIMEDIC,2.28,,sin_match,sin_candidato
drovencentro,VITAMIN D3 25MG  60CAPS ETERNAL,11.076,,sin_match,sin_candidato
drovencentro,VITAMIN D3+ K2 2000UI 150MCG  30 TAB PHARMACORP,11.0736,,sin_match,sin_candidato
drovencentro,VITAMIN-C JBE 100MG/5ML 180ML FARMAGENIK,3.3212,,sin_match,sin_candidato
drovencentro,VITAMINA A 10.000 UI  100CAPS BLAN NOW,11.8656,,sin_match,sin_candidato
drovencentro,VITAMINA A 10.000 UI  30CAPS PREVENTUD,9.848,,sin_match,sin_candidato
drovencentro,VITAMINA A 10000 UI 60 CAPS PREVENTUD,12.92,,sin_match,sin_candidato
drovencentro,VITAMINA B12 1ML 3AMP ROEMMERS,5.7736,E.F.6.025,matched,score=0.594
drovencentro,VITAMINA B12 5MG/ML SOL INY 1AMP POLINAC,7.0604,,sin_match,sin_candidato
drovencentro,VITAMINA B12 KLINOS 250MG 20CAP,4.5312,E.F.6.025,matched,score=0.761
drovencentro,VITAMINA B12 KLINOS 500MG 20CAP,6.4872,,sin_match,sin_candidato
drovencentro,VITAMINA C  60TAB FITOSANA,7.2448,,sin_match,sin_candidato
drovencentro,VITAMINA C + ROSE HIPS 500MG  30TAB NATURISTIK,5.9976,,sin_match,sin_candidato
drovencentro,VITAMINA C 100 MG/ML 5ML IM/IV X 10 AMP BLUE MEDICAL,4.52,,sin_match,sin_candidato
drovencentro,VITAMINA C 1000MG   60CAPS WALIFE,8.4728,,sin_match,sin_candidato
drovencentro,VITAMINA C 1000MG  60CAP  PHARMACORP,11.5776,,sin_match,sin_candidato
drovencentro,VITAMINA C 1000MG  60TAB NATURAL SYSTEMS,19.888,,sin_match,sin_candidato
drovencentro,VITAMINA C 100MG/5ML  3AMP KLINOS,10.464,,sin_match,sin_candidato
drovencentro,VITAMINA C 100MG/ML JBE 120ML BIOQUIMICA,3.84,,sin_match,sin_candidato
drovencentro,VITAMINA C 1GR  10 SOB FC PHARMA,10.0224,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG  60CAPS  WALIFE,6.3784,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG + ZINC 10MG  60CAPS WALIFE,6.7536,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG 100TAB MASTIC BLUE MEDICAL,5.376,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG 15CAPS BLANDAS FC PHARMA,5.1068,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG 30CAPS BLANDAS FC PHARMA,7.68,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG 30TAB BIOQUIMICA,5.7744,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG 30TAB VAL,11.02,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG 70CAPS ABEJITA,8.194,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG MAND 10TAB MAST PHARMETIQUE C,1.054,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG S/CHICLE 10TAB MAST LA SANTE,1.054,,sin_match,sin_candidato
drovencentro,VITAMINA C 500MG/5ML  10AMP ANDILAB,4.504,,sin_match,sin_candidato
drovencentro,VITAMINA C KIDS  60 GOMITAS PREVENTUD,16,,sin_match,sin_candidato
drovencentro,VITAMINA C TUTTI FRUTTI 500MG 10TAB MAST LA SANTE,1.054,,sin_match,sin_candidato
drovencentro,VITAMINA C+ ZINC+VITAMINA D3  60CAPS GREEN CHOICE,12.304,,sin_match,sin_candidato
drovencentro,VITAMINA D3  30CAPS NATURISTIK,5.1136,,sin_match,sin_candidato
drovencentro,VITAMINA D3 125MCG 5000 UI  60TAB FITOSANA,7.9744,,sin_match,sin_candidato
drovencentro,VITAMINA D3 5000 UI 30CAP VAL,10.6932,,sin_match,sin_candidato
drovencentro,VITAMINA E 400MG  30CAPS NATURISTIK,6.63168,,sin_match,sin_candidato
drovencentro,VITAMINA E 400MG 15CAPS BLANDAS VIVAX,7.568,,sin_match,sin_candidato
drovencentro,VITAMINA E 400MG 30CAPS BLANDAS VIVAX,11.608,,sin_match,sin_candidato
drovencentro,VITAMINA E 60CAPS ARCOIRIS,14.896,,sin_match,sin_candidato
drovencentro,VITAMINA E SELENIO 30CAPS BLANDAS PHARMATECH,7.17808,,sin_match,sin_candidato
drovencentro,VITAMINA K1 3 AMP  2.5ML KLINOS,8,,sin_match,sin_candidato
drovencentro,VITAMINAS  COMPLEJO B  60TAB FITOSANA,9.056,,sin_match,sin_candidato
drovencentro,VITAMINAS + MINERALES+ COLAGENO  30CAPS NATURISTIK,6.1632,,sin_match,sin_candidato
drovencentro,VITAMINAS + MINERALES+ COLAGENO  60CAPS NATURISTIK,8.8128,,sin_match,sin_candidato
drovencentro,VITAMINAS MINERALES GUMMY NIÑOS 60 GOMITAS NATURAL SYSTEMS,19.7824,,sin_match,sin_candidato
drovencentro,VITAOVULO 3MG 4 OVULOS,7.088,,sin_match,sin_candidato
drovencentro,VITAOZONO 15ML SOL GOTAS,6.624,,sin_match,sin_candidato
drovencentro,VITAVISION 6MG/1MG 30CAP OFTALMI,15.336,,sin_match,sin_candidato
drovencentro,VITENOL CREMA 15GR.,2.52,,sin_match,sin_candidato
drovencentro,VITISIVAL PLUS JBE 180ML VALMORCA,8.36,,sin_match,sin_candidato
drovencentro,VITISIVAL SOL ORAL 180ML VALMORCA,7.6456,,sin_match,sin_candidato
drovencentro,VITREXON JARABE 120ML,3.6144,E.F.G.36.008,matched,score=0.664
drovencentro,VIUSID 9 SOBRES AV PHARMA,21.13659,,sin_match,sin_candidato
drovencentro,VIZERUL 150MG 10COMP DOLLDER,5.55589,,sin_match,sin_candidato
drovencentro,VIZERUL 150MG/10ML 120ML JBE DOLLDER,9.30256,,sin_match,sin_candidato
drovencentro,VIZERUL 300MG 10COMP DOLLDER,9.18612,,sin_match,sin_candidato
drovencentro,VIZERUL 75MG 10COMP DOLLDER,2.57741,,sin_match,sin_candidato
drovencentro,VIZERUL 75MG 20COMP DOLLDER,4.59458,,sin_match,sin_candidato
drovencentro,VONAU FLASH 4MG 10TAB ONDASETRON FARMA,8.08969,,sin_match,sin_candidato
drovencentro,VONAU FLASH 8MG 10TAB ONDASETRON FARMA,12.92682,,sin_match,sin_candidato
drovencentro,WAMPOLE EMULS TUT FRUTI 200 ML F/PVC,2.414,,sin_match,sin_candidato
drovencentro,WAMPOLE EMULS TUT FRUTTI 360 ML,3.6924,,sin_match,sin_candidato
drovencentro,WAMPOLE EMULS. S/FRESA 200 ML F/PVC,2.4276,,sin_match,sin_candidato
drovencentro,WAMPOLE EMULS. S/FRESA 360 ML.,3.536,,sin_match,sin_candidato
drovencentro,WAMPOLE EMULSION NARANJA 200 ML F/PVC,2.4888,,sin_match,sin_candidato
drovencentro,WAMPOLE EMULSION NARANJA 360 ML,3.5224,,sin_match,sin_candidato
drovencentro,WOMEN PROBIOTIC 50CAP LACTOBASILLUS NOW,46.768,,sin_match,sin_candidato
drovencentro,WOOLITE DETERG LIQ  ROPA DE BEBE DP 900ML,9.2344,,sin_match,sin_candidato
drovencentro,WOOLITE DETERG LIQ PROT Y CUIDADO DP 900ML,9.2344,,sin_match,sin_candidato
drovencentro,WOOLITE DETERG LIQ ROPA OSCURA 900ML,9.2344,,sin_match,sin_candidato
drovencentro,XANEXTRA 500MG 21COMP ALESS,9.91951,,sin_match,sin_candidato
drovencentro,XARELTO 15MG 14TAB,18.56291,,sin_match,sin_candidato
drovencentro,XAROX 10MG 30TAB PHARMETIQUE,12.5256,,sin_match,sin_candidato
drovencentro,XAROX 15MG 30 TAB PHARMETIQUE,17.374,,sin_match,sin_candidato
drovencentro,XAROX 20MG 30 TAB PHARMETIQUE,21.1004,,sin_match,sin_candidato
drovencentro,XILITOL 454GR NOW,17.32,,sin_match,sin_candidato
drovencentro,XPECIAL JABON BARRA DERMO 90GR PHARMAX,1.416,,sin_match,sin_candidato
drovencentro,"YASMIN  3/0,03MG 21COMP REC AV PHARMA",20.11746,,sin_match,sin_candidato
drovencentro,YODINFEX 10% SOL TOPICA  120ML LAPROFF,5.056,,sin_match,sin_candidato
drovencentro,YODO BLANCO 30CM 1UNID FSI,1.84448,,sin_match,sin_candidato
drovencentro,YODOPOVIDONA SOL JABONOSA 100ML LYA,7.3224,,sin_match,sin_candidato
drovencentro,YONAL JBE 120ML BIOTECH,4.104,E.F.28.666,matched,score=0.727
drovencentro,YONALAT 15-3MG/5ML JBE 120ML BIOTECH,4.592,E.F.42.111,matched,score=0.711
drovencentro,YONALIN 4MG/ML SOL ORAL PED 15ML BIOTECH,2.448,E.F.43.770,matched,score=0.921
drovencentro,ZABILA 430MG 30CAPS ARCOIRIS,9.48,,sin_match,sin_candidato
drovencentro,ZAF-200 200MG 30TAB BEZAFIBRATO MT,7.57102,,sin_match,sin_candidato
drovencentro,ZANAX CR VAG 2% 20G 3 APLIC CLOTRIMAZOL BLUE MEDICAL,3.816,,sin_match,sin_candidato
drovencentro,ZANAX500 500MG 1 OVULO VAG CLOTRIMAZOL BLUE MEDICAL,1.584,,sin_match,sin_candidato
drovencentro,ZARZAPARRILLA 90CAP ARCOIRIS,8.736,,sin_match,sin_candidato
drovencentro,ZIFAR 50MG  30CAPS BLAN GLUCONATO DE ZINC BIOFAR,5.168,,sin_match,sin_candidato
drovencentro,ZILDON 10MG  30TAB REC PHARMETIQUE C,7.2148,,sin_match,sin_candidato
drovencentro,ZINC + CALCIO  60CAPS NATURISTIK,7.75808,,sin_match,sin_candidato
drovencentro,ZINC 25MG 30TAB COFASA,6.2928,,sin_match,sin_candidato
drovencentro,ZINC 50MG 60TAB DROVENPLUS,6.4,,sin_match,sin_candidato
drovencentro,ZINC GLUCONATE 50MG 100TAB NOW,14.304,,sin_match,sin_candidato
drovencentro,ZINC GLUCONATO 170MG 60CAPS HERBAPLANT,9.3092,,sin_match,sin_candidato
drovencentro,ZITOXIL 5% SL 60ML ELMOR,8.09872,,sin_match,sin_candidato
drovencentro,ZITROBIO 200MG/5ML SUSP 15ML BIOMERCY AZITROMICINA,2.0664,,sin_match,sin_candidato
drovencentro,ZITROBIO 500MG  3TAB BIOMERCY AZITROMICINA,0.984,,sin_match,sin_candidato
drovencentro,"ZOCLONAX 7,5MG 10TAB ZOPICLONA PHARMETIQUE",5.5148,,sin_match,sin_candidato
