codigo,nombre,nivel,es_sistema
D03AX12,Trolamina,5,true
D03AX13,"Abedul, corteza",5,true
D03AX14,Centella asiatica planta medicinal,5,true
D03AX16,Beremagen geperpavec,5,true
D03AX17,Acido diperoxoclorico,5,true
D03AX90,Preparados antiescaras,5,true
D03AX91,"Sangre, extracto de",5,true
D03AX92,Acexamico acido,5,true
D03AX93,"Acexamico acido y neomicina, combinaciones con",5,true
D03AX94,"Centella asiatica, extracto de",5,true
D03AX95,"Centella asiatica extracto y neomicina, combinaciones con",5,true
D03AX96,"Balsamo de Peru, combinaciones con",5,true
D03AX97,"Cloranfenicol, combinaciones con",5,true
D03AX98,"Fenoxietanol, combinaciones con",5,true
D03AX99,"Hidrocortisona, neomicina y otras sustancias, combinaciones",5,true
D03B,ENZIMAS,3,true
D03BA,Enzimas proteoliticas,4,true
D03BA01,Tripsina,5,true
D03BA02,Colagenasa,5,true
D03BA03,Bromelaina,5,true
D03BA51,"Tripsina, combinaciones con",5,true
D03BA52,"Colagenasa, combinaciones con",5,true
D03BA91,Catalasa,5,true
D03BA93,"Desoxirribonucleasa y fibrinolisina, combinaciones con",5,true
D03BA94,"Estreptoquinasa y estreptodornasa, combinaciones con",5,true
D04,"ANTIPRURIGINOSOS, INCLUYENDO ANTIHISTAMINICOS, ANESTESICOS, ETC.",2,true
D04A,"ANTIPRURIGINOSOS, INCLUYENDO ANTIHISTAMINICOS, ANESTESICOS, ETC.",3,true
D04AA,Antihistaminicos para uso topico,4,true
D04AA01,Tonzilamina,5,true
D04AA02,Mepiramina,5,true
D04AA03,Tenalidina,5,true
D04AA04,Tripelenamina,5,true
D04AA09,Cloropiramina,5,true
D04AA10,Prometazina,5,true
D04AA12,Tolpropamina,5,true
D04AA13,Dimetindeno,5,true
D04AA14,Clemastina,5,true
D04AA15,Bamipina,5,true
D04AA22,Isotipendilo,5,true
D04AA32,Difenhidramina,5,true
D04AA33,"Difenhidramina, metilbromuro de",5,true
D04AA34,Clorfenoxamina,5,true
D04AA91,"Dexclorfeniramina, combinaciones con",5,true
D04AB,Anestesicos para uso topico,4,true
D04AB01,Lidocaina,5,true
D04AB02,Cincocaina,5,true
D04AB03,Oxibuprocaina,5,true
D04AB04,Benzocaina,5,true
D04AB05,Quinisocaina,5,true
D04AB06,Tetracaina,5,true
D04AB07,Pramocaina,5,true
D04AX,Otros antipruriginosos,4,true
D04AX91,Calamina,5,true
D04AX92,"Ictiol, combinaciones con",5,true
D05,ANTIPSORIASICOS,2,true
D05A,ANTIPSORIASICOS PARA USO TOPICO,3,true
D05AA,Alquitranes,4,true
D05AA91,Brea de hulla,5,true
D05AA92,"Brea de hulla, combinaciones con",5,true
D05AA93,"Ictamol, combinaciones con",5,true
D05AC,Derivados del antraceno,4,true
D05AC01,Ditranol,5,true
D05AC51,"Ditranol, combinaciones con",5,true
D05AD,Psoralenos para uso topico,4,true
D05AD01,Trioxisaleno,5,true
D05AD02,Metoxsaleno,5,true
D05AX,Otros antipsoriasicos para uso topico,4,true
D05AX01,Acido fumarico,5,true
D05AX02,Calcipotriol,5,true
D05AX03,Calcitriol,5,true
D05AX04,Tacalcitol,5,true
D05AX05,Tazaroteno,5,true
D05AX06,Roflumilast,5,true
D05AX52,"Calcipotriol, combinaciones con",5,true
D05B,ANTIPSORIASICOS PARA USO SISTEMICO,3,true
D05BA,Psoralenos para uso sistemico,4,true
D05BA01,Trioxisaleno,5,true
D05BA02,Metoxsaleno,5,true
D05BA03,Bergapteno,5,true
D05BA91,Psoraleno,5,true
D05BB,Retinoides para el tratamiento de la psoriasis,4,true
D05BB01,Etretinato,5,true
D05BB02,Acitretina,5,true
D05BX,Otros antipsoriasicos para uso sistemico,4,true
D05BX51,"Acido fumarico, derivados del, combinaciones",5,true
D05BX90,Dimetil fumarato,5,true
D05BX91,"Calaguala, extracto de (Polipodium leucotomos)",5,true
D06,ANTIBIOTICOS Y QUIMIOTERAPICOS PARA USO DERMATOLOGICO,2,true
D06A,ANTIBIOTICOS PARA USO TOPICO,3,true
D06AA,Tetraciclina y derivados,4,true
D06AA01,Demeclociclina,5,true
D06AA02,Clortetraciclina,5,true
D06AA03,Oxitetraciclina,5,true
D06AA04,Tetraciclina,5,true
D06AX,Otros antibioticos para uso topico,4,true
D06AX01,Acido fusidico,5,true
D06AX02,Cloranfenicol,5,true
D06AX04,Neomicina,5,true
D06AX05,Bacitracina,5,true
D06AX07,Gentamicina,5,true
D06AX08,Tirotricina,5,true
D06AX09,Mupirocina,5,true
D06AX10,Virginiamicina,5,true
D06AX11,Rifaximina,5,true
D06AX12,Amikacina,5,true
D06AX13,Retapamulina,5,true
D06AX14,Ozenoxacino,5,true
D06B,QUIMIOTERAPICOS PARA USO TOPICO,3,true
D06BA,Sulfonamidas,4,true
D06BA01,Sulfadiazina argentica,5,true
D06BA02,Sulfatiazol,5,true
D06BA03,Mafenida,5,true
D06BA04,Sulfametizol,5,true
D06BA05,Sulfanilamida,5,true
D06BA06,Sulfamerazina,5,true
D06BA51,"Sulfadiazina de plata, combinaciones con",5,true
D06BA52,"Sulfatiazol, combinaciones con",5,true
D06BA53,"Mafenida, combinaciones con",5,true
D06BA55,"Sulfanilamida, combinaciones con",5,true
D06BB,Antivirales,4,true
D06BB01,Idoxuridina,5,true
D06BB02,Tromantadina,5,true
D06BB03,Aciclovir,5,true
D06BB04,Podofilotoxina,5,true
D06BB05,Inosina,5,true
D06BB07,Lisozima,5,true
D06BB08,Ibacitabina,5,true
D06BB09,Edoxudina,5,true
D06BB11,Docosanol,5,true
D06BB12,Sinecatechines,5,true
D06BB13,Berdazimero de sodio,5,true
D06BB51,"Idoxuridina, combinaciones con",5,true
D06BB53,"Aciclovir, combinaciones con",5,true
D06BX,Otros quimioterapicos,4,true
D06BX01,Metronidazol,5,true
D06BX02,Ingenol Mebutato,5,true
D06BX03,Tirbanibulina,5,true
D06C,COMBINACIONES DE ANTIBIOTICOS Y QUIMIOTERAPICOS,3,true
D07,PREPARADOS DERMATOLOGICOS CON CORTICOSTEROIDES,2,true
D07A,"CORTICOSTEROIDES, MONOFARMACOS",3,true
D07AA,Corticosteroides de baja potencia (grupo I),4,true
D07AA01,Metilprednisolona,5,true
D07AA02,Hidrocortisona,5,true
D07AA03,Prednisolona,5,true
D07AB,Corticosteroides moderadamente potentes (grupo II),4,true
D07AB01,Clobetasona,5,true
D07AB02,"Hidrocortisona, butirato de",5,true
D07AB03,Flumetasona,5,true
D07AB04,Fluocortina,5,true
D07AB05,Fluperolona,5,true
D07AB06,Fluorometolona,5,true
D07AB07,Fluprednideno,5,true
D07AB08,Desonida,5,true
D07AB09,Triamcinolona,5,true
D07AB10,Alclometasona,5,true
D07AB11,"Hidrocortisona, buteprato de",5,true
D07AB19,Dexametasona,5,true
D07AB21,Clocortolona,5,true
D07AB30,Combinaciones de corticosteroides,5,true
D07AB91,Flupamesona,5,true
D07AB92,Diclorisona,5,true
D07AC,Corticosteroides potentes (grupo III),4,true
D07AC01,Betametasona,5,true
D07AC02,Fluclorolona,5,true
D07AC03,Desoximetasona,5,true
D07AC04,"Fluocinolona, acetonido de",5,true
D07AC05,Fluocortolona,5,true
D07AC06,Diflucortolona,5,true
D07AC07,Fludroxicortida,5,true
D07AC08,Fluocinonida,5,true
D07AC09,Budesonida,5,true
D07AC10,Diflorasona,5,true
D07AC11,Amcinonida,5,true
D07AC12,Halometasona,5,true
D07AC13,Mometasona,5,true
D07AC14,"Metilprednisolona, aceponato de",5,true
D07AC15,Beclometasona,5,true
D07AC16,"Hidrocortisona, aceponato de",5,true
D07AC17,Fluticasona,5,true
D07AC18,Prednicarbato,5,true
D07AC19,Difluprednato,5,true
D07AC21,Ulobetasol,5,true
D07AC30,Asoc.corticosteroides moderad. Potentes,5,true
D07AC91,Flupamesona,5,true
D07AD,Corticosteroides muy potentes (grupo IV),4,true
D07AD01,Clobetasol,5,true
D07AD02,Halcinonida,5,true
D07B,CORTICOSTEROIDES EN COMBINACION CON ANTISEPTICOS,3,true
D07BA,Corticosteroides de baja potencia en combinacion con antisepticos,4,true
D07BA01,Prednisolona con antisepticos,5,true
D07BA04,Hidrocortisona con antisepticos,5,true
D07BB,Corticosteroides moderadamente potentes en combinacion con antisepticos,4,true
D07BB01,Flumetasona con antisepticos,5,true
D07BB02,Desonida con antisepticos,5,true
D07BB03,Triamcinolona con antisepticos,5,true
D07BB04,"Hidrocortisona, butirato de, con antisepticos",5,true
D07BC,Corticosteroides potentes en combinacion con antisepticos,4,true
D07BC01,Betametasona con antisepticos,5,true
D07BC02,"Fluocinolona, acetonido de, con antisepticos",5,true
D07BC03,Fluocortolona con antisepticos,5,true
D07BC04,Diflucortolona con antisepticos,5,true
D07BC91,Beclometasona con antisepticos,5,true
D07BC92,Halometasona con antisepticos,5,true
D07BD,Corticosteroides muy potentes en combinacion con antisepticos,4,true
D07C,CORTICOSTEROIDES EN COMBINACION CON ANTIBIOTICOS,3,true
D07CA,Corticosteroides de baja potencia en combinacion con antibioticos,4,true
D07CA01,Hidrocortisona con antibioticos,5,true
D07CA02,Metilprednisolona con antibioticos,5,true
D07CA03,Prednisolona con antibioticos,5,true
D07CB,Corticosteroides moderadamente potentes en combinacion con antibioticos,4,true
D07CB01,Triamcinolona con antibioticos,5,true
D07CB02,Fluprednideno con antibioticos,5,true
D07CB03,Fluorometolona con antibioticos,5,true
D07CB04,Dexametasona con antibioticos,5,true
D07CB05,Flumetasona con antibioticos,5,true
D07CB91,Flupamesona con antibioticos,5,true
D07CC,Corticosteroides potentes en combinacion con antibioticos,4,true
D07CC01,Betametasona con antibioticos,5,true
D07CC02,Fluocinolona con antibioticos,5,true
D07CC03,Fludroxicortida con antibioticos,5,true
D07CC04,Beclometasona con antibioticos,5,true
D07CC05,Fluocinonida con antibioticos,5,true
D07CC06,Fluocortolona con antibioticos,5,true
D07CC91,Fludrocortisona con antibioticos,5,true
D07CC92,Flupamesona asociada a antibioticos,5,true
D07CD,Corticosteroides muy potentes en combinacion con antibioticos,4,true
D07CD01,Clobetasol con antibioticos,5,true
D07X,"CORTICOSTEROIDES, OTRAS COMBINACIONES",3,true
D07XA,"Corticosteroides de baja potencia, otras combinaciones",4,true
D07XA01,Hidrocortisona,5,true
D07XA02,Prednisolona,5,true
D07XB,"Corticosteroides moderadamente potentes, otras combinaciones",4,true
D07XB01,Flumetasona,5,true
D07XB02,Triamcinolona,5,true
D07XB04,Fluorometolona,5,true
D07XB05,Dexametasona,5,true
D07XB30,Combinaciones de corticosteroides,5,true
D07XB92,"Flupamesona, otras combinaciones",5,true
D07XC,"Corticosteroides potentes, otras combinaciones",4,true
D07XC01,Betametasona,5,true
D07XC02,Desoximetasona,5,true
D07XC03,Mometasona,5,true
D07XC04,Diflucortolona,5,true
D07XC91,"Fluocinolona acetonido, otras combinaciones",5,true
D07XC92,"Diflucortolona, otras combinaciones",5,true
D07XC93,Flupamesona en otras asociaciones,5,true
D07XD,"Corticosteroides muy potentes, otras combinaciones",4,true
D08,ANTISEPTICOS Y DESINFECTANTES,2,true
D08A,ANTISEPTICOS Y DESINFECTANTES,3,true
D08AA,Derivados de la acridina,4,true
D08AA01,"Etacridina, lactato",5,true
D08AA02,Aminoacridina,5,true
D08AA03,"Acriflavinio, cloruro",5,true
D08AB,Agentes con aluminio,4,true
D08AC,Biguanidas y amidinas,4,true
D08AC01,Dibrompropamidina,5,true
D08AC02,Clorhexidina,5,true
D08AC03,Propamidina,5,true
D08AC04,Hexamidina,5,true
D08AC05,Polihexanida,5,true
D08AC52,"Clorhexidina, combinaciones con",5,true
D08AD,Productos con acido borico,4,true
D08AD91,Preparados con acido borico,5,true
D08AE,Fenol y derivados,4,true
D08AE01,Hexaclorofeno,5,true
D08AE02,Policresuleno,5,true
D08AE03,Fenol,5,true
D08AE04,Triclosan,5,true
D08AE05,Cloroxilenol,5,true
D08AE06,Bifenilol,5,true
D08AF,Derivados del nitrofurano,4,true
D08AF01,Nitrofural,5,true
D08AG,Productos con iodo,4,true
D08AG01,Iodo/octilfenoxipoliglicoleter,5,true
D08AG02,Povidona iodada,5,true
D08AG03,Yodo,5,true
D08AG04,Diiodohidroxipropano,5,true
D08AH,Derivados de la quinolina,4,true
D08AH01,"Decualinio, cloruro",5,true
D08AH02,Clorquinaldol,5,true
D08AH03,Oxiquinolina,5,true
D08AH30,Clioquinol,5,true
D08AJ,Compuestos de amonio cuaternario,4,true
D08AJ01,"Benzalconio, cloruro de",5,true
D08AJ02,"Cetrimonio, bromuro de",5,true
D08AJ03,"Cetilpiridinio, cloruro de",5,true
D08AJ04,Cetrimida,5,true
D08AJ05,"Benzoxonio, cloruro de",5,true
D08AJ06,"Didecildimetilamonio, cloruro de",5,true
D08AJ08,"Bencetonio, cloruro de",5,true
D08AJ57,"Octenidina, combinaciones",5,true
D08AJ58,"Bencetonio, cloruro de, combinaciones con",5,true
D08AJ59,"Dodeclonio, bromuro de, combinaciones con",5,true
D08AJ91,"Cetilpiridinio y alcohol, combinaciones con",5,true
D08AK,Productos mercuriales,4,true
D08AK01,Mercurico amidocloruro,5,true
D08AK02,Fenilmercurico borato,5,true
D08AK03,Mercurico cloruro,5,true
D08AK04,Merbromina,5,true
D08AK05,Mercurio metalico,5,true
D08AK06,Tiomersal,5,true
D08AK30,Mercurico ioduro,5,true
D08AK91,Mercurobutol,5,true
D08AL,Compuestos de plata,4,true
D08AL01,Nitrato de plata,5,true
D08AL30,Plata,5,true
D08AX,Otros antisepticos y desinfectantes,4,true
D08AX01,Peroxido de hidrogeno,5,true
D08AX02,Eosina,5,true
D08AX03,Propanol,5,true
D08AX04,Tosilcloramida sodica,5,true
D08AX05,Isopropanol,5,true
D08AX06,Permanganato de potasio,5,true
D08AX07,Hipoclorito de sodio,5,true
D08AX08,Etanol,5,true
D08AX53,"Propanol, combinaciones con",5,true
D09,APOSITOS CON MEDICAMENTOS,2,true
D09A,APOSITOS CON MEDICAMENTOS,3,true
D09AA,Apositos con pomada con antiinfecciosos,4,true
D09AA01,Framicetina,5,true
D09AA02,Acido fusidico,5,true
D09AA03,Nitrofural,5,true
D09AA04,Fenilmercurico nitrato,5,true
D09AA05,"Benzododecinio, cloruro",5,true
D09AA06,Triclosan,5,true
D09AA07,"Cetilpiridinio, cloruro de",5,true
D09AA08,Clorhidrato de aluminio,5,true
D09AA09,Povidona iodada,5,true
D09AA10,Clioquinol,5,true
D09AA11,"Benzalconio, cloruro de",5,true
D09AA12,Clorhexidina,5,true
D09AA13,Iodoformo,5,true
D09AA61,"Benzalconio cloruro de, combinaciones con, en aposito",5,true
D09AA91,"Antibioticos, combinaciones con, en aposito",5,true
D09AB,Vendajes con zinc,4,true
D09AB01,"Zinc, vendajes con, sin suplementos",5,true
D09AB02,"Zinc, vendajes con, con suplementos",5,true
D09AX,Apositos con parafina blanda,4,true
D09AX91,"Tul con balsamo de Peru, combinaciones con",5,true
D09AZ,OTROS APOSITOS MEDICAMENTOSOS,4,true
D09AZ91,Aposito esteril de carbon activo,5,true
D09AZ92,Aposito esteril de poliuretano,5,true
D10,PREPARADOS ANTI-ACNE,2,true
D10A,PREPARADOS ANTI-ACNE PARA USO TOPICO,3,true
D10AA,Combinaciones con corticosteroides para el tratamiento del acne,4,true
D10AA01,Fluorometolona,5,true
D10AA02,Metilprednisolona,5,true
D10AA03,Dexametasona,5,true
D10AA52,"Metilprednisolona, combinaciones con",5,true
D10AB,Preparados que contienen azufre,4,true
D10AB01,Bitionol,5,true
D10AB02,Azufre,5,true
D10AB03,Tioxolona,5,true
D10AB05,Mesulfeno,5,true
D10AB52,"Azufre, combinaciones con",5,true
D10AD,Retinoides para uso topico en acne,4,true
D10AD01,Tretinoina,5,true
D10AD02,Retinol,5,true
D10AD03,Adapaleno,5,true
D10AD04,Isotretinoina,5,true
D10AD05,Motretinida,5,true
D10AD06,Trifaroteno,5,true
D10AD51,"Tretinoina, combinaciones con",5,true
D10AD53,"Adapaleno, combinaciones con",5,true
D10AD54,"Isotretinoina, combinaciones con",5,true
D10AE,Peroxidos,4,true
D10AE01,Peroxido de benzoilo,5,true
D10AE51,"Peroxido de benzoilo, combinaciones con",5,true
D10AF,Antiinfecciosos para el tratamiento del acne,4,true
D10AF01,Clindamicina,5,true
D10AF02,Eritromicina,5,true
D10AF03,Cloranfenicol,5,true
D10AF04,Meclociclina,5,true
D10AF05,Nadifloxacino,5,true
D10AF51,"Clindamicina, combinaciones con",5,true
D10AF52,"Eritromicina, combinaciones con",5,true
D10AX,Otros preparados anti- acne para uso topico,4,true
D10AX01,Cloruro de aluminio,5,true
D10AX02,Resorcinol,5,true
D10AX03,Acido azelaico,5,true
D10AX04,Oxido de alumino,5,true
D10AX05,Dapsona,5,true
D10AX06,Clascoterona,5,true
D10AX30,Varias combinaciones,5,true
D10B,PREPARADOS ANTI-ACNE PARA USO SISTEMICO,3,true
D10BA,Retinoides para el tratamiento del acne,4,true
D10BA01,Isotretinoina,5,true
D10BX,Otros preparados anti-acne para uso sistemico,4,true
D10BX01,Ictasol,5,true
D11,OTROS PREPARADOS DERMATOLOGICOS,2,true
D11A,OTROS PREPARADOS DERMATOLOGICOS,3,true
D11AA,Anhidroticos,4,true
D11AA01,Glicopirronio,5,true
D11AA02,Bromuro de sofpironio,5,true
D11AC,Champues medicinales,4,true
D11AC01,Cetrimida,5,true
D11AC02,"Cadmio, compuestos con",5,true
D11AC03,"Selenio, compuestos con",5,true
D11AC06,Povidona iodada,5,true
D11AC08,"Azufre, compuestos con",5,true
D11AC09,Xenisalato,5,true
D11AC30,Champues Medicinales. Otros,5,true
D11AE,Androgenos para uso topico,4,true
D11AE01,Metandienona,5,true
D11AF,Preparados anti-verrugas y callicidas,4,true
D11AH,"Agentes de la dermatitis, excluyendo corticosteroides",4,true
D11AH01,Tacrolimus,5,true
D11AH02,Pimecrolimus,5,true
D11AH03,Cromoglicico acido,5,true
D11AH04,Alitretinoina,5,true
D11AH05,Dupilumab,5,true
D11AH06,Crisaborol,5,true
D11AH07,Tralokinumab,5,true
D11AH08,Abrocitinib,5,true
D11AH09,Ruxolitinib,5,true
D11AH10,Lebrikizumab,5,true
D11AH11,Delgocitinib,5,true
D11AH12,Nemolizumab,5,true
D11AX,Otros productos dermatologicos,4,true
D11AX01,Minoxidil,5,true
D11AX02,Acido gamolenico,5,true
D11AX03,Gluconato de calcio,5,true
D11AX04,Succinato de litio,5,true
D11AX05,Sulfato de magnesio,5,true
D11AX06,Mequinol,5,true
D11AX08,Tiratricol,5,true
D11AX09,Oxaceprol,5,true
D11AX10,Finasterida,5,true
D11AX11,Hidroquinona,5,true
D11AX12,Piritiona cincica,5,true
D11AX13,Monobenzona,5,true
D11AX14,Tacrolimus,5,true
D11AX15,Pimecrolimus,5,true
D11AX16,Eflornitina,5,true
D11AX17,Cromoglicico acido,5,true
D11AX18,Diclofenaco,5,true
D11AX19,Alitretinoina,5,true
D11AX21,Brimonidina,5,true
D11AX22,Ivermectina,5,true
D11AX24,Acido desoxicolico,5,true
D11AX52,"Gamolenico acido, combinaciones con",5,true
D11AX57,"Colageno, combinaciones con",5,true
D11AX91,Acetil paraminobenzoico acido (Acedoben),5,true
G,SISTEMA GENITOURINARIO Y HORMONAS SEXUALES,1,true
G01,ANTIINFECCIOSOS Y ANTISEPTICOS GINECOLOGICOS,2,true
G01A,ANTIINFECCIOSOS Y ANTISEPTICOS EXCLUYENDO COMBINACIONES CON CORTICOSTEROIDES,3,true
G01AA,Antibioticos,4,true
G01AA01,Nistatina,5,true
G01AA02,Natamicina,5,true
G01AA03,Amfotericina B,5,true
G01AA04,Candicidina,5,true
G01AA05,Cloranfenicol,5,true
G01AA06,Hachimicina,5,true
G01AA07,Oxitetraciclina,5,true
G01AA08,Carfecilina,5,true
G01AA09,Mepartricina,5,true
G01AA10,Clindamicina,5,true
G01AA11,Pentamicina,5,true
G01AA51,"Nistatina, combinaciones con",5,true
G01AA91,Amfotericina B y tetracaina combinaciones con,5,true
G01AA92,"Neomicina, polimixina y metronidazol, combinaciones con",5,true
G01AB,Compuestos de arsenico,4,true
G01AB01,Acetarsol,5,true
G01AC,Derivados de la quinolina,4,true
G01AC01,Diiodohidroxiquinoleina,5,true
G01AC02,Clioquinol,5,true
G01AC03,Clorquinaldol,5,true
G01AC05,"Decualinio, cloruro",5,true
G01AC06,Broxiquinolina,5,true
G01AC30,Oxiquinolina,5,true
G01AC53,Clorquinaldol combinaciones con,5,true
G01AD,Acidos organicos,4,true
G01AD01,Acido lactico,5,true
G01AD02,Acido acetico,5,true
G01AD03,Acido ascorbico,5,true
G01AE,Sulfonamidas,4,true
G01AE01,Sulfatolamida,5,true
G01AE10,"Sulfonamidas, combinaciones de",5,true
G01AF,Derivados imidazolicos,4,true
G01AF01,Metronidazol,5,true
G01AF02,Clotrimazol,5,true
G01AF04,Miconazol,5,true
G01AF05,Econazol,5,true
G01AF06,Ornidazol,5,true
G01AF07,Isoconazol,5,true
G01AF08,Tioconazol,5,true
G01AF11,Ketoconazol,5,true
G01AF12,Fenticonazol,5,true
G01AF13,Azanidazol,5,true
G01AF14,Propenidazol,5,true
G01AF15,Butoconazol,5,true
G01AF16,Omoconazol,5,true
G01AF17,Oxiconazol,5,true
G01AF18,Flutrimazol,5,true
G01AF19,Sertaconazol,5,true
G01AF20,Combinaciones de derivados imidazolicos,5,true
G01AF55,"Econazol, combinaciones",5,true
G01AF91,Sertaconazol,5,true
G01AG,Derivados triazolicos,4,true
G01AG02,Terconazol,5,true
G01AX,Otros antiinfecciosos y antisepticos,4,true
G01AX01,Clodantoina,5,true
G01AX02,Inosina,5,true
G01AX03,Policresuleno,5,true
G01AX05,Nifuratel,5,true
G01AX06,Furazolidona,5,true
G01AX09,Metilrosanilina,5,true
G01AX11,Povidona iodada,5,true
G01AX12,Ciclopirox,5,true
G01AX13,Protiofato,5,true
G01AX14,"Lactobacilo, fermento",5,true
G01AX15,Usnato de cobre,5,true
G01AX66,"Octenidina, combinaciones",5,true
G01AX91,"Benzalconio cloruro de, aluminio y potasio sulfato, combinac",5,true
G01B,ANTIINFECCIOSOS Y ANTISEPTICOS EN COMBINACION CON CORTICOSTEROIDES,3,true
G01BA,Antibioticos con corticosteroides,4,true
G01BA91,Neomicina con corticosteroides,5,true
G01BC,Derivados de la quinolina con corticosteroides,4,true
G01BD,Antisepticos con corticosteroides,4,true
G01BE,Sulfonamidas con corticosteroides,4,true
G01BF,Derivados imidazolicos con corticosteroides,4,true
G02A,Uterotonicos,3,true
G02AB,Alcaloides del ergot,4,true
G02AB01,Metilergometrina,5,true
G02AB02,Alcaloides del cornezuelo de centeno,5,true
G02AB03,Ergometrina,5,true
G02AC,"Alcaloides del ergot y oxitocina, incluyendo analogos, en combinacion",4,true
G02AC01,Metilergometrina y oxitocina,5,true
G02AD,Prostaglandinas,4,true
G02AD01,Dinoprost,5,true
G02AD02,Dinoprostona,5,true
G02AD03,Gemeprost,5,true
G02AD04,Carboprost,5,true
G02AD05,Sulprostona,5,true
G02AD06,Misoprostol,5,true
G02AX,Otros uterotonicos,4,true
G02B,ANTICONCEPTIVOS PARA USO TOPICO,3,true
G02BA,Anticonceptivos intrauterinos,4,true
G02BA01,DIU de plastico,5,true
G02BA02,DIU de plastico con cobre,5,true
G02BA03,DIU de plastico con progestageno,5,true
G02BB,Anticonceptivos intravaginales,4,true
G02BB01,Anillo vaginal con progestageno y estrogeno,5,true
G02BB02,Anillo vaginal con progestageno,5,true
G02CA,Simpaticomimeticos que inhiben el trabajo de parto,4,true
G02CA01,Ritodrina,5,true
G02CA02,Bufenina,5,true
G02CA03,Fenoterol,5,true
G02CB,Inhibidores de la prolactina,4,true
G02CB01,Bromocriptina,5,true
G02CB02,Lisurida,5,true
G02CB03,Cabergolina,5,true
G02CB04,Quinagolida,5,true
G02CB05,Metergolina,5,true
G02CB06,Tergurida,5,true
G02CC,Productos antiinflamatorios para administracion vaginal,4,true
G02CC02,Naproxeno,5,true
G02CC03,Bencidamina,5,true
G02CC04,Flunoxaprofeno,5,true
G02CC91,Tetridamina,5,true
G02CX01,Atosiban,5,true
G02CX03,Vitex agnus castus fruto,5,true
G02CX04,Rizoma de Cimicifuga,5,true
G02CX06,Fezolinetant,5,true
